arm	run	operation_index	resident_operation_index	kind	scope	wall_us	name
packed	1	87	-1	concat	full_executor	46.87	/model.10/Concat
packed	1	88	-1	conv_dense	full_executor	1076.311	/model.10/cv2/conv/Conv
packed	1	89	-1	concat	full_executor	472.203	/model.12/Concat
packed	1	90	-1	conv_dense	full_executor	2831.389	/model.13/cv1/conv/Conv
packed	1	91	-1	split	full_executor	54.828	/model.13/Split
packed	1	92	-1	conv_dense	full_executor	440.081	/model.13/m.0/cv1/conv/Conv
packed	1	93	-1	conv_dense	full_executor	433.957	/model.13/m.0/cv2/conv/Conv
packed	1	94	-1	lut1	full_executor	22.998	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	95	-1	conv_dense	full_executor	601.066	/model.13/m.0/m/m.0/cv1/conv/Conv
packed	1	96	-1	lut1	full_executor	24.456	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	97	-1	conv_dense	full_executor	650.978	/model.13/m.0/m/m.0/cv2/conv/Conv
packed	1	98	-1	lut2	full_executor	228.311	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	1	99	-1	conv_dense	full_executor	603.107	/model.13/m.0/m/m.1/cv1/conv/Conv
packed	1	100	-1	lut1	full_executor	19.623	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	1	101	-1	conv_dense	full_executor	609.524	/model.13/m.0/m/m.1/cv2/conv/Conv
packed	1	102	-1	lut2	full_executor	235.977	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
packed	1	103	-1	concat	full_executor	49.329	/model.13/m.0/Concat
packed	1	104	-1	conv_dense	full_executor	845.917	/model.13/m.0/cv3/conv/Conv
packed	1	105	-1	concat	full_executor	164.109	/model.13/Concat
packed	1	106	-1	conv_dense	full_executor	2041.925	/model.13/cv2/conv/Conv
packed	1	107	-1	concat	full_executor	1222.047	/model.15/Concat
packed	1	108	-1	conv_dense	full_executor	5055.171	/model.16/cv1/conv/Conv
packed	1	109	-1	split	full_executor	100.323	/model.16/Split
packed	1	110	-1	conv_dense	full_executor	819.253	/model.16/m.0/cv1/conv/Conv
packed	1	111	-1	conv_dense	full_executor	776.257	/model.16/m.0/cv2/conv/Conv
packed	1	112	-1	lut1	full_executor	43.204	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	113	-1	conv_dense	full_executor	1107.516	/model.16/m.0/m/m.0/cv1/conv/Conv
packed	1	114	-1	lut1	full_executor	42.662	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	115	-1	conv_dense	full_executor	1109.224	/model.16/m.0/m/m.0/cv2/conv/Conv
packed	1	116	-1	lut2	full_executor	593.484	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	1	117	-1	conv_dense	full_executor	1089.768	/model.16/m.0/m/m.1/cv1/conv/Conv
packed	1	118	-1	lut1	full_executor	35.08	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	1	119	-1	conv_dense	full_executor	1093.684	/model.16/m.0/m/m.1/cv2/conv/Conv
packed	1	120	-1	lut2	full_executor	502.909	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
packed	1	121	-1	concat	full_executor	91.825	/model.16/m.0/Concat
packed	1	122	-1	conv_dense	full_executor	1528.267	/model.16/m.0/cv3/conv/Conv
packed	1	123	-1	concat	full_executor	348.007	/model.16/Concat
packed	1	124	-1	conv_dense	full_executor	3724.177	/model.16/cv2/conv/Conv
packed	1	125	-1	lut1	full_executor	159.11	/model.16/cv2/act/Mul_output_0_QuantizeLinear
packed	1	126	-1	conv_dense	full_executor	1720.581	/model.17/conv/Conv
packed	1	127	-1	conv_dense	full_executor	2704.527	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
packed	1	128	-1	conv_grouped	full_executor	2249.821	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
packed	1	129	-1	lut1	full_executor	68.576	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
packed	1	130	-1	lut1	full_executor	185.19	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear
packed	1	131	-1	concat	full_executor	129.32	/model.18/Concat
packed	1	132	-1	conv_dense	full_executor	1164.47	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv
packed	1	133	-1	conv_dense	full_executor	4307.203	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv
packed	1	134	-1	conv_dense	full_executor	2030.884	/model.19/cv1/conv/Conv
packed	1	135	-1	lut1	full_executor	55.286	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear
packed	1	136	-1	lut1	full_executor	358.548	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear
packed	1	137	-1	split	full_executor	44.787	/model.19/Split
packed	1	138	-1	conv_dense	full_executor	273.932	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv
packed	1	139	-1	conv_grouped	full_executor	2864.22	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv
packed	1	140	-1	conv_dense	full_executor	492.119	/model.19/m.0/cv1/conv/Conv
packed	1	141	-1	conv_dense	full_executor	440.082	/model.19/m.0/cv2/conv/Conv
packed	1	142	-1	lut1	full_executor	379.338	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear
packed	1	143	-1	lut1	full_executor	30.955	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	144	-1	conv_dense	full_executor	4293.996	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv
packed	1	145	-1	conv_dense	full_executor	642.895	/model.19/m.0/m/m.0/cv1/conv/Conv
packed	1	146	-1	lut1	full_executor	289.722	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear
packed	1	147	-1	lut1	full_executor	31.163	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	148	-1	conv_dense	full_executor	4285.247	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv
packed	1	149	-1	conv_dense	full_executor	648.728	/model.19/m.0/m/m.0/cv2/conv/Conv
packed	1	150	-1	lut2	full_executor	248.559	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	1	151	-1	conv_dense	full_executor	601.316	/model.19/m.0/m/m.1/cv1/conv/Conv
packed	1	152	-1	lut1	full_executor	19.498	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	1	153	-1	conv_dense	full_executor	687.391	/model.19/m.0/m/m.1/cv2/conv/Conv
packed	1	154	-1	lut2	full_executor	260.433	/model.19/m.0/m/m.1/Add_output_0@/model.19/m.0/Concat_output_0_QuantizeLinear_Output
packed	1	155	-1	concat	full_executor	56.119	/model.19/m.0/Concat
packed	1	156	-1	conv_dense	full_executor	874.206	/model.19/m.0/cv3/conv/Conv
packed	1	157	-1	concat	full_executor	167.401	/model.19/Concat
packed	1	158	-1	conv_dense	full_executor	2033.967	/model.19/cv2/conv/Conv
packed	1	159	-1	lut1	full_executor	81.992	/model.19/cv2/act/Mul_output_0_QuantizeLinear
packed	1	160	-1	conv_dense	full_executor	1176.385	/model.20/conv/Conv
packed	1	161	-1	conv_dense	full_executor	1278.833	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv
packed	1	162	-1	conv_grouped	full_executor	1337.369	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv
packed	1	163	-1	lut1	full_executor	19.165	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear
packed	1	164	-1	lut1	full_executor	62.994	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear
packed	1	165	-1	concat	full_executor	99.49	/model.21/Concat
packed	1	166	-1	conv_dense	full_executor	291.513	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv
packed	1	167	-1	conv_dense	full_executor	1193.966	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv
packed	1	168	-1	conv_dense	full_executor	1215.339	/model.22/cv1/conv/Conv
packed	1	169	-1	lut1	full_executor	19.457	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear
packed	1	170	-1	lut1	full_executor	50.495	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear
packed	1	171	-1	split	full_executor	27.33	/model.22/Split
packed	1	172	-1	conv_dense	full_executor	68.076	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv
packed	1	173	-1	conv_grouped	full_executor	804.588	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv
packed	1	174	-1	conv_dense	full_executor	664.477	/model.22/m.0/m.0.0/cv1/conv/Conv
packed	1	175	-1	lut1	full_executor	44.246	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear
packed	1	176	-1	lut1	full_executor	13.249	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear
packed	1	177	-1	conv_dense	full_executor	1008.526	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv
packed	1	178	-1	conv_dense	full_executor	758.926	/model.22/m.0/m.0.0/cv2/conv/Conv
packed	1	179	-1	lut1	full_executor	42.371	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear
packed	1	180	-1	lut2	full_executor	210.146	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear
packed	1	181	-1	conv_dense	full_executor	976.863	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv
packed	1	182	-1	conv_dense	full_executor	921.076	/model.22/m.0/m.0.1/attn/qkv/conv/Conv
packed	1	183	-1	split	full_executor	383.379	/model.22/m.0/m.0.1/attn/Split
packed	1	184	-1	split	full_executor	695.849	/model.22/m.0/m.0.1/attn/Split
packed	1	185	-1	reshape_split_transpose	full_executor	350.424	/model.22/m.0/m.0.1/attn/Transpose
packed	1	186	-1	reshape	full_executor	24.123	/model.22/m.0/m.0.1/attn/Reshape_2
packed	1	187	-1	matmul	full_executor	2901.59	/model.22/m.0/m.0.1/attn/MatMul
packed	1	188	-1	conv_grouped	full_executor	5692.401	/model.22/m.0/m.0.1/attn/pe/conv/Conv
packed	1	189	-1	softmax_transpose	full_executor	3940.697	/model.22/m.0/m.0.1/attn/Transpose_1
packed	1	190	-1	matmul	full_executor	3472.952	/model.22/m.0/m.0.1/attn/MatMul_1
packed	1	191	-1	lut2	full_executor	1802.281	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear
packed	1	192	-1	conv_dense	full_executor	437.499	/model.22/m.0/m.0.1/attn/proj/conv/Conv
packed	1	193	-1	lut2	full_executor	246.892	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear
packed	1	194	-1	conv_dense	full_executor	937.575	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv
packed	1	195	-1	lut1	full_executor	52.745	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	1	196	-1	conv_dense	full_executor	547.196	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv
packed	1	197	-1	lut2	full_executor	237.56	/model.22/m.0/m.0.1/Add_1_output_0@/model.22/Concat_output_0_QuantizeLinear_Output
packed	1	198	-1	concat	full_executor	97.698	/model.22/Concat
packed	1	199	-1	conv_dense	full_executor	1136.972	/model.22/cv2/conv/Conv
packed	1	200	-1	lut1	full_executor	41.371	/model.22/cv2/act/Mul_output_0_QuantizeLinear
packed	1	201	-1	conv_dense	full_executor	698.39	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv
packed	1	202	-1	conv_grouped	full_executor	848.458	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv
packed	1	203	-1	lut1	full_executor	12.082	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear
packed	1	204	-1	lut1	full_executor	33.914	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear
packed	1	205	-1	conv_dense	full_executor	85.325	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv
packed	1	206	-1	conv_dense	full_executor	363.673	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv
packed	1	207	-1	lut1	full_executor	7.666	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear
packed	1	208	-1	lut1	full_executor	15.498	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear
packed	1	209	-1	conv_dense	full_executor	18.331	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv
packed	1	210	-1	conv_grouped	full_executor	252.225	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv
packed	1	211	-1	lut1	full_executor	11.707	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear
packed	1	212	-1	conv_dense	full_executor	258.017	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv
packed	1	213	-1	lut1	full_executor	16.915	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear
packed	1	214	-1	conv_dense	full_executor	269.598	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv
packed	1	-1	-1	head_decode	full_executor	7507.681	final_head_decode
packed	2	0	-1	input_quant	full_executor	11938.372	images_QuantizeLinear
packed	2	1	-1	conv_dense	full_executor	10071.055	/model.0/conv/Conv
packed	2	2	-1	lut1	full_executor	786.339	/model.0/act/Mul_output_0_QuantizeLinear
packed	2	3	-1	conv_dense	full_executor	8186.406	/model.1/conv/Conv
packed	2	4	-1	lut1	full_executor	387.671	/model.1/act/Mul_output_0_QuantizeLinear
packed	2	5	-1	conv_dense	full_executor	6040.908	/model.2/cv1/conv/Conv
packed	2	6	-1	split	full_executor	219.687	/model.2/Split
packed	2	7	-1	conv_dense	full_executor	3028.079	/model.2/m.0/cv1/conv/Conv
packed	2	8	-1	lut1	full_executor	79.076	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	9	-1	conv_dense	full_executor	3595.44	/model.2/m.0/cv2/conv/Conv
packed	2	10	-1	lut2	full_executor	1730.581	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output
packed	2	11	-1	concat	full_executor	565.736	/model.2/Concat
packed	2	12	-1	conv_dense	full_executor	13006.603	/model.2/cv2/conv/Conv
packed	2	13	-1	lut1	full_executor	1460.357	/model.2/cv2/act/Mul_output_0_QuantizeLinear
packed	2	14	-1	conv_dense	full_executor	7031.812	/model.3/conv/Conv
packed	2	15	-1	lut1	full_executor	175.858	/model.3/act/Mul_output_0_QuantizeLinear
packed	2	16	-1	conv_dense	full_executor	3423.207	/model.4/cv1/conv/Conv
packed	2	17	-1	split	full_executor	97.907	/model.4/Split
packed	2	18	-1	conv_dense	full_executor	1687.585	/model.4/m.0/cv1/conv/Conv
packed	2	19	-1	lut1	full_executor	46.37	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	20	-1	conv_dense	full_executor	1876.358	/model.4/m.0/cv2/conv/Conv
packed	2	21	-1	lut2	full_executor	894.705	/model.4/m.0/Add_output_0@/model.4/Concat_output_0_QuantizeLinear_Output
packed	2	22	-1	concat	full_executor	349.174	/model.4/Concat
packed	2	23	-1	conv_dense	full_executor	6923.656	/model.4/cv2/conv/Conv
packed	2	-1	0	lut	resident_core	408.876	/model.4/cv2/final_silu
packed	2	25	1	conv	resident_core	3595.857	/model.5/conv/Conv
packed	2	27	2	conv	resident_core	1267.918	/model.6/cv1/conv/Conv
packed	2	29	3	conv	resident_core	250.976	/model.6/m.0/cv1/conv/Conv
packed	2	30	4	conv	resident_core	262.683	/model.6/m.0/cv2/conv/Conv
packed	2	32	5	conv	resident_core	540.322	/model.6/m.0/m/m.0/cv1/conv/Conv
packed	2	34	6	conv	resident_core	548.779	/model.6/m.0/m/m.0/cv2/conv/Conv
packed	2	-1	7	add_silu	resident_core	175.732	/model.6/m.0/m/m.0/Add
packed	2	36	8	conv	resident_core	536.823	/model.6/m.0/m/m.1/cv1/conv/Conv
packed	2	38	9	conv	resident_core	537.489	/model.6/m.0/m/m.1/cv2/conv/Conv
packed	2	-1	10	add_silu	resident_core	208.896	/model.6/m.0/m/m.1/Add
packed	2	40	11	concat	resident_core	6.332	/model.6/m.0/Concat
packed	2	41	12	conv	resident_core	498.076	/model.6/m.0/cv3/conv/Conv
packed	2	42	13	concat	resident_core	53.828	/model.6/Concat
packed	2	43	14	conv	resident_core	1462.773	/model.6/cv2/conv/Conv
packed	2	45	15	conv	resident_core	1765.119	/model.7/conv/Conv
packed	2	47	16	conv	resident_core	721.346	/model.8/cv1/conv/Conv
packed	2	49	17	conv	resident_core	149.485	/model.8/m.0/cv1/conv/Conv
packed	2	50	18	conv	resident_core	203.397	/model.8/m.0/cv2/conv/Conv
packed	2	52	19	conv	resident_core	448.623	/model.8/m.0/m/m.0/cv1/conv/Conv
packed	2	54	20	conv	resident_core	438.374	/model.8/m.0/m/m.0/cv2/conv/Conv
packed	2	-1	21	add_silu	resident_core	79.201	/model.8/m.0/m/m.0/Add
packed	2	56	22	conv	resident_core	443.082	/model.8/m.0/m/m.1/cv1/conv/Conv
packed	2	58	23	conv	resident_core	428.249	/model.8/m.0/m/m.1/cv2/conv/Conv
packed	2	-1	24	add_silu	resident_core	96.991	/model.8/m.0/m/m.1/Add
packed	2	60	25	concat	resident_core	4.958	/model.8/m.0/Concat
packed	2	61	26	conv	resident_core	303.387	/model.8/m.0/cv3/conv/Conv
packed	2	62	27	concat	resident_core	28.289	/model.8/Concat
packed	2	63	28	conv	resident_core	863.748	/model.8/cv2/conv/Conv
packed	2	65	29	conv	resident_core	385.379	/model.9/cv1/conv/Conv
packed	2	-1	30	maxpool	resident_core	507.492	/model.9/m/MaxPool
packed	2	-1	31	maxpool	resident_core	476.995	/model.9/m_1/MaxPool
packed	2	-1	32	maxpool	resident_core	473.912	/model.9/m_2/MaxPool
packed	2	66	33	concat	resident_core	107.115	/model.9/Concat
packed	2	67	34	conv	resident_core	1014.817	/model.9/cv2/conv/Conv
packed	2	-1	35	add_silu	resident_core	311.386	/model.9/Add
packed	2	-1	-1	bridge	resident_bridge	119.2	resident_core_bridge_overhead
packed	2	69	-1	conv_dense	full_executor	1026.233	/model.10/cv1/conv/Conv
packed	2	70	-1	split	full_executor	28.039	/model.10/Split
packed	2	71	-1	conv_dense	full_executor	955.324	/model.10/m/m.0/attn/qkv/conv/Conv
packed	2	72	-1	split	full_executor	349.133	/model.10/m/m.0/attn/Split
packed	2	73	-1	split	full_executor	692.266	/model.10/m/m.0/attn/Split
packed	2	74	-1	reshape_split_transpose	full_executor	355.298	/model.10/m/m.0/attn/Transpose
packed	2	75	-1	reshape	full_executor	22.456	/model.10/m/m.0/attn/Reshape_2
packed	2	76	-1	matmul	full_executor	2897.009	/model.10/m/m.0/attn/MatMul
packed	2	77	-1	conv_grouped	full_executor	5659.197	/model.10/m/m.0/attn/pe/conv/Conv
packed	2	78	-1	softmax_transpose	full_executor	4542.765	/model.10/m/m.0/attn/Transpose_1
packed	2	79	-1	matmul	full_executor	3263.306	/model.10/m/m.0/attn/MatMul_1
packed	2	80	-1	lut2	full_executor	1837.904	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear
packed	2	81	-1	conv_dense	full_executor	443.832	/model.10/m/m.0/attn/proj/conv/Conv
packed	2	82	-1	lut2	full_executor	224.812	/model.10/m/m.0/Add_output_0_QuantizeLinear
packed	2	83	-1	conv_dense	full_executor	931.909	/model.10/m/m.0/ffn/ffn.0/conv/Conv
packed	2	84	-1	lut1	full_executor	51.661	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear
packed	2	85	-1	conv_dense	full_executor	548.738	/model.10/m/m.0/ffn/ffn.1/conv/Conv
packed	2	86	-1	lut2	full_executor	238.185	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output
packed	2	87	-1	concat	full_executor	46.453	/model.10/Concat
packed	2	88	-1	conv_dense	full_executor	1085.144	/model.10/cv2/conv/Conv
packed	2	89	-1	concat	full_executor	496.285	/model.12/Concat
packed	2	90	-1	conv_dense	full_executor	2687.862	/model.13/cv1/conv/Conv
packed	2	91	-1	split	full_executor	53.036	/model.13/Split
packed	2	92	-1	conv_dense	full_executor	461.164	/model.13/m.0/cv1/conv/Conv
packed	2	93	-1	conv_dense	full_executor	457.83	/model.13/m.0/cv2/conv/Conv
packed	2	94	-1	lut1	full_executor	25.998	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	95	-1	conv_dense	full_executor	609.441	/model.13/m.0/m/m.0/cv1/conv/Conv
packed	2	96	-1	lut1	full_executor	26.747	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	97	-1	conv_dense	full_executor	614.315	/model.13/m.0/m/m.0/cv2/conv/Conv
packed	2	98	-1	lut2	full_executor	226.686	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	2	99	-1	conv_dense	full_executor	602.941	/model.13/m.0/m/m.1/cv1/conv/Conv
packed	2	100	-1	lut1	full_executor	19.415	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	2	101	-1	conv_dense	full_executor	605.774	/model.13/m.0/m/m.1/cv2/conv/Conv
packed	2	102	-1	lut2	full_executor	241.518	/model.13/m.0/m/m.1/Add_output_0@/model.13/m.0/Concat_output_0_QuantizeLinear_Output
packed	2	103	-1	concat	full_executor	49.745	/model.13/m.0/Concat
packed	2	104	-1	conv_dense	full_executor	829.502	/model.13/m.0/cv3/conv/Conv
packed	2	105	-1	concat	full_executor	201.188	/model.13/Concat
packed	2	106	-1	conv_dense	full_executor	1985.889	/model.13/cv2/conv/Conv
packed	2	107	-1	concat	full_executor	1080.519	/model.15/Concat
packed	2	108	-1	conv_dense	full_executor	4993.553	/model.16/cv1/conv/Conv
packed	2	109	-1	split	full_executor	92.241	/model.16/Split
packed	2	110	-1	conv_dense	full_executor	780.132	/model.16/m.0/cv1/conv/Conv
packed	2	111	-1	conv_dense	full_executor	774.841	/model.16/m.0/cv2/conv/Conv
packed	2	112	-1	lut1	full_executor	44.121	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	113	-1	conv_dense	full_executor	1102.268	/model.16/m.0/m/m.0/cv1/conv/Conv
packed	2	114	-1	lut1	full_executor	50.37	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear
packed	2	115	-1	conv_dense	full_executor	1143.263	/model.16/m.0/m/m.0/cv2/conv/Conv
packed	2	116	-1	lut2	full_executor	585.485	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear
packed	2	117	-1	conv_dense	full_executor	1088.393	/model.16/m.0/m/m.1/cv1/conv/Conv
packed	2	118	-1	lut1	full_executor	35.913	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear
packed	2	119	-1	conv_dense	full_executor	1089.56	/model.16/m.0/m/m.1/cv2/conv/Conv
packed	2	120	-1	lut2	full_executor	487.619	/model.16/m.0/m/m.1/Add_output_0@/model.16/m.0/Concat_output_0_QuantizeLinear_Output
packed	2	121	-1	concat	full_executor	97.824	/model.16/m.0/Concat
packed	2	122	-1	conv_dense	full_executor	1513.061	/model.16/m.0/cv3/conv/Conv
packed	2	123	-1	concat	full_executor	362.965	/model.16/Concat
packed	2	124	-1	conv_dense	full_executor	3649.852	/model.16/cv2/conv/Conv
packed	2	125	-1	lut1	full_executor	156.485	/model.16/cv2/act/Mul_output_0_QuantizeLinear
packed	2	126	-1	conv_dense	full_executor	1721.582	/model.17/conv/Conv
packed	2	127	-1	conv_dense	full_executor	2720.609	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv
packed	2	128	-1	conv_grouped	full_executor	2247.781	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv
packed	2	129	-1	lut1	full_executor	73.117	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear
