scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	2	2	dtlb_read_miss	available	0	1113	5	40530	6473666	6473666	40530.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	3	3	cycles	available	0	1115	5	10443709	6533419	6533419	10443709.000000
shape	shapes_dtlb_read_miss.log	0	124	6400	64	96	3	3	dtlb_read_miss	available	0	1116	5	39396	6533419	6533419	39396.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	0	0	cycles	available	0	1117	5	10087646	6306000	6306000	10087646.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	0	0	dtlb_read_miss	available	0	1118	5	22894	6306000	6306000	22894.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	1	1	cycles	available	0	1111	5	10034710	6271332	6271332	10034710.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	1	1	dtlb_read_miss	available	0	1114	5	22777	6271332	6271332	22777.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	2	2	cycles	available	0	1112	5	10081565	6307790	6307790	10081565.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	2	2	dtlb_read_miss	available	0	1113	5	26791	6307790	6307790	26791.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	3	3	cycles	available	0	1115	5	10069184	6285543	6285543	10069184.000000
shape	shapes_dtlb_read_miss.log	0	133	6400	80	64	3	3	dtlb_read_miss	available	0	1116	5	22395	6285543	6285543	22395.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	0	0	cycles	available	0	1117	5	11519036	7193001	7193001	11519036.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	0	0	dtlb_read_miss	available	0	1118	5	36850	7193001	7193001	36850.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	1	1	cycles	available	0	1111	5	11530427	7203666	7203666	11530427.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	1	1	dtlb_read_miss	available	0	1114	5	37907	7203666	7203666	37907.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	2	2	cycles	available	0	1112	5	11565929	7219251	7219251	11565929.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	2	2	dtlb_read_miss	available	0	1113	5	39021	7219251	7219251	39021.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	3	3	cycles	available	0	1115	5	11827654	7409668	7409668	11827654.000000
shape	shapes_dtlb_read_miss.log	0	144	6400	80	80	3	3	dtlb_read_miss	available	0	1116	5	38222	7409668	7409668	38222.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	0	0	cycles	available	0	1117	5	1273456	795169	795169	1273456.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	0	0	dtlb_read_miss	available	0	1118	5	6098	795169	795169	6098.000000
shape	shapes_dtlb_read_miss.log	0	206	400	80	256	1	1	cycles	available	0	1111	5	1401114	883541	883541	1401114.000000
