selection_group	image_id	model	boundary_index	boundary_label	scale	zero_point	representable_min	representable_max	mean_abs_difference_qsteps	rms_difference_qsteps	max_abs_difference_qsteps
small-loss	211919	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.418124957957251	4.85598852063202	50.00000160162853
small-loss	211919	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.3333437366587337	4.7909713225086925	31.00000025261569
matched-control	95161	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.441953130621748	7.257291570886448	65.99999908333284
matched-control	95161	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.341650412383674	4.4553130708431015	47.0000048469646
matched-control	95161	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.7910937501917625	5.340836204344327	64.99999805078626
matched-control	95161	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.8245547284143921	2.8725547474619293	63.00000208379592
matched-control	95161	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.201249887430044	4.381780287218145	51.99999866583756
matched-control	95161	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.8992500143443687	4.144356118347853	35.99999941301817
matched-control	95161	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.3479687494741786	7.101419271928813	64.0
matched-control	95161	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.27915425850927	4.373371750012237	45.99999986660156
matched-control	95161	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.619687442622377	5.018497012160746	61.0000004746155
matched-control	95161	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.241226570930867	3.503793709799052	75.99999551288559
matched-control	95161	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.9875000991007656	3.9591667489982636	46.9999975975572
matched-control	95161	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.337031233235265	4.765641996062774	40.000006062776514
matched-control	104344	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.4808984328092425	6.467711278192876	59.00000229166791
matched-control	104344	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	2.8045664258151928	3.625459054348349	29.999987848454943
matched-control	104344	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.465625051200701	4.071163853394197	53.00000295991716
matched-control	104344	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.6519532287737604	2.396501490861858	30.99999282248073
matched-control	104344	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.2918750805361596	4.832119197033611	50.000000222360406
matched-control	104344	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.7101250233508707	4.459105859425332	47.999997652072686
matched-control	104344	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.385468723178724	6.332548535325664	56.9999992147733
matched-control	104344	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	2.7556757750566128	3.562731334376709	29.00000993818383
matched-control	104344	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.3228124544241995	3.8336911169893693	50.00000366131953
matched-control	104344	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.0045391202058687	2.903017086396048	38.00000785245022
matched-control	104344	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.08937498148117	4.383848081194109	44.99999919918573
matched-control	104344	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.1483749903585014	5.06753763345136	55.99999663179083
matched-control	343534	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.028398432576495	6.0909609145232375	45.00000137500074
matched-control	343534	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	2.9590098053155227	3.8516471729060906	26.000002867218498
matched-control	343534	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.390468740242651	4.189066837281748	43.99999740104835
matched-control	343534	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.6495937740323894	2.5955370742377886	51.99999536934241
matched-control	343534	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	1.960000011395971	4.882494269145783	55.99999911055837
matched-control	343534	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.621156259818188	4.145136460960572	41.99999618461811
matched-control	343534	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	3.9395312108745024	5.958200700352815	44.00000134610291
matched-control	343534	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	2.903212858072263	3.7786496378818204	26.000000666992204
matched-control	343534	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.2362499657175055	3.9340659297317613	42.000002034066405
matched-control	343534	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.0103281617995963	3.1292521478189586	62.00000336533581
matched-control	343534	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.7474999964964377	4.370783627625171	49.99999839837147
matched-control	343534	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.034593755439132	4.802515645567213	47.000001599899356
matched-control	412167	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	3.803359348234035	6.092727439813811	67.00000595833656
matched-control	412167	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	2.963390663708516	3.8484514417668203	34.99999747411704
matched-control	412167	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.277812551302223	3.9716573912732507	47.99999884491037
matched-control	412167	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.7653282005918676	2.624654850360716	27.999997221605444
matched-control	412167	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	1.8725000002779504	3.534119461794552	23.000007004352817
matched-control	412167	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	2.7408437728418473	3.7754676958653612	19.99999941301817
matched-control	412167	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	3.7198046880915494	5.96053098323927	66.00000740356603
matched-control	412167	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	2.905544885040225	3.783022531168212	38.000003601757896
matched-control	412167	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.139218749459701	3.7307213038743754	45.999998508351304
matched-control	412167	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.1399531566727177	3.1951770708431466	35.000003926225105
matched-control	412167	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.6687499819816791	3.195504607991929	21.000002402442803
matched-control	412167	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.0925000138517604	4.2740934987839525	24.999996379175137
matched-control	371029	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.540820324853523	6.9382572854898035	71.00000045833359
matched-control	371029	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.577441424168249	4.705357670301169	32.00000218454743
matched-control	371029	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.728437484455923	5.0152267896627425	51.99999797859316
matched-control	371029	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.7803281915186728	2.611836130290158	27.0000011576644
matched-control	371029	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.18749990716453	4.062019099268125	31.999996442233492
matched-control	371029	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.481125008749698	5.302469954423563	66.00000205443641
matched-control	371029	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.445976579777617	6.79083420877075	69.00000774009176
matched-control	371029	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.5216757465010087	4.632721121536631	31.000004735644644
matched-control	371029	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.570312517310753	4.722651580253732	49.00000020340664
matched-control	371029	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.1662890761935865	3.170044137905694	35.999997756442795
matched-control	371029	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.954374998498473	3.6637583858002625	28.000003203257073
matched-control	371029	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.9879375090257483	6.043188325673232	76.99999941056339
matched-control	38204	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.751640633343103	7.133985601075229	63.00000045833358
matched-control	38204	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.136392589954543	4.1892191175204365	87.00000320855403
matched-control	38204	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.261093745499211	5.509608075365647	54.00000101070342
matched-control	38204	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.0036172809072372	2.9843093412614663	52.00000277839455
matched-control	38204	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.279374880689744	4.675133495405511	50.99999944409898
matched-control	38204	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.618000021287263	5.7268446804457485	82.99999603787265
matched-control	38204	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.658203110395309	6.984771316116473	61.99999977564951
matched-control	38204	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.082814440555454	4.118816602268458	85.00000086708987
matched-control	38204	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	3.056718785627944	5.172659552535282	49.99999932197787
matched-control	38204	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.453195334918044	3.623548217870292	63.0000016826679
matched-control	38204	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.0693750565575075	4.214632441702686	45.999995195114394
matched-control	38204	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.147718742139968	6.56001856488302	93.00000075784706
matched-control	72463	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.610664068175459	8.403656664735756	72.0
matched-control	72463	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.285099600232941	4.333773367701703	44.00000081920528
matched-control	72463	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.1485937328202978	5.795351120746529	46.99999617376562
matched-control	72463	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.9107579395554766	2.8017811029243425	32.99999976846712
matched-control	72463	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	1.9756250842884915	4.299345977761943	59.00000033354061
matched-control	72463	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.3420937645965876	4.978362555803387	40.99999515739991
matched-control	72463	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.4947265136511865	8.226749815521845	69.99999708344369
matched-control	72463	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.247546861213063	4.2920242971367335	40.99999579794912
matched-control	72463	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.9603124608230336	5.453353335102369	44.000004610550526
matched-control	72463	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.331585980351066	3.3847440734287972	38.00000785245022
matched-control	72463	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.7637500000000002	3.8674926499466658	52.99999919918573
matched-control	72463	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.842031253155065	5.6565366028742625	47.000001599899356
matched-control	139914	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.446406242390947	6.625972795974138	44.99999770833209
matched-control	139914	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	2.8653027548405983	3.8094975621524987	50.00000013653421
matched-control	139914	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.602500003338931	4.702260091187465	57.9999955240277
matched-control	139914	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.923320378893862	2.9332403290718956	37.99999861080272
matched-control	139914	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.0737500771312662	4.853220745334823	59.00000744907363
matched-control	139914	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.64978128040841	5.407491931683773	48.99999867929088
matched-control	139914	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.353984275295489	6.481313097313993	43.99999775649514
matched-control	139914	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	2.8516367015944915	3.778883531947425	48.00001173906278
matched-control	139914	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.4423437520446605	4.425088316021554	53.999997965933595
matched-control	139914	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.3221015962234692	3.5334152924705404	44.999996073774895
matched-control	139914	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.8743750050050894	4.386556291571242	54.00000800814268
matched-control	139914	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.17084375258668	6.202577581296749	54.99999418983917
matched-control	59483	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.291601556466468	7.890582284616672	62.99999679166493
matched-control	59483	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.0874746106564745	4.080100090603125	41.00000552963567
matched-control	59483	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.9570312259168325	5.434884416819765	79.00000310430336
matched-control	59483	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.9240078719370226	2.9253299120158354	37.99999861080272
matched-control	59483	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.404999809881852	5.198797809724945	44.00000489192895
matched-control	59483	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	4.315781259497182	6.362652237117233	45.9999979455636
matched-control	59483	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.180195248297201	7.724931624865674	61.00000325308204
matched-control	59483	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.080939445716306	4.065523627644522	35.99999172929668
matched-control	59483	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.7785937353801473	5.109351091612945	74.99999681329597
matched-control	59483	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.3429453341336757	3.5307698933325926	43.999997756442795
matched-control	59483	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.1599999194180644	4.665029537698904	39.00000080081427
matched-control	59483	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.896999994887164	7.207808239943049	51.00000597857129
matched-control	277563	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.687773465895198	7.351007052662668	70.99999679166493
matched-control	277563	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.561152351651651	4.734441630431462	35.99999590397358
matched-control	277563	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.8842187733161158	5.611442043148442	63.00000194921374
matched-control	277563	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.9367891628387528	2.9956571202456046	45.99999675853969
matched-control	277563	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.7606249227297583	5.761130396905787	66.99999766521573
matched-control	277563	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.5375000171600472	5.302145796114662	53.00000278816369
matched-control	277563	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.588085928464635	7.198450860457853	69.99999708344369
matched-control	277563	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.5486699026800843	4.733935587868008	34.999994330566274
matched-control	277563	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.7068749970230592	5.274289050104285	58.999997898131376
matched-control	277563	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.357671901541457	3.635098026717349	56.99999383021769
matched-control	277563	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.4831250490498737	5.187906665272627	61.0000024024428
matched-control	277563	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.0912812637701865	6.135264395166005	63.00000294718303
matched-control	37566	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.852539140130251	7.198337011949168	62.00000091666716
matched-control	37566	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.2343183843515613	4.256900896850789	41.00000552963567
matched-control	37566	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.1571874487316176	5.492466372685273	47.99999884491037
matched-control	37566	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.051867308841317	3.1214168234856308	45.00000439912471
matched-control	37566	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.5337500227919416	5.315308011205957	60.999996998134506
matched-control	37566	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.0810937805459844	4.891462614723453	44.99999926627272
matched-control	37566	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.750312496582161	7.051523500340256	59.99999955129903
matched-control	37566	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.217339844962831	4.231798793238039	38.999992462988104
matched-control	37566	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.962812479108443	5.162484865922338	44.99999722010924
matched-control	37566	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.521554717117584	3.7867501472370204	52.000002243557205
matched-control	37566	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.2556249899898213	4.7740837038349575	55.0000024024428
matched-control	37566	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.5999062650043196	5.670270629309828	51.0000005894366
matched-control	46345	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.540820309402668	7.186502645095539	64.99999954166641
matched-control	46345	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.210726594135937	4.21762024944724	34.99999747411704
matched-control	46345	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.863281287833697	5.141269952778176	49.000001516055136
matched-control	46345	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.042390711401559	2.9834047292934778	25.999997684671204
matched-control	46345	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.623125081786937	5.778786654027456	52.00000222360407
matched-control	46345	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.6520312592678925	5.901861469308958	71.99999882603635
matched-control	46345	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.452890632133644	7.039841951948373	62.99999988782476
matched-control	46345	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.1663554531931886	4.162616338631119	34.999994330566274
matched-control	46345	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.691249998633362	4.827557621643621	45.000001559450915
matched-control	46345	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.4821719104499564	3.6402717509708	32.0
matched-control	46345	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.354375114116033	5.20870676042913	46.999994394300124
matched-control	46345	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.254281268875129	6.833536331607962	81.00000109466798
matched-control	99317	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.284687517402353	8.3361037223675	69.00000137500075
matched-control	99317	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.6482715152833327	4.903970635838686	38.000001501876355
matched-control	99317	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.1000000013649007	5.818263239630968	78.99999848394486
matched-control	99317	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.175742232712221	3.333116319475489	49.99999953693424
matched-control	99317	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.7193750489887774	6.231422312280702	81.00000100062184
matched-control	99317	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.816406244501631	6.262410168760357	84.99999339645443
matched-control	99317	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.174960920055874	8.156115874255718	67.9999968590932
matched-control	99317	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.614263654897834	4.86367172101503	39.99999839921871
matched-control	99317	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.916406257468837	5.469446360653052	75.00000115263764
matched-control	99317	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.618828124859778	4.006997780491257	58.9999994391107
matched-control	99317	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.4524999249236625	5.617049843461536	72.0
matched-control	99317	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	4.387937484756222	7.15865733320848	96.99999435824964
matched-control	188727	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.935507834700533	7.612035607367219	94.00000458333582
matched-control	188727	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.474000012066211	4.593064162465819	40.99998805325626
matched-control	188727	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	2.8339062506091293	5.089280997002893	61.00000122728272
matched-control	188727	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.1317266590835793	3.4400411955067565	71.99999814773696
matched-control	188727	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.848749925648239	5.622832822239261	50.99999944409898
matched-control	188727	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.0432812466569548	4.518596978451837	53.99999911952726
matched-control	188727	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.829882796317845	7.454379443321006	90.99999943912378
matched-control	188727	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.421033176092145	4.530272055917461	39.99999839921871
matched-control	188727	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.6735937157492877	4.785410766756602	57.000004000330605
matched-control	188727	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.600351582985605	4.173174193721523	86.99999719555349
matched-control	188727	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	2.561250057058017	5.070502881220374	46.00000160162853
matched-control	188727	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.443874987011343	5.108118534844001	62.00000050523138
matched-control	190580	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	5.420820307862954	7.78123493847294	60.00000183333432
matched-control	190580	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.1774081930802685	4.169991595896357	33.000000614403966
matched-control	190580	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.0082812434010995	4.909572957221327	58.000002454565454
matched-control	190580	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	1.8749454129400485	2.65240615489922	23.000002083795916
matched-control	190580	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.076874910430449	4.186361782107018	36.00000044472081
matched-control	190580	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.115593779243618	5.681496850711566	113.00000807100015
matched-control	190580	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	5.312031204468244	7.620797923106894	58.99999943912378
matched-control	190580	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.1751405961869787	4.178066285332415	32.00000213437505
matched-control	190580	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	2.8182812368315386	4.6086705126112895	53.99999579626276
matched-control	190580	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.2985078417757925	3.2244343287387554	29.00000504800371
matched-control	190580	A1	4	P5_bbox	0.07443004846572876	-100	-2.0840413570404053	16.89562100172043	1.8606250685697219	3.7687034272463427	32.99999919918573
matched-control	190580	A1	5	P5_confidence	0.35392484068870544	125	-89.54298469424248	0.7078496813774109	3.5512187473422725	6.519612236628434	129.99998871649927
matched-control	195137	B2	0	P3_bbox	0.03251160681247711	-104	-0.7802785634994507	7.510181173682213	4.721484378992516	7.244426767308143	73.99999724999851
matched-control	195137	B2	1	P3_confidence	0.10913866013288498	127	-27.83035833388567	0.0	3.755972676807199	4.970379880720596	37.99999276368665
matched-control	195137	B2	2	P4_bbox	0.051601748913526535	-126	-0.10320349782705307	13.055242475122213	3.2653124899380868	5.943247216072457	50.99999761762765
matched-control	195137	B2	3	P4_confidence	0.5148698091506958	127	-131.29180133342743	0.0	2.273187576073022	3.5152659052837216	62.00000046306576
matched-control	195137	B2	4	P5_bbox	0.06701355427503586	-128	0.0	17.088456340134144	2.5987499528873887	4.886077057734161	33.00000277950509
matched-control	195137	B2	5	P5_confidence	0.4061771035194397	127	-103.57516139745712	0.0	3.4190000020544367	4.694731077458086	37.00000044023637
matched-control	195137	A1	0	P3_bbox	0.033209558576345444	-104	-0.7970294058322906	7.6714080311357975	4.620781257427228	7.090558189984628	71.99999730779417
matched-control	195137	A1	1	P3_confidence	0.11170416325330734	122	-27.926040813326836	0.5585208162665367	3.6959960681976853	4.890471815559706	39.000001000488304
matched-control	195137	A1	2	P4_bbox	0.05494349077343941	-119	-0.49449141696095467	13.516098730266094	3.067968710134417	5.587080552945037	49.00000237307748
matched-control	195137	A1	3	P4_confidence	0.42507243156433105	126	-107.96839761734009	0.42507243156433105	2.7878594093807614	4.280396848129898	73.00000280444651
