selection_group	image_id	model	provider	boundary_index	boundary_label	boundary_name	shape	dtype	bytes	sha256	minimum	maximum	mean	stddev	non_finite	lower_rail_count	upper_rail_count
large-loss	549409	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	ce1a85dce56f3f85717f864ce9b795270641c014d305d38c25659bdb4bd2768d	0.07443004846572876	15.779170036315918	4.602382047735155	3.228282924282802	0	0	0
large-loss	549409	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	af5d0ffa9ceef1d4a2dee7265069d93de23f0cdfbd1e2a1e08b62220803596dc	-86.71158599853516	-3.185323476791382	-19.168591482527553	4.811551815168071	0	0	0
large-loss	549409	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	a829a1b413692478e6a650940d079de40963d0c9315cc149f8daa44fd6313ee6	-0.5645624995231628	7.671408176422119	2.560587989232299	1.4847769191672024	0	0	2
large-loss	549409	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	e27ab5b339042e2050a04f8f52a87e64a9902c5282276f0cf3aa74418fcc4bbd	-27.926040649414062	-1.3404499292373657	-20.151246691790178	2.2590933211346296	0	20	0
large-loss	549409	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	2cf8eb55bac5034e72119d08e308a8657fe2d606f92bb44f2a46c6cda5ad5cdd	-0.10988698154687881	11.42824649810791	3.6626103628857525	2.1884622068695854	0	0	0
large-loss	549409	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	5ca15d2b0a1ced0355c5329abe90e9b36ba7bd8eaa4deb81546ff3f9db6e7dcd	-107.96839904785156	0.42507243156433105	-21.23915248539299	7.0409629670800555	0	6	1
large-loss	549409	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	dfe9a5ceacad84db26f96f41837bb4b4a78a144032b57c887df1af32fea8ce44	0.07443004846572876	15.779170036315918	4.5546537870541215	3.1557254058800877	0	0	0
large-loss	549409	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	ad806bc727fa8949037ae9d5db12bf00ca56535b08d2951b8d0206be08bbee25	-76.44776916503906	-2.8313987255096436	-19.11189714360237	4.686763763287129	0	0	0
large-loss	239596	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	4c15edcc9f469a8e7f0aa88131b088873685761339d9d10cf666a13c51eb080f	-0.3576276898384094	7.217576503753662	2.6109931727231013	1.3422323087962758	0	0	0
large-loss	239596	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	27f1548c1a4622e7bd1b589c755b093edf3fb4fb9fb7ba54744cb64d27adfe03	-27.830358505249023	-2.073634624481201	-20.20245808984479	2.3673749589332402	0	7	0
large-loss	239596	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	a522542eadd28fcd8f322dd564385f8a0586a6332f1516c09e6022c4f500ed18	0.10320349782705307	10.01073932647705	3.722251840668032	1.9003775600701924	0	0	0
large-loss	239596	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	23dbb552e337938000a58bf4f3bcc4dc8a2c9f207cab14998d571598fc575163	-112.24161529541016	-3.089218854904175	-20.409945934273303	4.848135644210525	0	0	0
large-loss	239596	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	ecc95497071e6b09a50d8b881f0297ea643b5c2670483c561e2598a9eec672ae	0.20104065537452698	15.413117408752441	4.664227141011506	3.2457482485690736	0	0	0
large-loss	239596	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	897aa8e2c6ff440b2451015d01a2e545116ee09dc0fe73ca18ed4db58876aa8b	-65.39451599121094	0.0	-19.611944146558642	4.934469902182462	0	0	4
large-loss	239596	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	10fe2e58184f8402f984d9bd1df88bcd90132c3e9c74271cd817bca86ffdca56	-0.3576276898384094	7.250088214874268	2.58900973890326	1.335098972962174	0	0	0
large-loss	239596	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	75f164e7a48fea1b313995dcac56ef5789666f111166e6c0b0a3ed50f45eed17	-27.830358505249023	-1.7462185621261597	-20.27980265453155	2.408945160069655	0	8	0
large-loss	239596	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	7a8c4df3b8f6879d3f209c0c9be67a20e7889e518e80ec10abad0e5a12421807	0.051601748913526535	10.06234073638916	3.72682343224471	1.9214330014904857	0	0	0
large-loss	239596	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	ad2215c0a49f306ffe2b9a21bbb3b9cf0b134ec6b695d09e48c49dba3ca567c5	-110.69700622558594	-2.5743489265441895	-20.41886365054734	4.799214405040036	0	0	0
large-loss	239596	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	3af95a4648dbb0cbd3f722898cbb42d3ce515ad35a0212ea0e68dbc4747ff001	0.20104065537452698	15.413117408752441	4.660667047947645	3.2100499324103646	0	0	0
large-loss	239596	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	ddd3197025c2c7553ea8a986063fed1bb7ddc7e4455b429035b08988d5ff2de4	-60.11421203613281	0.0	-19.628724347010255	4.925219778505068	0	0	4
large-loss	239596	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	79f249c54ad38823368d564f596fcb76833358c6622d4d09248214174dc2149f	-0.3653051555156708	7.239683628082275	2.610967926406447	1.3421696995881718	0	0	0
large-loss	239596	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	51d0237c483531b25c6e62b3745e947a73b233ac3ee28d7cbc1ebcbcb8d412c9	-27.926040649414062	-2.0106749534606934	-20.158329436573666	2.3655960650858545	0	5	0
large-loss	239596	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	2de8eee1676ac2c1b5d4db0d46743bcbcfe730b9c9cddb7a2139b0335d0abfd9	0.10988698154687881	9.999714851379395	3.7220094284240623	1.8997401710069208	0	0	0
large-loss	239596	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	8a2db5ebd2c67b4eac0354249bbd6b7d6a5fb4e150b5923fd64ef53534f4810f	-107.96839904785156	-2.9755070209503174	-20.500828245943413	4.855192806993592	0	1	0
large-loss	239596	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	ad570cd98e7f16607a262b8c668d51f7cb8fb53006e7114e205b646188031326	0.22329014539718628	15.40701961517334	4.665135880261659	3.244866942332049	0	0	0
large-loss	239596	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	718918fad63e06122d42b1d91bfbcb8fda20487ef2fa6cb1c9f4563a225eadad	-65.1221694946289	0.7078496813774109	-19.70328343346715	4.932683565646003	0	0	4
large-loss	239596	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	bf95d336502473169b5e73ca9e88550f0d55507a76992fc9c80f3f6cebfbeb68	-0.3653051555156708	7.239683628082275	2.5890055113402197	1.3352441034314626	0	0	0
large-loss	239596	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	26699f953253d02ac7275942bef398f7e8d78bcfc808d70c0f79736e6a674c7d	-27.926040649414062	-1.8989707231521606	-20.264000702554128	2.4173450949754156	0	7	0
large-loss	239596	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	717cdc692984a811ea8eff7faf812335cc4d8d70ac4e12e78d69ca72b5c391b6	0.05494349077343941	10.054658889770508	3.7270659450424137	1.9210836767843096	0	0	0
large-loss	239596	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	9190354109e806c3f0c402c5d760e97fa581f93d12b9c1762c9b0a9833489ffe	-107.96839904785156	-2.5504345893859863	-20.49116116947308	4.790636183802521	0	1	0
large-loss	239596	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	89162f1ed29958476b2c88e1afc329a6c0307c5604fe61ffdd39b7366116822d	0.22329014539718628	15.40701961517334	4.660623562410474	3.2104930938162957	0	0	0
large-loss	239596	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	022baad83a71043805927a78447ceca62fd59c93b097595bed988ab5ee5a4064	-59.813297271728516	0.7078496813774109	-19.687412115089597	4.910683343982967	0	0	4
large-loss	254989	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	d79d8953dc69e15a4937902e0f3d98b32e6fda0dd8796a192c18d6073b0663fb	-0.5526973009109497	7.185065269470215	2.9007363586290738	1.4390525605698221	0	0	0
large-loss	254989	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	9fc25012ab34d9e0f89efdec4d263599955c8781bd6a9219973c63868a73137b	-27.830358505249023	-7.09401273727417	-20.800713602471166	1.7637719258986226	0	8	0
large-loss	254989	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	a11bb3cf363c7467d9cf04671f94cd20b53fcb5b92df534655c309e9da3db111	0.10320349782705307	9.804332733154297	3.9871381320047656	2.0722720503587917	0	0	0
large-loss	254989	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	00bc387ad67e106a8dab5a93205d638fec28e9496e1c774fadf8d0b8993a0430	-101.42935180664062	-4.633828163146973	-20.753846776679158	3.7761143644926745	0	0	0
large-loss	254989	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	b32a70692bacc8e998cddd2cb7b62db0c2f3c7264702ddc9140bd2337b72e214	0.4690948724746704	13.603751182556152	4.633442791514098	2.4975165823973984	0	0	0
large-loss	254989	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	c5c6ffeb07ba0b71c69a6e2818f722186950be3b708d59a06027e2480471950b	-49.147430419921875	0.0	-19.340998656675218	3.546109305193929	0	0	1
large-loss	254989	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	9a81869d321dd7014c19c14c548dadf681be1a8ae2235835e1450b43e897a390	-0.5526973009109497	7.087530136108398	2.878204291210277	1.4314444568946199	0	0	0
large-loss	254989	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	88ca81b63840dbee7c567cae8767a701954812503cc97b90fe8dac204499a828	-27.830358505249023	-6.439180850982666	-20.87147830094956	1.7534810490843595	0	35	0
large-loss	254989	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	1ab49a05c23158d9ff0429e27bc18f7fb43fec1e62f9901b657869b9fcf49e96	0.10320349782705307	9.752730369567871	3.953201919773128	2.050543750025169	0	0	0
large-loss	254989	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	4a5f85f2e8c6944c1375886863c2f29b1c51493efa1628c47f4b94ee37652206	-102.45909118652344	-5.663568019866943	-20.839894398830833	3.707652248986382	0	0	0
large-loss	254989	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	9ae13a526cdc230402f05c03df909190379f9be47b17d79400f8729b92fb6640	0.4690948724746704	13.402710914611816	4.5556651874259115	2.391499973686098	0	0	0
large-loss	254989	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	009d0718bf9bb32a09a9227b36b0b3e97f571719f09b18d5592acb54ab7574f4	-44.2733039855957	0.0	-19.30068556922674	3.4223643038272615	0	0	1
large-loss	254989	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	86de008e999e7aedfed82f55060387ab3c95cfe9e39534c33286a6e6021d8b21	-0.5645624995231628	7.206474304199219	2.900727808982774	1.4390352239269468	0	0	0
large-loss	254989	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	e0d365bf7218f206d7b186d4ad96c55049c122401f32850c3a8cdb567dd50aff	-27.926040649414062	-7.037362098693848	-20.755740968270228	1.766297150402682	0	5	0
large-loss	254989	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	eacd169633d27b15b5b7e5308eb50225dccd985ca37ff61582fe7cda16753138	0.05494349077343941	9.77994155883789	3.9873779032641323	2.072120983327952	0	0	0
large-loss	254989	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	706ca5fbb1637d170d2ad839876e25491d5aaa81b07ce888500a457af62b2307	-102.44245910644531	-4.6757965087890625	-20.80716931026429	3.802975837751195	0	0	0
large-loss	254989	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	7c0d3fce1e1fe69819d4b5524309e7c19c9b97dc92338748b1c0b93477ba5e2e	0.44658029079437256	13.620698928833008	4.63257273029536	2.4985505645251203	0	0	0
large-loss	254989	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	f0cd55cdc153ed5c2ea652373af1e32c658234b65073c9478bf09c72aa899e52	-49.195552825927734	0.7078496813774109	-19.370018966102972	3.550123270417583	0	0	1
large-loss	254989	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	a3deb3db47fb324a452aceda39242c2a203992535cb58242186bdd61dd13c0a3	-0.5645624995231628	7.073636054992676	2.878275035114348	1.4314063595739668	0	0	0
large-loss	254989	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	f5941543733d44bc473085e2c297c9093c5d2e7071dfc107abd79187a1ae2fb4	-27.926040649414062	-6.367137432098389	-20.860315045620315	1.766384203346157	0	29	0
large-loss	254989	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	0294dc47c667a0e1d498f9ba2ef187b71eb824cb150a63399f296ade3211b94a	0.10988698154687881	9.724997520446777	3.9536134094791486	2.0506188811387234	0	0	0
large-loss	254989	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	4a704f795792ddbd579e34c7346628b05d5e44bb9a6b93ae351e706081bccb0d	-101.167236328125	-5.525941848754883	-20.875871641919016	3.6968171780240167	0	0	0
large-loss	254989	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	3e9787ac515b4ea33b7ccc6d7eed8db92f977ed9259f092c398bad6b2c517d32	0.44658029079437256	13.397408485412598	4.556049339585006	2.3907892458689273	0	0	0
large-loss	254989	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	906e66a4e0ff4386c90f7c54e78e81c951c4c19b92263e671ab80488d9e836c5	-43.53275680541992	0.7078496813774109	-19.326320298561825	3.401455461577338	0	0	1
large-loss	294348	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	b8868cc0929fc7af22890eac136a18db0fdee49a17ebc99224cce80205270adf	-0.2926044464111328	6.859949111938477	2.876781907209661	1.3378877718198483	0	0	0
large-loss	294348	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	b430f5a9d6303ce246ce66b269cac775b8a4766b5d8c8f77089e64c66808420f	-26.629833221435547	-7.639706134796143	-20.562291673257015	1.7371536945619819	0	0	0
large-loss	294348	B2	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	f8e58e11e5d9f5a654368dfe76b0b95bde08b84f0258ae47736de6e1c908453a	0.20640699565410614	10.423553466796875	4.156335426552687	2.0783303260230888	0	0	0
large-loss	294348	B2	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	9ea9a44a8d41a771820fd39d1afd77d633c5bbbe33e1c579494471ae5fc19320	-80.31968688964844	-4.118958473205566	-20.570179034184665	3.167756800730244	0	0	0
large-loss	294348	B2	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	08683b9085ee9c4d5fc99ccf2e8e4bfc5503a3bf5c8cd6713473bcf4c97a3b47	0.13402710855007172	15.81519889831543	4.889643992306665	3.0862825080451204	0	0	0
large-loss	294348	B2	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	6b9191c957aa7fd6a7767e580c26956a99e29f6e5d24eaa23e617c7de38d78a8	-67.42539978027344	0.0	-18.579848137445747	3.9402012386795207	0	0	1
large-loss	294348	B2	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	2e70e377ef25734a15e07e7f2e6501ad76d0b9526d62879af6ae05a9a5fad79b	-0.3251160681247711	6.76241397857666	2.889047419273993	1.3580668893805194	0	0	0
large-loss	294348	B2	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	84f5e7692e488152c4455df90f14c0601124ce00e9d79aa7ce90377b5c16e29a	-27.066387176513672	-7.857983589172363	-20.650221409469843	1.776299133038691	0	0	0
large-loss	294348	B2	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	5eccd4755f16cdea0cb60d5a939fbfcd44a9f55a8bb0f154456bb60a7410d08c	0.20640699565410614	10.57835865020752	4.155996791799553	2.090334225326227	0	0	0
large-loss	294348	B2	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	c4516f801c5d495c38569858af620c14d4bdd733e325ef673cdfb945c3469b60	-85.98326110839844	-4.633828163146973	-20.639738772321493	3.269216451556137	0	0	0
large-loss	294348	B2	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	a7053f508ecea3f86f05ae2cc6e2e4da2fd6d94f6ca6baeedabd159fce107e47	0.13402710855007172	15.81519889831543	4.845875759990886	3.0387448315416594	0	0	0
large-loss	294348	B2	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	211cd32cba57b1f8e944177caeb0a1674f0d32a5207e570d13ee2e67c4a81b15	-83.26630401611328	0.0	-18.60393951637298	4.197597197576837	0	0	1
large-loss	294348	A1	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	ec425b1b15cd20f63b0b8562b2b5e9ec76ba50e37f21d11bf3a67cb1838a1bd7	-0.26567646861076355	6.8411688804626465	2.876667742130958	1.3377336928253534	0	0	0
large-loss	294348	A1	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	25931c3166962df5a308ddb987746589dd5fc2a2d3ce6524f7c8d932f750ed37	-26.473886489868164	-7.4841790199279785	-20.514520847265608	1.733578425427666	0	0	0
large-loss	294348	A1	cpu	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	621d1605bc18f0ac495b8a8af1dd2c25aa9e6d92d1480a6acde28e6cf4e29994	0.21977396309375763	10.439263343811035	4.1564836634555835	2.077808721861767	0	0	0
large-loss	294348	A1	cpu	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	54575779c49ae2a4a0ca84ca07f755b1326d6296d51f40fa5c0899d5b933f8c6	-79.06346893310547	-4.2507243156433105	-20.626699502833187	3.1556518317190383	0	0	0
large-loss	294348	A1	cpu	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	170cb9321e0e0f679408130a81b3d324a3fac3bc9c4b6f07e127613866e4bbc7	0.14886009693145752	15.779170036315918	4.889868104830384	3.0860768269273415	0	0	0
large-loss	294348	A1	cpu	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	bbfb35fffbd908585554a02868d3cb0e4303dcf06f796f035b16ac20a1eb96f8	-67.24571990966797	0.7078496813774109	-18.601261018762365	3.9439241186348006	0	0	1
large-loss	294348	A1	spacemit	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	7156698c2923dab0edca7b290aa65731574d90f1757b1340b9d7ebaeb23ee6a3	-0.2988860309123993	6.774749755859375	2.8888969013630414	1.3581488052454056	0	0	0
large-loss	294348	A1	spacemit	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	7ec7a200fd0f920f0629ae2f513afe90179eba079e9f26e16c438b908f6f34d5	-27.032407760620117	-7.707587242126465	-20.63850243241992	1.7831762500631758	0	0	0
large-loss	294348	A1	spacemit	2	P4_bbox	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	1x4x40x40	float32	25600	8df7f3c0a5f0bd169b3b3fa613034823195f12db782ddc1d85c8a5dd160e63e0	0.21977396309375763	10.549150466918945	4.155865549892187	2.0898163723729297	0	0	0
large-loss	294348	A1	spacemit	3	P4_confidence	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	1x80x40x40	float32	512000	d41b8924fa678856afd78d8583b3e03fb5134042c42c002069b48495d2e2a099	-85.01448822021484	-4.2507243156433105	-20.688271907243877	3.255353405199204	0	0	0
large-loss	294348	A1	spacemit	4	P5_bbox	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	1x4x20x20	float32	6400	45da4b2fcabe9205f351a554ac21a55033a9cb50a785248a098943caaf5c9e13	0.14886009693145752	15.779170036315918	4.846140445284545	3.037764330215282	0	0	0
large-loss	294348	A1	spacemit	5	P5_confidence	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	1x80x20x20	float32	128000	1f0711fcafb99a24b59c091179d1a62262af2afd08b1d2eab6d15149de5cd79f	-83.1723403930664	0.7078496813774109	-18.633479240307583	4.1958476022077225	0	0	1
large-loss	95295	B2	cpu	0	P3_bbox	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	1x4x80x80	float32	102400	47ed2596a3f57f9ac7ee5f1e06bf20d762d90c788badf0340b8e31793725191f	-0.5852088928222656	7.510180950164795	2.7745964040420947	1.621405703715287	0	0	66
large-loss	95295	B2	cpu	1	P3_confidence	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	1x80x80x80	float32	2048000	eeec45128f0b4674135e19fcaa7b6a52edbe75faf3f0a09eaabe46c4940be5de	-27.830358505249023	-3.8198530673980713	-18.93599473497644	2.40390055658637	0	7	0
