case	frame_gated_fixed	0
raw	repeat=0	run=16	wall_us=149323	input_us=2198.64	core_us=19497.7	dense_us=69503.6	depthwise_us=15832.4	attention_us=19990.4	lut_us=7211	concat_us=3872.89	transform_us=2372.43	head_us=8770.59	process_cpu_us=737205	voluntary_cs=1	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=17	wall_us=150163	input_us=2223.22	core_us=20739.3	dense_us=69448.4	depthwise_us=15493.2	attention_us=20008.5	lut_us=7275.06	concat_us=3759.26	transform_us=2368.72	head_us=8769.5	process_cpu_us=741498	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=18	wall_us=148483	input_us=2237.39	core_us=19432.9	dense_us=69262.8	depthwise_us=15706	attention_us=19210.2	lut_us=7573.69	concat_us=3850.43	transform_us=2362.68	head_us=8772.88	process_cpu_us=741562	voluntary_cs=0	involuntary_cs=9	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=19	wall_us=148901	input_us=2178.84	core_us=19401.2	dense_us=69668.7	depthwise_us=15490.2	attention_us=19780.9	lut_us=7212.22	concat_us=3877.3	transform_us=2425.26	head_us=8787.38	process_cpu_us=733833	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
mean_us=149286
median_us=148927
p95_us=151836
p99_us=152521
min_us=147940
max_us=152693
process_time	frame_gated_fixed	33300	user_s=17.83	system_s=0.25	elapsed_s=4.98	maxrss_kb=35744	voluntary_cs=174	involuntary_cs=105
case	frame_gated_fixed	100000
raw	repeat=0	run=0	wall_us=149263	input_us=2256.35	core_us=19803.8	dense_us=69453.1	depthwise_us=15497.8	attention_us=19901.7	lut_us=7265.14	concat_us=3844.43	transform_us=2365.97	head_us=8793.88	process_cpu_us=739444	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=1	wall_us=148614	input_us=2263.47	core_us=19285.6	dense_us=69646.6	depthwise_us=15589.7	attention_us=19351.5	lut_us=7378.01	concat_us=3731.8	transform_us=2364.85	head_us=8917.97	process_cpu_us=727723	voluntary_cs=1	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=2	wall_us=149871	input_us=2219.85	core_us=19465.6	dense_us=69876.2	depthwise_us=15642	attention_us=19902.1	lut_us=7399.14	concat_us=3851.92	transform_us=2413.68	head_us=9013.68	process_cpu_us=740788	voluntary_cs=0	involuntary_cs=8	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=3	wall_us=148674	input_us=2284.64	core_us=19540.3	dense_us=69176.2	depthwise_us=15635.2	attention_us=19676.3	lut_us=7250.05	concat_us=3855.89	transform_us=2359.01	head_us=8811.46	process_cpu_us=731283	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=4	wall_us=148796	input_us=2517.56	core_us=19360.4	dense_us=69686.8	depthwise_us=15486.2	attention_us=19206.1	lut_us=7410.26	concat_us=3805.88	transform_us=2366.43	head_us=8876.3	process_cpu_us=743224	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=5	wall_us=149487	input_us=2205.72	core_us=19461.6	dense_us=69548.4	depthwise_us=15572	attention_us=20043.5	lut_us=7270.26	concat_us=4025.68	transform_us=2435.18	head_us=8838.51	process_cpu_us=739594	voluntary_cs=1	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=6	wall_us=148920	input_us=2286.93	core_us=19519.5	dense_us=69584.6	depthwise_us=15420.8	attention_us=19579.2	lut_us=7489.76	concat_us=3794.84	transform_us=2367.93	head_us=8793.42	process_cpu_us=731774	voluntary_cs=0	involuntary_cs=8	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=7	wall_us=160785	input_us=2317.01	core_us=24302.7	dense_us=69727.7	depthwise_us=16221.4	attention_us=21382.4	lut_us=7365.14	concat_us=3957.01	transform_us=6753.83	head_us=8672.92	process_cpu_us=793208	voluntary_cs=1	involuntary_cs=7	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=8	wall_us=148279	input_us=2206.22	core_us=19412.7	dense_us=69374.8	depthwise_us=15531	attention_us=19387.4	lut_us=7230.43	concat_us=3803.01	transform_us=2472.19	head_us=8772.59	process_cpu_us=738048	voluntary_cs=1	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=9	wall_us=149071	input_us=2219.8	core_us=19340.6	dense_us=69293	depthwise_us=15541.4	attention_us=19964.9	lut_us=7411.68	concat_us=3784.93	transform_us=2372.97	head_us=9054.64	process_cpu_us=736362	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=10	wall_us=148665	input_us=2313.43	core_us=19412.3	dense_us=69413.8	depthwise_us=15436.5	attention_us=19547.1	lut_us=7309.3	concat_us=3908.55	transform_us=2374.56	head_us=8868.22	process_cpu_us=730405	voluntary_cs=1	involuntary_cs=6	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=11	wall_us=151935	input_us=2379.52	core_us=19498.1	dense_us=69840.1	depthwise_us=18067.9	attention_us=19596.3	lut_us=7320.09	concat_us=3903.34	transform_us=2414.56	head_us=8829.46	process_cpu_us=743194	voluntary_cs=0	involuntary_cs=3	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=12	wall_us=148435	input_us=2268.18	core_us=19333.8	dense_us=69550.3	depthwise_us=15519.7	attention_us=19195.5	lut_us=7424.39	concat_us=3906.3	transform_us=2415.56	head_us=8740.17	process_cpu_us=741328	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=13	wall_us=149120	input_us=2198.01	core_us=19413.1	dense_us=69587.9	depthwise_us=15579.1	attention_us=19957	lut_us=7236.51	concat_us=3909.39	transform_us=2404.23	head_us=8755.46	process_cpu_us=738948	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=14	wall_us=148640	input_us=2325.06	core_us=19475.9	dense_us=69420.8	depthwise_us=15526.5	attention_us=19722.4	lut_us=7126.13	concat_us=3728.34	transform_us=2366.35	head_us=8862.92	process_cpu_us=731771	voluntary_cs=1	involuntary_cs=9	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=15	wall_us=151854	input_us=2278.22	core_us=19489.7	dense_us=72507.8	depthwise_us=15514.1	attention_us=19508.8	lut_us=7373.56	concat_us=3904.05	transform_us=2414.77	head_us=8780.25	process_cpu_us=747360	voluntary_cs=0	involuntary_cs=2	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=16	wall_us=148514	input_us=2266.1	core_us=19339.9	dense_us=69360.7	depthwise_us=15603.6	attention_us=19389.5	lut_us=7388.59	concat_us=3927.8	transform_us=2371.56	head_us=8783.71	process_cpu_us=727488	voluntary_cs=0	involuntary_cs=0	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=17	wall_us=147775	input_us=2256.64	core_us=19518.6	dense_us=69039.8	depthwise_us=15537.5	attention_us=19249.8	lut_us=7112.84	concat_us=3801.09	transform_us=2369.81	head_us=8804.09	process_cpu_us=723409	voluntary_cs=0	involuntary_cs=1	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=18	wall_us=149339	input_us=2630.73	core_us=19469.8	dense_us=68996.3	depthwise_us=15660	attention_us=20048.3	lut_us=7359.97	concat_us=3828.68	transform_us=2441.35	head_us=8815.71	process_cpu_us=739919	voluntary_cs=1	involuntary_cs=13	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
raw	repeat=0	run=19	wall_us=148906	input_us=2299.8	core_us=19513.8	dense_us=69693.6	depthwise_us=15481.1	attention_us=19759.1	lut_us=7244.09	concat_us=3683.72	transform_us=2373.18	head_us=8767.59	process_cpu_us=733262	voluntary_cs=0	involuntary_cs=4	affinity_ok=1	cpu4_7_ime_count=0	hash=0xd43f5e018b415631
mean_us=149747
median_us=148913
p95_us=152377
p99_us=159104
min_us=147775
max_us=160785
process_time	frame_gated_fixed	100000	user_s=17.85	system_s=0.27	elapsed_s=6.25	maxrss_kb=35744	voluntary_cs=172	involuntary_cs=103
