block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
1	0	family_a	0	49	158313	2226.7	19746.6	76647.5	15477.3	20604.5	8460.46	4206.02	2475.91	8384.24	797687	0	17	1	0	0xd43f5e018b415631
2	0	family_b	0	0	157567	2144.57	25754.9	71727.8	15225.1	20151.3	7904.57	3792.81	2451.41	8330.24	780553	0	13	1	0	0xd43f5e018b415631
2	0	family_b	0	1	160826	2633.2	19661.5	79845.3	15796.6	19906	7727.61	3944.81	2884.08	8342.91	816128	0	20	1	0	0xd43f5e018b415631
2	0	family_b	0	2	156117	2155.2	19604.2	75875.6	15267.7	19797.2	7916.87	4593.11	2489.91	8334.45	779606	0	16	1	0	0xd43f5e018b415631
2	0	family_b	0	3	155992	2155.99	25309.4	71662.8	15254.6	19369	7534.81	3756.22	2434.2	8434.91	779405	0	16	1	0	0xd43f5e018b415631
2	0	family_b	0	4	159731	2139.32	19631.1	77144.3	16906.7	20735.2	8153.41	3840.77	2800.13	8297.7	798879	0	24	1	0	0xd43f5e018b415631
2	0	family_b	0	5	156760	2156.74	19489.6	76483.1	15291.8	20410.2	7550.03	4447.61	2527.62	8317.45	780308	0	11	1	0	0xd43f5e018b415631
2	0	family_b	0	6	155882	2146.78	25032	71188.2	15300.3	19835.7	7627.56	3754.51	2564.25	8348.83	779312	0	14	1	0	0xd43f5e018b415631
2	0	family_b	0	7	160546	2146.36	19758.2	76360	17345	21716.2	7853.9	4079.89	2885.87	8317.08	799821	0	21	1	0	0xd43f5e018b415631
2	0	family_b	0	8	156394	2205.61	19542.4	76205.1	15167.7	19810.4	7881.9	4741.74	2459.08	8298.49	779786	0	16	1	0	0xd43f5e018b415631
2	0	family_b	0	9	156385	2204.86	25031.1	71661.3	15285.9	20098.4	7523.98	3770.72	2396.07	8328.62	779653	0	13	1	0	0xd43f5e018b415631
2	0	family_b	0	10	164210	2194.57	19454.9	77191.3	20962	21222	7900.7	4000.68	2898.67	8297.62	816425	0	210	1	0	0xd43f5e018b415631
2	0	family_b	0	11	155763	2179.53	19645.9	75798.5	15253.8	19816.9	7657.23	4582.9	2481.32	8265.62	779422	0	10	1	0	0xd43f5e018b415631
2	0	family_b	0	12	155121	2172.41	23524.9	71624.3	15170.9	20194.8	7471.44	3805.72	2756.75	8315.99	778697	0	11	1	0	0xd43f5e018b415631
2	0	family_b	0	13	161704	2201.11	19719.5	77154.3	16720.1	22460.9	8231.33	4095.39	2515.62	8519.5	815069	0	34	1	0	0xd43f5e018b415631
2	0	family_b	0	14	168255	2427.16	19569.3	88917.4	15281.6	19908.7	7317.23	3840.6	2502.29	8409.29	822076	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	15	151638	3599.22	19684.8	71120.5	15259.5	19816.4	7355.65	3944.93	2456.12	8320.95	759529	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	16	150235	2150.53	19818.7	71473.5	15171.3	19669	7413.43	3871.43	2384.2	8201.45	741851	0	8	1	0	0xd43f5e018b415631
2	0	family_b	0	17	151071	2175.82	19720.1	71282.6	15250.1	20201.1	7646.28	3823.93	2458.54	8431.16	758950	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	18	150427	2201.2	19724.6	71321.1	15312.7	19868.9	7292.31	3905.64	2400.07	8318.78	758363	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	19	150017	2155.03	19587.5	71362.3	15375.6	19519.6	7440.28	3935.97	2495.91	8062.61	741725	0	4	1	0	0xd43f5e018b415631
2	0	family_b	0	20	150627	2186.32	19565.7	71157.1	15230.8	20297.6	7302.44	3906.1	2476.41	8424.04	758632	0	0	1	0	0xd43f5e018b415631
2	0	family_b	0	21	150851	2200.11	19647.2	71321	15201.9	20000.1	7390.06	4156.01	2538.46	8317.24	758666	0	7	1	0	0xd43f5e018b415631
2	0	family_b	0	22	150501	2159.7	19765.8	71818.1	15287.1	19313.4	7298.48	3926.39	2522.25	8329.99	758303	0	4	1	0	0xd43f5e018b415631
2	0	family_b	0	23	153834	2152.2	19752.3	73122.1	15240.3	20717	8184.12	3897.43	2406.95	8277.33	761621	0	4	1	0	0xd43f5e018b415631
2	0	family_b	0	24	151311	2370.7	19940.7	71532.5	15281.4	19951.6	7436.94	3964.1	2448.62	8301.16	758890	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	25	150319	2202.7	19725.9	71539.8	15251.5	19381.4	7541.9	3774.3	2472.7	8345.03	758265	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	26	150445	2156.28	19746.5	71304.2	15285.1	20172.6	7196.98	3794.1	2382.37	8326.95	742366	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	27	151013	2185.95	19822.9	71502.1	15239	20258.3	7380.73	3805.05	2441.74	8294.2	758825	0	3	1	0	0xd43f5e018b415631
2	0	family_b	0	28	151033	2473.74	19618.4	71250.3	15238.4	19911.4	7523.77	4174.27	2398.87	8360.78	758768	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	29	150544	2149.95	19649.2	71653.9	15265.9	19473.7	7420.69	4018.56	2479.53	8350.7	758356	0	5	1	0	0xd43f5e018b415631
2	0	family_b	0	30	150475	2150.24	19902.4	71087.4	15195.8	20194.8	7366.69	3793.39	2399.28	8304.74	742338	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	31	150364	2198.41	19584.9	71212	15222.5	19962	7431.69	3922.35	2395.16	8333.45	758317	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	32	149932	2153.07	19615.9	71222.4	15175.1	19749.4	7465.69	3742.05	2457.87	8264.33	741770	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	33	151008	2187.2	19785.1	71420.3	15247.3	20236.2	7453.36	3832.26	2429.57	8330.03	758886	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	34	150347	2198.53	19564.9	71255.9	15262.6	19896.2	7451.06	3933.51	2394.91	8304.03	758285	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	35	150103	2149.95	19764.4	71281.4	15213	19750.1	7423.9	3730.55	2403.45	8305.95	741953	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	36	153861	2192.16	19672.5	71348.9	16383.4	22001.9	7500.81	3910.85	2447.04	8318.24	777634	0	4	1	0	0xd43f5e018b415631
2	0	family_b	0	37	149848	2183.66	19664.9	71438.7	15219.1	19570.5	7194.65	3808.6	2446.49	8237.99	741792	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	38	150804	2178.03	19625.1	71207.2	15288.6	20236.3	7438.23	3990.43	2450.91	8306.87	758811	0	0	1	0	0xd43f5e018b415631
2	0	family_b	0	39	150424	2193.24	19568.4	71415.9	15277.1	19881.6	7273.81	3972.22	2440.16	8322.08	758248	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	40	150105	2140.24	19619.6	71348.1	15242	19725.7	7470.15	3776.26	2422.07	8278.45	742106	0	0	1	0	0xd43f5e018b415631
2	0	family_b	0	41	150791	2177.03	19695.7	71208.3	15268.4	20332.2	7449.15	3789.77	2463.37	8324.45	758739	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	42	150427	2211.86	19473.9	71390.4	15278.9	19923.9	7407.72	3895.14	2421.62	8341.53	758307	0	11	1	0	0xd43f5e018b415631
2	0	family_b	0	43	150089	2144.07	19548.5	71210.1	15241.1	19870.4	7387.65	3926.1	2385.16	8294.49	741732	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	44	150705	2191.03	19633.4	71195.1	15306.4	20332.2	7400.56	3820.14	2432.58	8312.37	758596	0	2	1	0	0xd43f5e018b415631
2	0	family_b	0	45	150756	2195.82	19825.6	71376	15276.1	19836.2	7609.11	3884.06	2370.33	8300.74	758710	0	1	1	0	0xd43f5e018b415631
2	0	family_b	0	46	150186	2152.66	19649.1	71628.7	15174.1	19536.4	7495.82	4025.22	2431	8010.49	741796	0	4	1	0	0xd43f5e018b415631
2	0	family_b	0	47	151141	2151.99	19707.7	71161.1	16093.3	20085.7	7399.02	3729.84	2431.78	8297.41	742703	0	7	1	0	0xd43f5e018b415631
2	0	family_b	0	48	150157	2192.28	19568.1	71220.3	15443.2	19721.2	7357.61	3836.72	2408.83	8324.2	758039	0	6	1	0	0xd43f5e018b415631
2	0	family_b	0	49	149926	2149.45	19616.7	71283.1	15232.1	19625	7406.65	3776.97	2445.12	8306.28	741710	0	4	1	0	0xd43f5e018b415631
3	0	family_b	0	0	150183	2174.24	19538.9	71313.2	15275.7	19775.7	7542.15	3765.8	2373.87	8338.16	742080	0	2	1	0	0xd43f5e018b415631
3	0	family_b	0	1	150819	2177.24	19579.3	71203.6	15367.2	20210	7702.57	3746.31	2425.83	8323.37	758382	0	5	1	0	0xd43f5e018b415631
3	0	family_b	0	2	150517	2190.66	19653.2	71000.5	15323.9	19884.9	7688.86	3876.85	2489.12	8326.24	758522	0	0	1	0	0xd43f5e018b415631
