surface	repeat	run	wall_us	process_cpu_us
slice_cluster0_nonconv	2	56	17706.9	66033.5
slice_cluster0_nonconv	2	57	20841.3	69419.4
slice_cluster0_nonconv	2	58	17652.5	66030.5
slice_cluster0_nonconv	2	59	17649.6	65917.0
slice_cluster0_nonconv	2	60	17653.7	65690.4
slice_cluster0_nonconv	2	61	17697.2	65808.8
slice_cluster0_nonconv	2	62	17647.7	66068.8
slice_cluster0_nonconv	2	63	17812.5	65929.8
slice_cluster0_nonconv	2	64	17822.7	66367.1
slice_cluster0_nonconv	2	65	17663.4	65848.7
slice_cluster0_nonconv	2	66	17738.1	66071.5
slice_cluster0_nonconv	2	67	17647.6	65838.9
slice_cluster0_nonconv	2	68	17773.1	66149.6
slice_cluster0_nonconv	2	69	17651.9	65841.1
slice_cluster0_nonconv	2	70	17669.2	66058.0
slice_cluster0_nonconv	2	71	17743.5	66104.2
slice_cluster0_nonconv	2	72	17647.0	65994.5
slice_cluster0_nonconv	2	73	17751.4	66148.6
slice_cluster0_nonconv	2	74	17760.4	66036.3
slice_cluster0_nonconv	2	75	18687.8	66213.8
slice_cluster0_nonconv	2	76	17771.5	66114.7
slice_cluster0_nonconv	2	77	17575.8	65898.8
slice_cluster0_nonconv	2	78	17694.8	66028.3
slice_cluster0_nonconv	2	79	17659.7	66073.5
slice_cluster0_nonconv	2	80	17767.7	66295.3
slice_cluster0_nonconv	2	81	17755.0	66179.6
slice_cluster0_nonconv	2	82	17596.5	65786.3
slice_cluster0_nonconv	2	83	17700.6	65935.6
slice_cluster0_nonconv	2	84	17813.7	66132.2
slice_cluster0_nonconv	2	85	17636.3	65799.8
slice_cluster0_nonconv	2	86	17656.3	66133.4
slice_cluster0_nonconv	2	87	17637.7	65844.9
slice_cluster0_nonconv	2	88	17682.3	65901.3
slice_cluster0_nonconv	2	89	17616.9	65990.7
slice_cluster0_nonconv	2	90	17660.2	65934.3
slice_cluster0_nonconv	2	91	17623.7	65880.1
slice_cluster0_nonconv	2	92	17773.7	65867.8
slice_cluster0_nonconv	2	93	17808.6	65729.8
slice_cluster0_nonconv	2	94	17502.7	65603.0
slice_cluster0_nonconv	2	95	17598.6	65740.1
slice_cluster0_nonconv	2	96	17603.0	65890.9
slice_cluster0_nonconv	2	97	17653.5	65890.5
slice_cluster0_nonconv	2	98	17715.1	66060.2
slice_cluster0_nonconv	2	99	17554.9	65592.8
slice_cluster0_nonconv	3	0	17757.5	65835.7
slice_cluster0_nonconv	3	1	17648.5	65995.0
slice_cluster0_nonconv	3	2	17748.9	66238.2
slice_cluster0_nonconv	3	3	17698.2	65912.5
slice_cluster0_nonconv	3	4	17705.4	65881.2
slice_cluster0_nonconv	3	5	17560.8	65729.8
slice_cluster0_nonconv	3	6	17654.0	65712.4
slice_cluster0_nonconv	3	7	17725.9	66007.8
slice_cluster0_nonconv	3	8	17679.2	65890.2
slice_cluster0_nonconv	3	9	17700.1	65778.0
slice_cluster0_nonconv	3	10	17686.5	66123.5
slice_cluster0_nonconv	3	11	17691.6	65760.5
slice_cluster0_nonconv	3	12	17684.1	66160.5
slice_cluster0_nonconv	3	13	17729.4	65808.4
slice_cluster0_nonconv	3	14	17716.5	65807.8
slice_cluster0_nonconv	3	15	17786.2	66095.8
slice_cluster0_nonconv	3	16	17511.1	65534.3
slice_cluster0_nonconv	3	17	17543.1	65765.3
slice_cluster0_nonconv	3	18	17782.6	66248.0
slice_cluster0_nonconv	3	19	17586.0	65695.5
slice_cluster0_nonconv	3	20	17657.1	65827.9
slice_cluster0_nonconv	3	21	17576.5	65879.6
slice_cluster0_nonconv	3	22	17656.0	65824.0
slice_cluster0_nonconv	3	23	17646.8	66052.4
slice_cluster0_nonconv	3	24	17719.3	66060.9
slice_cluster0_nonconv	3	25	17730.4	65994.1
slice_cluster0_nonconv	3	26	17791.7	66047.6
slice_cluster0_nonconv	3	27	17633.3	65902.5
slice_cluster0_nonconv	3	28	17650.9	65904.8
slice_cluster0_nonconv	3	29	17641.7	65708.0
slice_cluster0_nonconv	3	30	17581.0	65800.5
slice_cluster0_nonconv	3	31	17696.0	65798.6
slice_cluster0_nonconv	3	32	17634.6	66069.1
slice_cluster0_nonconv	3	33	17799.4	66329.0
slice_cluster0_nonconv	3	34	17614.1	65790.0
slice_cluster0_nonconv	3	35	17744.9	66203.5
slice_cluster0_nonconv	3	36	17598.4	65705.1
slice_cluster0_nonconv	3	37	17726.9	66000.2
slice_cluster0_nonconv	3	38	17651.6	65655.5
slice_cluster0_nonconv	3	39	17709.5	65967.6
slice_cluster0_nonconv	3	40	17994.6	66460.5
slice_cluster0_nonconv	3	41	17723.9	65889.0
slice_cluster0_nonconv	3	42	17585.4	65821.1
slice_cluster0_nonconv	3	43	17620.9	65765.7
slice_cluster0_nonconv	3	44	18825.5	65864.7
slice_cluster0_nonconv	3	45	17796.7	66204.0
slice_cluster0_nonconv	3	46	17656.7	65909.3
slice_cluster0_nonconv	3	47	17711.0	65812.0
slice_cluster0_nonconv	3	48	17637.7	65635.9
slice_cluster0_nonconv	3	49	17630.2	66006.5
slice_cluster0_nonconv	3	50	17785.2	66186.5
slice_cluster0_nonconv	3	51	17688.2	65918.3
slice_cluster0_nonconv	3	52	17692.0	65778.8
slice_cluster0_nonconv	3	53	17636.7	65925.7
slice_cluster0_nonconv	3	54	17875.3	66322.0
slice_cluster0_nonconv	3	55	17810.1	66229.2
slice_cluster0_nonconv	3	56	17573.6	65742.4
slice_cluster0_nonconv	3	57	17658.6	65968.7
slice_cluster0_nonconv	3	58	17763.7	65821.6
slice_cluster0_nonconv	3	59	17612.7	65854.4
slice_cluster0_nonconv	3	60	17634.4	65769.8
slice_cluster0_nonconv	3	61	17679.3	66081.8
slice_cluster0_nonconv	3	62	17615.3	65842.2
slice_cluster0_nonconv	3	63	17697.2	66010.7
slice_cluster0_nonconv	3	64	17619.5	66109.0
slice_cluster0_nonconv	3	65	17669.4	65693.5
slice_cluster0_nonconv	3	66	17737.6	66036.0
slice_cluster0_nonconv	3	67	17728.8	66170.8
slice_cluster0_nonconv	3	68	20708.2	69315.3
slice_cluster0_nonconv	3	69	17838.1	66128.3
slice_cluster0_nonconv	3	70	17672.9	65757.5
slice_cluster0_nonconv	3	71	17781.6	66084.1
slice_cluster0_nonconv	3	72	17751.1	65915.9
slice_cluster0_nonconv	3	73	17724.0	66078.2
slice_cluster0_nonconv	3	74	17843.3	66236.6
slice_cluster0_nonconv	3	75	17645.7	65978.2
slice_cluster0_nonconv	3	76	17803.8	66076.2
slice_cluster0_nonconv	3	77	17698.0	65930.6
slice_cluster0_nonconv	3	78	17621.7	66066.8
slice_cluster0_nonconv	3	79	17685.4	65888.1
slice_cluster0_nonconv	3	80	17925.6	66537.8
slice_cluster0_nonconv	3	81	17660.0	66023.3
slice_cluster0_nonconv	3	82	17719.8	66030.6
slice_cluster0_nonconv	3	83	17662.4	65807.8
slice_cluster0_nonconv	3	84	17726.2	65996.3
slice_cluster0_nonconv	3	85	17707.7	65872.5
slice_cluster0_nonconv	3	86	17644.1	65761.8
slice_cluster0_nonconv	3	87	17623.7	65829.7
slice_cluster0_nonconv	3	88	17784.6	66156.8
slice_cluster0_nonconv	3	89	17691.3	65971.2
slice_cluster0_nonconv	3	90	17775.1	66516.5
slice_cluster0_nonconv	3	91	17675.3	66158.6
slice_cluster0_nonconv	3	92	17698.1	65977.8
slice_cluster0_nonconv	3	93	17654.4	65855.6
slice_cluster0_nonconv	3	94	17743.3	66128.4
slice_cluster0_nonconv	3	95	17711.6	65518.3
slice_cluster0_nonconv	3	96	17672.5	66096.2
slice_cluster0_nonconv	3	97	17671.1	65813.5
slice_cluster0_nonconv	3	98	17767.4	66092.0
slice_cluster0_nonconv	3	99	17757.9	66151.9
slice_cluster0_nonconv	4	0	17527.3	65303.6
slice_cluster0_nonconv	4	1	17989.1	66421.9
slice_cluster0_nonconv	4	2	17744.2	65793.1
slice_cluster0_nonconv	4	3	17952.4	66234.6
slice_cluster0_nonconv	4	4	17754.1	66103.7
slice_cluster0_nonconv	4	5	17642.2	65861.9
slice_cluster0_nonconv	4	6	17816.9	66053.6
slice_cluster0_nonconv	4	7	17584.7	65809.5
slice_cluster0_nonconv	4	8	17774.4	66173.0
slice_cluster0_nonconv	4	9	17694.8	66056.7
slice_cluster0_nonconv	4	10	17705.3	66098.0
slice_cluster0_nonconv	4	11	17620.5	65704.7
slice_cluster0_nonconv	4	12	18717.6	65863.0
slice_cluster0_nonconv	4	13	17744.5	66304.5
slice_cluster0_nonconv	4	14	17799.2	66038.4
slice_cluster0_nonconv	4	15	17943.1	66401.5
slice_cluster0_nonconv	4	16	17606.2	65943.3
slice_cluster0_nonconv	4	17	17676.2	65853.8
slice_cluster0_nonconv	4	18	43083.3	67359.2
slice_cluster0_nonconv	4	19	17974.6	67133.6
slice_cluster0_nonconv	4	20	18451.3	67307.3
slice_cluster0_nonconv	4	21	17869.6	66452.2
slice_cluster0_nonconv	4	22	17714.3	66009.5
slice_cluster0_nonconv	4	23	17827.9	66260.0
slice_cluster0_nonconv	4	24	17846.2	66125.5
slice_cluster0_nonconv	4	25	17784.3	66186.1
