surface	repeat	run	wall_us	process_cpu_us
custom_combined_current	1	22	21223.5	78932.5
custom_combined_current	1	23	21300.7	79191.9
custom_combined_current	1	24	21161.4	79131.0
custom_combined_current	1	25	21199.0	78897.4
custom_combined_current	1	26	21121.0	78917.2
custom_combined_current	1	27	21199.1	79057.1
custom_combined_current	1	28	21198.6	79063.5
custom_combined_current	1	29	21243.4	78995.8
custom_combined_current	1	30	21205.0	78901.3
custom_combined_current	1	31	21333.9	79248.5
custom_combined_current	1	32	21379.4	78947.1
custom_combined_current	1	33	21282.0	79204.1
custom_combined_current	1	34	21239.7	79014.3
custom_combined_current	1	35	21352.4	79447.2
custom_combined_current	1	36	21159.9	79012.4
custom_combined_current	1	37	21143.5	78776.0
custom_combined_current	1	38	21432.0	79365.8
custom_combined_current	1	39	21187.8	78912.8
custom_combined_current	1	40	21377.1	79407.8
custom_combined_current	1	41	21138.9	78703.8
custom_combined_current	1	42	21241.4	79017.1
custom_combined_current	1	43	21118.0	78947.0
custom_combined_current	1	44	21226.0	79100.1
custom_combined_current	1	45	21352.5	79230.6
custom_combined_current	1	46	21230.7	79147.7
custom_combined_current	1	47	21261.8	79101.7
custom_combined_current	1	48	21178.4	79006.2
custom_combined_current	1	49	21288.2	79211.8
custom_combined_current	1	50	21316.4	79178.1
custom_combined_current	1	51	21799.0	79633.2
custom_combined_current	1	52	21417.4	79480.7
custom_combined_current	1	53	21121.7	78638.2
custom_combined_current	1	54	21118.5	78738.7
