candidate	image_index	image	surface	shape	dtype	sha256	non_finite_count	minimum	maximum	mean	stddev	zero_count	nonzero_count	negative_count	positive_count	inference_ms	tail_ms	total_ms
B5	76	000000197576.jpg	split-fp32	1x300x6	float32	ea79159968a2a1b0ca078834205d33b533557a11233712f37df5ac0137ddc83c	0	-10.93212890625	646.6753540039062	214.0326690673828	202.462646484375	45	1755	17	1738	170.007879	3.440634	173.448513
B5	76	000000197576.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	ea79159968a2a1b0ca078834205d33b533557a11233712f37df5ac0137ddc83c	0	-10.93212890625	646.6753540039062	214.0326690673828	202.462646484375	45	1755	17	1738	nan	3.181868	nan
B5	76	000000197576.jpg	split-s8	1x300x6	float32	534ffb6bd6eb1c166dd541bed3d77d92ff6a17085f082dfe7108d6159d3257a3	0	-0.6668930053710938	642.1524658203125	216.71507263183594	201.34713745117188	34	1766	19	1747	240.565467	3.485101	244.050568
B5	77	000000342715.jpg	source-fp32	1x300x6	float32	47eee289a513572e7fb372f134469b83e01276c40d90c3b62096e293c34f0b03	0	-4.808597564697266	640.125	198.16326904296875	175.41957092285156	1	1799	24	1775	nan	nan	nan
B5	77	000000342715.jpg	split-fp32	1x300x6	float32	47eee289a513572e7fb372f134469b83e01276c40d90c3b62096e293c34f0b03	0	-4.808597564697266	640.125	198.16326904296875	175.41957092285156	1	1799	24	1775	167.936729	3.346703	171.283432
B5	77	000000342715.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	47eee289a513572e7fb372f134469b83e01276c40d90c3b62096e293c34f0b03	0	-4.808597564697266	640.125	198.16326904296875	175.41957092285156	1	1799	24	1775	nan	3.213732	nan
B5	77	000000342715.jpg	split-s8	1x300x6	float32	6001779e430f92dfbdbedb6965a0e6685075c4512c6eac0d089e10b92f568c50	0	-3.5326576232910156	641.4505004882812	197.42208862304688	174.76385498046875	0	1800	21	1779	237.886641	3.431252	241.317893
B5	78	000000556698.jpg	source-fp32	1x300x6	float32	ac3e355412b672ae163953f3e4b0b6595869e7d975f2418618b2a0b220837a36	0	-6.3619384765625	640.4932250976562	204.41473388671875	215.92315673828125	16	1784	26	1758	nan	nan	nan
B5	78	000000556698.jpg	split-fp32	1x300x6	float32	ac3e355412b672ae163953f3e4b0b6595869e7d975f2418618b2a0b220837a36	0	-6.3619384765625	640.4932250976562	204.41473388671875	215.92315673828125	16	1784	26	1758	170.52052	3.519796	174.04031600000002
B5	78	000000556698.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	ac3e355412b672ae163953f3e4b0b6595869e7d975f2418618b2a0b220837a36	0	-6.3619384765625	640.4932250976562	204.41473388671875	215.92315673828125	16	1784	26	1758	nan	3.23642	nan
B5	78	000000556698.jpg	split-s8	1x300x6	float32	314e1019956a9fbed517e12d824b22b503ce12fb0ae6ac307b3f4609d4b3bd94	0	-4.3646240234375	640.428466796875	196.59652709960938	212.1912384033203	8	1792	25	1767	240.056506	3.34279	243.39929600000002
B5	79	000000065420.jpg	source-fp32	1x300x6	float32	66ffaa77c998e8070b43853ed51aeec8a894fa1687602eb6adfdbc9f027e8405	0	-4.307098388671875	640.2125244140625	250.23707580566406	214.17140197753906	140	1660	9	1651	nan	nan	nan
B5	79	000000065420.jpg	split-fp32	1x300x6	float32	66ffaa77c998e8070b43853ed51aeec8a894fa1687602eb6adfdbc9f027e8405	0	-4.307098388671875	640.2125244140625	250.23707580566406	214.17140197753906	140	1660	9	1651	170.591018	3.484055	174.075073
B5	79	000000065420.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	66ffaa77c998e8070b43853ed51aeec8a894fa1687602eb6adfdbc9f027e8405	0	-4.307098388671875	640.2125244140625	250.23707580566406	214.17140197753906	140	1660	9	1651	nan	3.248911	nan
B5	79	000000065420.jpg	split-s8	1x300x6	float32	313db42293c5ea9400b79c880fc40965ff83835f3a6cf91351c0a74270469b5a	0	-2.00067138671875	640.4221801757812	260.8065490722656	216.52247619628906	141	1659	3	1656	241.74104	3.566165	245.307205
B5	80	000000178189.jpg	source-fp32	1x300x6	float32	a626b633a5fff5477afeefb4d194a9b210af653364a29e0832006c2498ede7b5	0	-0.11475276947021484	640.12890625	224.34274291992188	212.4888153076172	65	1735	5	1730	nan	nan	nan
B5	80	000000178189.jpg	split-fp32	1x300x6	float32	a626b633a5fff5477afeefb4d194a9b210af653364a29e0832006c2498ede7b5	0	-0.11475276947021484	640.12890625	224.34274291992188	212.4888153076172	65	1735	5	1730	168.311942	3.547774	171.859716
B5	80	000000178189.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a626b633a5fff5477afeefb4d194a9b210af653364a29e0832006c2498ede7b5	0	-0.11475276947021484	640.12890625	224.34274291992188	212.4888153076172	65	1735	5	1730	nan	3.203704	nan
B5	80	000000178189.jpg	split-s8	1x300x6	float32	bfcb8a0c77f70b1cc32a098fa05f2a9b93c6f653f9ad0592d465f459ff4464ea	0	-0.6668930053710938	639.9393920898438	226.1898193359375	212.80055236816406	60	1740	9	1731	239.957776	3.469893	243.427669
B5	81	000000318495.jpg	source-fp32	1x300x6	float32	50eded528fbd96f1c3392e6acec8d5a42e3a690514856d698395032aae5b3194	0	-2.906890869140625	641.013671875	221.03443908691406	202.27626037597656	60	1740	3	1737	nan	nan	nan
B5	81	000000318495.jpg	split-fp32	1x300x6	float32	50eded528fbd96f1c3392e6acec8d5a42e3a690514856d698395032aae5b3194	0	-2.906890869140625	641.013671875	221.03443908691406	202.27626037597656	60	1740	3	1737	170.974323	3.517873	174.492196
B5	81	000000318495.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	50eded528fbd96f1c3392e6acec8d5a42e3a690514856d698395032aae5b3194	0	-2.906890869140625	641.013671875	221.03443908691406	202.27626037597656	60	1740	3	1737	nan	3.075495	nan
B5	81	000000318495.jpg	split-s8	1x300x6	float32	71976d9ea1abc71a369ed26421d132c38c6c1f4c50df4fb37e355cc8f261e94a	0	-0.0921630859375	644.5164794921875	220.06814575195312	184.60536193847656	39	1761	1	1760	239.937751	3.349778	243.28752899999998
B5	82	000000467803.jpg	source-fp32	1x300x6	float32	e328fbdfd4d27248a1085320cdd190eb701542360b4e95c4f94ebd756c482f5c	0	-5.286750793457031	642.139404296875	210.31097412109375	171.37281799316406	8	1792	19	1773	nan	nan	nan
B5	82	000000467803.jpg	split-fp32	1x300x6	float32	e328fbdfd4d27248a1085320cdd190eb701542360b4e95c4f94ebd756c482f5c	0	-5.286750793457031	642.139404296875	210.31097412109375	171.37281799316406	8	1792	19	1773	169.86759	3.494021	173.361611
B5	82	000000467803.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e328fbdfd4d27248a1085320cdd190eb701542360b4e95c4f94ebd756c482f5c	0	-5.286750793457031	642.139404296875	210.31097412109375	171.37281799316406	8	1792	19	1773	nan	3.228536	nan
B5	82	000000467803.jpg	split-s8	1x300x6	float32	21e277accaaba1621bb28efe3e57789b1f6d58a2df512cb1c7342735c768fd0b	0	-4.668243408203125	642.759765625	212.01760864257812	161.653076171875	4	1796	18	1778	240.03483	3.308313	243.343143
B5	83	000000544983.jpg	source-fp32	1x300x6	float32	b28865b95280a668d5de36874c035515f3446ae047b97d71212fd7f401b48a04	0	-1.8792133331298828	640.0355834960938	156.23272705078125	143.1334228515625	12	1788	22	1766	nan	nan	nan
B5	83	000000544983.jpg	split-fp32	1x300x6	float32	b28865b95280a668d5de36874c035515f3446ae047b97d71212fd7f401b48a04	0	-1.8792133331298828	640.0355834960938	156.23272705078125	143.1334228515625	12	1788	22	1766	167.62739	3.571507	171.198897
B5	83	000000544983.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b28865b95280a668d5de36874c035515f3446ae047b97d71212fd7f401b48a04	0	-1.8792133331298828	640.0355834960938	156.23272705078125	143.1334228515625	12	1788	22	1766	nan	3.119665	nan
B5	83	000000544983.jpg	split-s8	1x300x6	float32	0bbc0be7b611ff397de1945e26279099d6816d9e741bdc67d8fd85cbc1da8dd8	0	-2.1150054931640625	639.5841674804688	155.3832244873047	136.2363739013672	15	1785	19	1766	238.006689	3.338496	241.345185
B5	84	000000438993.jpg	source-fp32	1x300x6	float32	6615ad440f0ca2ada6906899a2415c7cbc5966085f3e9c1620ec3ae640a30f1d	0	0.0	559.3175048828125	229.6348419189453	171.10191345214844	13	1787	0	1787	nan	nan	nan
B5	84	000000438993.jpg	split-fp32	1x300x6	float32	6615ad440f0ca2ada6906899a2415c7cbc5966085f3e9c1620ec3ae640a30f1d	0	0.0	559.3175048828125	229.6348419189453	171.10191345214844	13	1787	0	1787	170.379795	3.457566	173.837361
B5	84	000000438993.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	6615ad440f0ca2ada6906899a2415c7cbc5966085f3e9c1620ec3ae640a30f1d	0	0.0	559.3175048828125	229.6348419189453	171.10191345214844	13	1787	0	1787	nan	3.243882	nan
B5	84	000000438993.jpg	split-s8	1x300x6	float32	9d16c3161b523dab4bc2fd6739299d0ceedf1d71cabf788f7f35655e19efd197	0	-1.2748947143554688	559.58203125	227.59487915039062	168.2335662841797	12	1788	4	1784	241.260583	3.757792	245.018375
B5	85	000000089124.jpg	source-fp32	1x300x6	float32	321de5314436048a5fc5398fc6722311ef246e4c44ba2effbbad6ea23194b671	0	0.0	639.921630859375	218.112060546875	191.78721618652344	72	1728	0	1728	nan	nan	nan
B5	85	000000089124.jpg	split-fp32	1x300x6	float32	321de5314436048a5fc5398fc6722311ef246e4c44ba2effbbad6ea23194b671	0	0.0	639.921630859375	218.112060546875	191.78721618652344	72	1728	0	1728	170.08061	3.553328	173.633938
B5	85	000000089124.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	321de5314436048a5fc5398fc6722311ef246e4c44ba2effbbad6ea23194b671	0	0.0	639.921630859375	218.112060546875	191.78721618652344	72	1728	0	1728	nan	3.369837	nan
B5	85	000000089124.jpg	split-s8	1x300x6	float32	3f47c2b89cfd879b81232afedeeed58e61d67a7d3d536f1b50a4501a1c8aae30	0	-0.2451176643371582	640.4221801757812	213.32261657714844	189.30882263183594	79	1721	1	1720	241.895286	3.367823	245.263109
B5	86	000000262686.jpg	source-fp32	1x300x6	float32	f18946ccb88b0f7c045ff2c1ec3f0a1f5deae1ec9c3716037976d64e0701970d	0	0.0	604.3788452148438	206.47340393066406	169.42840576171875	73	1727	0	1727	nan	nan	nan
B5	86	000000262686.jpg	split-fp32	1x300x6	float32	f18946ccb88b0f7c045ff2c1ec3f0a1f5deae1ec9c3716037976d64e0701970d	0	0.0	604.3788452148438	206.47340393066406	169.42840576171875	73	1727	0	1727	168.623176	3.460249	172.083425
B5	86	000000262686.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f18946ccb88b0f7c045ff2c1ec3f0a1f5deae1ec9c3716037976d64e0701970d	0	0.0	604.3788452148438	206.47340393066406	169.42840576171875	73	1727	0	1727	nan	3.176111	nan
B5	86	000000262686.jpg	split-s8	1x300x6	float32	04088ab8588247547dd7cfbc49c3e99b7dc11b45dab4962e9b020e3261c21154	0	0.0	603.6679077148438	203.7239990234375	164.87538146972656	79	1721	0	1721	239.375953	3.441971	242.817924
B5	87	000000110514.jpg	source-fp32	1x300x6	float32	c08e9177595cd15b3cdf3a714b9b9670ac8414d8f05e33e780dda2b707c2cd23	0	-2.52264404296875	642.945068359375	187.1107635498047	198.3162841796875	52	1748	5	1743	nan	nan	nan
B5	87	000000110514.jpg	split-fp32	1x300x6	float32	c08e9177595cd15b3cdf3a714b9b9670ac8414d8f05e33e780dda2b707c2cd23	0	-2.52264404296875	642.945068359375	187.1107635498047	198.3162841796875	52	1748	5	1743	170.034719	3.455353	173.490072
B5	87	000000110514.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c08e9177595cd15b3cdf3a714b9b9670ac8414d8f05e33e780dda2b707c2cd23	0	-2.52264404296875	642.945068359375	187.1107635498047	198.3162841796875	52	1748	5	1743	nan	3.297066	nan
B5	87	000000110514.jpg	split-s8	1x300x6	float32	ac14fe821ed331c99853e7482826fae2e627f779a95e06e5bd3a55ed3cb3ea04	0	-0.42426300048828125	641.848876953125	166.006103515625	183.66065979003906	32	1768	14	1754	242.535471	3.56674	246.102211
B5	88	000000407443.jpg	source-fp32	1x300x6	float32	e10f51978561abd44377048df010b9cb4729b029ff32fa30f3de4ab9e6f718ac	0	0.0	554.7680053710938	248.46096801757812	193.23060607910156	133	1667	0	1667	nan	nan	nan
B5	88	000000407443.jpg	split-fp32	1x300x6	float32	e10f51978561abd44377048df010b9cb4729b029ff32fa30f3de4ab9e6f718ac	0	0.0	554.7680053710938	248.46096801757812	193.23060607910156	133	1667	0	1667	170.826535	3.377416	174.20395100000002
B5	88	000000407443.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e10f51978561abd44377048df010b9cb4729b029ff32fa30f3de4ab9e6f718ac	0	0.0	554.7680053710938	248.46096801757812	193.23060607910156	133	1667	0	1667	nan	3.181449	nan
B5	88	000000407443.jpg	split-s8	1x300x6	float32	40a7e88c430be38a1ad91075dfbfa74331f72373e765103adf2521228b3db4ba	0	0.0	533.4754638671875	249.02333068847656	192.52767944335938	152	1648	0	1648	245.81264	3.582008	249.394648
B5	89	000000403224.jpg	source-fp32	1x300x6	float32	52dd86dc15130e80a4be1da9f65f6a09c4335a35d4ad3868f6c59c0b6ba662d5	0	-0.02068328857421875	639.2855834960938	231.77308654785156	194.33306884765625	120	1680	1	1679	nan	nan	nan
B5	89	000000403224.jpg	split-fp32	1x300x6	float32	52dd86dc15130e80a4be1da9f65f6a09c4335a35d4ad3868f6c59c0b6ba662d5	0	-0.02068328857421875	639.2855834960938	231.77308654785156	194.33306884765625	120	1680	1	1679	174.305175	3.515766	177.820941
B5	89	000000403224.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	52dd86dc15130e80a4be1da9f65f6a09c4335a35d4ad3868f6c59c0b6ba662d5	0	-0.02068328857421875	639.2855834960938	231.77308654785156	194.33306884765625	120	1680	1	1679	nan	3.379545	nan
B5	89	000000403224.jpg	split-s8	1x300x6	float32	4d4682dd1d8c36983c68838f71208ffb6df58b18d0ae289d884c81929735a239	0	0.0	636.2426147460938	210.29052734375	173.8739471435547	148	1652	0	1652	249.078881	3.540151	252.619032
B5	90	000000101090.jpg	source-fp32	1x300x6	float32	f3aef1ce0da9151f5958e07a4d7e56b0b840e5b3c79cdaa0a8f5a3aed2794dc0	0	0.0	640.1537475585938	203.6862335205078	161.83009338378906	8	1792	0	1792	nan	nan	nan
B5	90	000000101090.jpg	split-fp32	1x300x6	float32	f3aef1ce0da9151f5958e07a4d7e56b0b840e5b3c79cdaa0a8f5a3aed2794dc0	0	0.0	640.1537475585938	203.6862335205078	161.83009338378906	8	1792	0	1792	170.816269	3.629507	174.445776
B5	90	000000101090.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f3aef1ce0da9151f5958e07a4d7e56b0b840e5b3c79cdaa0a8f5a3aed2794dc0	0	0.0	640.1537475585938	203.6862335205078	161.83009338378906	8	1792	0	1792	nan	3.37494	nan
B5	90	000000101090.jpg	split-s8	1x300x6	float32	839bfcdc72eb78b36751f8d9a3b771ec801d91485271aebd9a0d96f1b929ab78	0	-0.42426300048828125	639.4087524414062	198.9217529296875	155.35572814941406	1	1799	1	1798	242.540102	3.618598	246.15869999999998
B5	91	000000430175.jpg	source-fp32	1x300x6	float32	36c3430e105dd033c9b3906a99d4474ea3c57961dcafcdc262d8170da563b5f9	0	-0.0877847671508789	639.7142333984375	142.86361694335938	148.95950317382812	128	1672	1	1671	nan	nan	nan
B5	91	000000430175.jpg	split-fp32	1x300x6	float32	36c3430e105dd033c9b3906a99d4474ea3c57961dcafcdc262d8170da563b5f9	0	-0.0877847671508789	639.7142333984375	142.86361694335938	148.95950317382812	128	1672	1	1671	169.174268	3.599591	172.77385900000002
B5	91	000000430175.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	36c3430e105dd033c9b3906a99d4474ea3c57961dcafcdc262d8170da563b5f9	0	-0.0877847671508789	639.7142333984375	142.86361694335938	148.95950317382812	128	1672	1	1671	nan	3.096932	nan
B5	91	000000430175.jpg	split-s8	1x300x6	float32	bfeb208656f5949642377d08290692b2bdd611055188f211cd4de3b645307ccd	0	-0.42215919494628906	639.7144775390625	138.67991638183594	146.4651641845703	132	1668	3	1665	242.165978	3.318469	245.484447
B5	92	000000499918.jpg	source-fp32	1x300x6	float32	2cbdea9edc283b7deca528f99e62ddef78b8b5dc68f78854cc71a90a16631909	0	-0.11228799819946289	639.7797241210938	196.28407287597656	157.51025390625	29	1771	4	1767	nan	nan	nan
B5	92	000000499918.jpg	split-fp32	1x300x6	float32	2cbdea9edc283b7deca528f99e62ddef78b8b5dc68f78854cc71a90a16631909	0	-0.11228799819946289	639.7797241210938	196.28407287597656	157.51025390625	29	1771	4	1767	172.95111	3.449214	176.400324
B5	92	000000499918.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	2cbdea9edc283b7deca528f99e62ddef78b8b5dc68f78854cc71a90a16631909	0	-0.11228799819946289	639.7797241210938	196.28407287597656	157.51025390625	29	1771	4	1767	nan	3.395336	nan
B5	92	000000499918.jpg	split-s8	1x300x6	float32	0ecfdf53eeb21857d1e59d0938f444559ab1c1dbf47f7e22f1c979417051fac5	0	-0.2451176643371582	609.5717163085938	192.39666748046875	156.99130249023438	43	1757	2	1755	249.623149	3.457427	253.080576
B5	93	000000277563.jpg	source-fp32	1x300x6	float32	59d6d05add146b9c51a642f8b766a38dc03683b3400cf6161eeb72144991d360	0	-0.7949600219726562	640.0174560546875	207.38397216796875	174.32937622070312	1	1799	5	1794	nan	nan	nan
B5	93	000000277563.jpg	split-fp32	1x300x6	float32	59d6d05add146b9c51a642f8b766a38dc03683b3400cf6161eeb72144991d360	0	-0.7949600219726562	640.0174560546875	207.38397216796875	174.32937622070312	1	1799	5	1794	172.420627	3.478595	175.899222
B5	93	000000277563.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	59d6d05add146b9c51a642f8b766a38dc03683b3400cf6161eeb72144991d360	0	-0.7949600219726562	640.0174560546875	207.38397216796875	174.32937622070312	1	1799	5	1794	nan	3.530499	nan
B5	93	000000277563.jpg	split-s8	1x300x6	float32	28c178858ec614257b5cc6723bdd2afe8dcbbf7556ec7875aad0ccdd843950a5	0	-0.12390518188476562	640.4221801757812	196.36228942871094	167.71102905273438	0	1800	2	1798	241.688637	3.606116	245.29475300000001
B5	94	000000239596.jpg	source-fp32	1x300x6	float32	7e1719d200fbd393b095f7706828d410afe02e1d7f2cce5c62eee5d8a0dab86c	0	-0.9170684814453125	641.46240234375	201.00112915039062	154.99658203125	0	1800	11	1789	nan	nan	nan
B5	94	000000239596.jpg	split-fp32	1x300x6	float32	7e1719d200fbd393b095f7706828d410afe02e1d7f2cce5c62eee5d8a0dab86c	0	-0.9170684814453125	641.46240234375	201.00112915039062	154.99658203125	0	1800	11	1789	170.615003	3.451058	174.066061
B5	94	000000239596.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	7e1719d200fbd393b095f7706828d410afe02e1d7f2cce5c62eee5d8a0dab86c	0	-0.9170684814453125	641.46240234375	201.00112915039062	154.99658203125	0	1800	11	1789	nan	3.261554	nan
B5	94	000000239596.jpg	split-s8	1x300x6	float32	3a00360d3a6533e05b7295afafc0640a430b57944bf41dc462c5d08d5bfc8db6	0	-8.014724731445312	640.4263916015625	205.2476348876953	157.28611755371094	0	1800	12	1788	241.855365	3.610617	245.465982
B5	95	000000164856.jpg	source-fp32	1x300x6	float32	3c66edc24ce07306a3b7ed74787c3b0145530a638751d5654d6bcaf9ba0533a4	0	-0.08313608169555664	639.7615966796875	235.0823211669922	219.83326721191406	99	1701	10	1691	nan	nan	nan
B5	95	000000164856.jpg	split-fp32	1x300x6	float32	3c66edc24ce07306a3b7ed74787c3b0145530a638751d5654d6bcaf9ba0533a4	0	-0.08313608169555664	639.7615966796875	235.0823211669922	219.83326721191406	99	1701	10	1691	168.072126	3.665703	171.737829
B5	95	000000164856.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	3c66edc24ce07306a3b7ed74787c3b0145530a638751d5654d6bcaf9ba0533a4	0	-0.08313608169555664	639.7615966796875	235.0823211669922	219.83326721191406	99	1701	10	1691	nan	3.263641	nan
B5	95	000000164856.jpg	split-s8	1x300x6	float32	362e317a888ec0008ff1c206ca61d179a6200c2f9ee387a7647746748a5cb09c	0	-0.2451176643371582	640.2047119140625	243.4114990234375	217.49514770507812	128	1672	8	1664	242.35507	3.50962	245.86469000000002
B5	96	000000457271.jpg	source-fp32	1x300x6	float32	5775e36e08134724e12d50fea0d8f35b353cb037588918a5ef506f09bfc9ff4b	0	-1.8060150146484375	640.0241088867188	237.2874298095703	211.50096130371094	92	1708	10	1698	nan	nan	nan
B5	96	000000457271.jpg	split-fp32	1x300x6	float32	5775e36e08134724e12d50fea0d8f35b353cb037588918a5ef506f09bfc9ff4b	0	-1.8060150146484375	640.0241088867188	237.2874298095703	211.50096130371094	92	1708	10	1698	175.030661	3.605153	178.635814
B5	96	000000457271.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	5775e36e08134724e12d50fea0d8f35b353cb037588918a5ef506f09bfc9ff4b	0	-1.8060150146484375	640.0241088867188	237.2874298095703	211.50096130371094	92	1708	10	1698	nan	3.238458	nan
B5	96	000000457271.jpg	split-s8	1x300x6	float32	3b83c90c1bbeb7d6b577e94b3b88d2f4d53d4b7cf00ffd259b01238621cb513c	0	-0.9198646545410156	639.7144775390625	242.94784545898438	209.92831420898438	99	1701	16	1685	245.272972	3.726468	248.99944000000002
B5	97	000000373034.jpg	source-fp32	1x300x6	float32	162ddbca846a9429c14d46bfd89fd9b526f78d8523a1e8aeb205667acbfe1ecb	0	-0.42392539978027344	645.3905029296875	174.6057586669922	193.6663055419922	42	1758	10	1748	nan	nan	nan
B5	97	000000373034.jpg	split-fp32	1x300x6	float32	162ddbca846a9429c14d46bfd89fd9b526f78d8523a1e8aeb205667acbfe1ecb	0	-0.42392539978027344	645.3905029296875	174.6057586669922	193.6663055419922	42	1758	10	1748	173.035691	3.608409	176.6441
B5	97	000000373034.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	162ddbca846a9429c14d46bfd89fd9b526f78d8523a1e8aeb205667acbfe1ecb	0	-0.42392539978027344	645.3905029296875	174.6057586669922	193.6663055419922	42	1758	10	1748	nan	3.299358	nan
B5	97	000000373034.jpg	split-s8	1x300x6	float32	3753088bfe21316f35df93f3f80d236216ee80391a4b41775146740e8d507823	0	-2.759735107421875	640.6668701171875	164.74256896972656	175.53306579589844	36	1764	45	1719	242.231964	3.330627	245.562591
B5	98	000000491804.jpg	source-fp32	1x300x6	float32	dc13b14d2c761cdd5d6df22c9939dd4e2583ff1c5aca17c1af3ffd2279952fc5	0	0.0	553.3594360351562	190.19427490234375	144.62266540527344	238	1562	0	1562	nan	nan	nan
B5	98	000000491804.jpg	split-fp32	1x300x6	float32	dc13b14d2c761cdd5d6df22c9939dd4e2583ff1c5aca17c1af3ffd2279952fc5	0	0.0	553.3594360351562	190.19427490234375	144.62266540527344	238	1562	0	1562	170.800742	3.441631	174.24237300000001
B5	98	000000491804.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	dc13b14d2c761cdd5d6df22c9939dd4e2583ff1c5aca17c1af3ffd2279952fc5	0	0.0	553.3594360351562	190.19427490234375	144.62266540527344	238	1562	0	1562	nan	3.210899	nan
B5	98	000000491804.jpg	split-s8	1x300x6	float32	52d420bebddc09ccc884464ce989702964e7cba663cae9d528059397033ff334	0	0.0	549.394775390625	189.60443115234375	143.1909942626953	233	1567	0	1567	242.994742	3.560919	246.55566100000001
B5	99	000000406298.jpg	source-fp32	1x300x6	float32	bb859d9ecd33656367a0f797eedd14ff970fb1375b71c580fe41f123fff74914	0	-0.049742698669433594	640.4361572265625	234.0282440185547	196.33677673339844	0	1800	2	1798	nan	nan	nan
B5	99	000000406298.jpg	split-fp32	1x300x6	float32	bb859d9ecd33656367a0f797eedd14ff970fb1375b71c580fe41f123fff74914	0	-0.049742698669433594	640.4361572265625	234.0282440185547	196.33677673339844	0	1800	2	1798	169.980779	3.588109	173.56888800000002
B5	99	000000406298.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	bb859d9ecd33656367a0f797eedd14ff970fb1375b71c580fe41f123fff74914	0	-0.049742698669433594	640.4361572265625	234.0282440185547	196.33677673339844	0	1800	2	1798	nan	3.251075	nan
B5	99	000000406298.jpg	split-s8	1x300x6	float32	c9d541a4c8e7e3488c12bf450e4f048a4a925a28146857f202378289d80ea4ad	0	-0.42215919494628906	640.6668701171875	233.75128173828125	196.14955139160156	0	1800	4	1796	244.837041	4.092463	248.929504
B6	0	000000209933.jpg	source-fp32	1x300x6	float32	f05d320f804beb6983c43a04643b022c8e4684572ab9f5ada157e556ad33f3f1	0	-0.004177093505859375	785.0953979492188	208.4429473876953	177.97789001464844	7	1793	1	1792	nan	nan	nan
B6	0	000000209933.jpg	split-fp32	1x300x6	float32	f05d320f804beb6983c43a04643b022c8e4684572ab9f5ada157e556ad33f3f1	0	-0.004177093505859375	785.0953979492188	208.4429473876953	177.97789001464844	7	1793	1	1792	188.465121	5.390084	193.855205
B6	0	000000209933.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f05d320f804beb6983c43a04643b022c8e4684572ab9f5ada157e556ad33f3f1	0	-0.004177093505859375	785.0953979492188	208.4429473876953	177.97789001464844	7	1793	1	1792	nan	4.492626	nan
B6	0	000000209933.jpg	split-s8	1x300x6	float32	c5988d6b4d5585fe9af8b4407db59e2312e5079c3d21ecc2160caa4a1357ea09	0	-0.2423229217529297	640.5316772460938	196.0656280517578	159.68096923828125	3	1797	1	1796	266.732838	8.543416	275.276254
B6	1	000000300908.jpg	source-fp32	1x300x6	float32	d0a82f84ff535c16d4ea2c4bb6a71f0fd7f87cb691da7d32ba8ea9f9ca99ca4c	0	0.0	644.821044921875	254.88150024414062	212.88026428222656	26	1774	0	1774	nan	nan	nan
B6	1	000000300908.jpg	split-fp32	1x300x6	float32	d0a82f84ff535c16d4ea2c4bb6a71f0fd7f87cb691da7d32ba8ea9f9ca99ca4c	0	0.0	644.821044921875	254.88150024414062	212.88026428222656	26	1774	0	1774	180.149345	4.582005	184.73135000000002
B6	1	000000300908.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	d0a82f84ff535c16d4ea2c4bb6a71f0fd7f87cb691da7d32ba8ea9f9ca99ca4c	0	0.0	644.821044921875	254.88150024414062	212.88026428222656	26	1774	0	1774	nan	3.419719	nan
B6	1	000000300908.jpg	split-s8	1x300x6	float32	aaf018e4bdda304e3c702532b51e8b748b72a8eb90e3c20c5384862096e6fe41	0	0.0	638.4547729492188	242.5638427734375	201.0896759033203	47	1753	0	1753	253.190134	3.397661	256.587795
B6	2	000000221730.jpg	source-fp32	1x300x6	float32	f3749cd1824d7c5c591eef2761b374176dff6fb5e98dde3425e86908b7f756a6	0	-5.915313720703125	640.7058715820312	225.4149932861328	223.97312927246094	106	1694	103	1591	nan	nan	nan
B6	2	000000221730.jpg	split-fp32	1x300x6	float32	f3749cd1824d7c5c591eef2761b374176dff6fb5e98dde3425e86908b7f756a6	0	-5.915313720703125	640.7058715820312	225.4149932861328	223.97312927246094	106	1694	103	1591	169.196117	3.313542	172.509659
B6	2	000000221730.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	f3749cd1824d7c5c591eef2761b374176dff6fb5e98dde3425e86908b7f756a6	0	-5.915313720703125	640.7058715820312	225.4149932861328	223.97312927246094	106	1694	103	1591	nan	3.110307	nan
