surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage53_condition_variable_safe_default	0	99	251907	12344.2	21756.5	139603	20085.9	21942.7	17726.6	6001.4	4323.75	7993.09	927240	1314	6	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	0	251291	12271.3	21531.1	139328	20179.6	22095.1	17625.7	5847.28	4240.33	8050.01	924858	1283	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	1	251767	12298.7	21777.8	139795	20129.2	22071.9	17218.8	6039.02	4306.5	7997.09	924189	1308	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	2	254623	14869.6	21734.3	139402	20052.3	22155.5	18135.4	5866.69	4215.96	8063.47	929862	1299	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	3	252154	12245.4	21950	140019	20095.4	22397.2	17317.9	5739.82	4265.29	7996.26	926377	1321	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	4	251704	12347.6	21737.7	139343	20021.1	22189	17762.8	5908.49	4255.13	8008.63	927016	1298	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	5	252442	12279.2	22015.3	139869	20027.9	22132.3	17810.7	5848.57	4289.79	8037.17	927892	1303	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	6	252123	12335.7	21787.9	139988	20135.6	22175.8	17322.3	5946.74	4290.67	8017.63	926821	1311	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	7	252081	12290.8	21835.9	139623	20203.2	22062.8	17921.3	5750.91	4260.17	8011.22	927127	1316	10	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	8	251672	12263.1	21713.5	139669	20137.1	22002.7	17688.2	5842.28	4261.83	7966.13	926163	1309	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	9	252372	12260.8	21992.7	140143	20107.4	21901.3	17641.3	5825.2	4313.79	8053.51	927031	1319	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	10	252045	12436.3	21713.8	140093	20290.1	21715.7	17495.6	6028.19	4204.88	7936.68	926252	1301	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	11	252931	12361.1	21882.3	140428	20087.5	22057.2	17777	5977.07	4240.84	7982.22	929489	1308	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	12	251895	12334.5	21604.7	139730	20011.1	21978.6	17829.1	6014.98	4244.63	8019.38	927678	1317	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	13	256500	12288.3	21854.6	143790	20070.9	22432.3	17808.5	5884.32	4158.13	8077.92	928323	1308	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	14	252044	12309.9	21748.4	139563	20127.6	22230.1	17704.5	5979.19	4210.09	8041.76	927619	1322	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	15	252498	12308.1	21723.8	140124	20225	22173.4	17478.8	6060.4	4276.42	7998.26	927225	1324	7	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	16	251919	12338.6	21730.6	139825	20069.7	22070.2	17711.8	5803.32	4331.09	7912.72	926422	1306	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	17	254254	12277.1	21751.7	141069	20678.7	22052.5	17966.4	6019.03	4296.92	8009.3	930182	1328	4	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	18	252559	12336.2	22151.2	140040	20118	22213.3	17535.4	5778.61	4249.83	8011.09	927038	1302	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	19	251820	12385.1	21653.3	139995	20088.4	22366.2	17149.4	5872.19	4172.38	8004.8	924773	1302	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	1	20	252795	12326.2	21759.1	139955	20269.3	22050.2	17951	6062.15	4297.38	7989.26	928088	1326	2	1	0	0xd43f5e018b415631
