surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage52_reproduced	1	29	501609	32773.9	19364.5	140733	102611	44664.6	65520.1	35655.4	19869.6	40354.5	1806530.0	1208	0	1	0	0xd43f5e018b415631
stage52_reproduced	1	30	504161	32806.5	19312.6	141897	103774	44901.3	66026.6	35550.1	19483.5	40346.1	1808320.0	1199	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	31	502697	32838.3	19629.5	141186	102535	45161.4	65590.3	35567.4	19682.4	40444.8	1806280.0	1210	7	1	0	0xd43f5e018b415631
stage52_reproduced	1	32	503599	32811.3	20222.7	141065	102574	45159.4	66181.1	35559.8	19576.4	40384.9	1808320.0	1209	10	1	0	0xd43f5e018b415631
stage52_reproduced	1	33	501142	32808.7	19463.7	140762	102432	44452.9	65760.9	35603.7	19370.2	40415.9	1804100.0	1200	0	1	0	0xd43f5e018b415631
stage52_reproduced	1	34	504330	32773.7	19232.6	141145	104965	44839.6	65815.5	35576.4	19550.9	40366.6	1808020.0	1192	13	1	0	0xd43f5e018b415631
stage52_reproduced	1	35	502128	32842.1	19345.3	140772	102514	45197.1	65899.3	35528.6	19592.1	40373.6	1806090.0	1203	8	1	0	0xd43f5e018b415631
stage52_reproduced	1	36	500865	32794.7	19265.4	140687	102503	44401.7	65565.7	35588.4	19603.3	40391.6	1803630.0	1207	11	1	0	0xd43f5e018b415631
stage52_reproduced	1	37	502070	32865	19229.3	140698	102470	45384.7	65896.3	35470.2	19702.4	40290.5	1805330.0	1197	0	1	0	0xd43f5e018b415631
stage52_reproduced	1	38	504421	32831.5	19697.7	140698	104883	44786.3	65793.5	35695.8	19618.9	40353	1807770.0	1217	9	1	0	0xd43f5e018b415631
stage52_reproduced	1	39	502707	32812.3	19630.5	140678	102549	45573.7	65794	35656.3	19604.5	40341.7	1806020.0	1205	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	40	501589	32794.1	19419.7	140756	102441	44936.9	65590	35574.8	19629.3	40383.9	1805630.0	1203	11	1	0	0xd43f5e018b415631
stage52_reproduced	1	41	502306	32797.1	19334.2	140583	102454	45670.4	65857.8	35599.1	19570.1	40373.1	1806840.0	1199	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	42	504318	32803.3	19402.2	140586	104915	44943.5	65892.5	35611.6	19671.6	40430.2	1808480.0	1203	12	1	0	0xd43f5e018b415631
stage52_reproduced	1	43	501516	32867.5	19275.5	140979	102482	44276.3	65753	35881.3	19569.7	40365.8	1804820.0	1207	8	1	0	0xd43f5e018b415631
stage52_reproduced	1	44	502673	32767.8	19472.5	141095	102363	45165.2	65780.4	35581.1	19989.7	40393.9	1806820.0	1206	10	1	0	0xd43f5e018b415631
stage52_reproduced	1	45	503091	32867.6	19405.7	140940	102604	45363.9	65993.6	35660.2	19787	40348.2	1807860.0	1204	1	1	0	0xd43f5e018b415631
