resample	seed	metric	delta_k1x_minus_semantic
1677	52001	per_image_iou_averaged_f1_delta	-0.00027854833559494256
1678	52001	per_image_iou_averaged_f1_delta	-5.754477064113705e-06
1679	52001	per_image_iou_averaged_f1_delta	-0.0003666716755408756
1680	52001	per_image_iou_averaged_f1_delta	-0.0002268803494815288
1681	52001	per_image_iou_averaged_f1_delta	-0.00041842436792518314
1682	52001	per_image_iou_averaged_f1_delta	-0.0011731045806393583
1683	52001	per_image_iou_averaged_f1_delta	-0.00014819767357375553
1684	52001	per_image_iou_averaged_f1_delta	-5.735193575017179e-05
1685	52001	per_image_iou_averaged_f1_delta	0.0013672410656429613
1686	52001	per_image_iou_averaged_f1_delta	-0.0007531791303099862
1687	52001	per_image_iou_averaged_f1_delta	-5.666443231734366e-05
1688	52001	per_image_iou_averaged_f1_delta	-8.910545834629584e-05
1689	52001	per_image_iou_averaged_f1_delta	-0.0008801710802827003
1690	52001	per_image_iou_averaged_f1_delta	-0.000626622302548854
1691	52001	per_image_iou_averaged_f1_delta	-4.578210158037166e-05
1692	52001	per_image_iou_averaged_f1_delta	-0.0009624057214054881
1693	52001	per_image_iou_averaged_f1_delta	-0.0009265335905188237
1694	52001	per_image_iou_averaged_f1_delta	-0.00042454642162530903
1695	52001	per_image_iou_averaged_f1_delta	0.00017641744822381847
1696	52001	per_image_iou_averaged_f1_delta	-0.00017568265368288124
1697	52001	per_image_iou_averaged_f1_delta	-0.0011792162762380813
1698	52001	per_image_iou_averaged_f1_delta	-0.00045449692993238634
1699	52001	per_image_iou_averaged_f1_delta	0.0002664331282409323
1700	52001	per_image_iou_averaged_f1_delta	-0.0009382331463017739
1701	52001	per_image_iou_averaged_f1_delta	-0.0017654896002416798
1702	52001	per_image_iou_averaged_f1_delta	0.00024760665068671516
1703	52001	per_image_iou_averaged_f1_delta	-0.0010614522842349338
1704	52001	per_image_iou_averaged_f1_delta	-0.0004957296486904908
1705	52001	per_image_iou_averaged_f1_delta	-0.00013527249828572304
1706	52001	per_image_iou_averaged_f1_delta	-0.0006624157923735935
1707	52001	per_image_iou_averaged_f1_delta	-0.0003687791143689564
1708	52001	per_image_iou_averaged_f1_delta	6.618316071062645e-05
1709	52001	per_image_iou_averaged_f1_delta	-0.0011354790718857502
1710	52001	per_image_iou_averaged_f1_delta	-0.0007863502231008025
1711	52001	per_image_iou_averaged_f1_delta	-0.00018107675271046033
1712	52001	per_image_iou_averaged_f1_delta	0.0003189015900305719
1713	52001	per_image_iou_averaged_f1_delta	-0.00131652748793305
1714	52001	per_image_iou_averaged_f1_delta	-0.000469333431527446
1715	52001	per_image_iou_averaged_f1_delta	-0.0007863624744397165
1716	52001	per_image_iou_averaged_f1_delta	-0.0010791632130106874
1717	52001	per_image_iou_averaged_f1_delta	-0.0005165485278874681
1718	52001	per_image_iou_averaged_f1_delta	-0.0003051730162883291
1719	52001	per_image_iou_averaged_f1_delta	-0.0003186695400546123
1720	52001	per_image_iou_averaged_f1_delta	-0.001119860797164419
1721	52001	per_image_iou_averaged_f1_delta	-0.0008050164336623258
1722	52001	per_image_iou_averaged_f1_delta	-0.0007861880945434791
1723	52001	per_image_iou_averaged_f1_delta	-0.000861302630888048
1724	52001	per_image_iou_averaged_f1_delta	-0.0014465601962643346
1725	52001	per_image_iou_averaged_f1_delta	-0.0006480698500653207
1726	52001	per_image_iou_averaged_f1_delta	-0.00046363381734447007
1727	52001	per_image_iou_averaged_f1_delta	-0.0008286105862137891
1728	52001	per_image_iou_averaged_f1_delta	-0.000446824970975257
1729	52001	per_image_iou_averaged_f1_delta	-0.0007396582188621417
1730	52001	per_image_iou_averaged_f1_delta	-0.0006665766248236611
1731	52001	per_image_iou_averaged_f1_delta	-0.0008409667272646715
1732	52001	per_image_iou_averaged_f1_delta	-0.00038189802879163215
1733	52001	per_image_iou_averaged_f1_delta	-0.001480705850871822
1734	52001	per_image_iou_averaged_f1_delta	-8.015479347999484e-05
1735	52001	per_image_iou_averaged_f1_delta	-0.0008591699000114637
1736	52001	per_image_iou_averaged_f1_delta	-0.0007585327135957929
1737	52001	per_image_iou_averaged_f1_delta	-0.0015928069283213326
1738	52001	per_image_iou_averaged_f1_delta	0.000121294056839815
1739	52001	per_image_iou_averaged_f1_delta	-0.0010296493539422317
1740	52001	per_image_iou_averaged_f1_delta	-0.0012425473081648772
1741	52001	per_image_iou_averaged_f1_delta	-0.0006539604170852874
1742	52001	per_image_iou_averaged_f1_delta	-0.001667364248450679
1743	52001	per_image_iou_averaged_f1_delta	-0.0009117767101790705
1744	52001	per_image_iou_averaged_f1_delta	-0.000617202476044758
1745	52001	per_image_iou_averaged_f1_delta	0.000429838652904363
1746	52001	per_image_iou_averaged_f1_delta	-0.0002692556024138125
1747	52001	per_image_iou_averaged_f1_delta	-0.0013180562941233556
1748	52001	per_image_iou_averaged_f1_delta	-0.0008446424208780488
1749	52001	per_image_iou_averaged_f1_delta	-0.0020208333880723773
1750	52001	per_image_iou_averaged_f1_delta	6.15758754278481e-05
1751	52001	per_image_iou_averaged_f1_delta	-0.0008267482737251898
1752	52001	per_image_iou_averaged_f1_delta	-0.00023425102933407818
1753	52001	per_image_iou_averaged_f1_delta	-0.00044944209373295026
1754	52001	per_image_iou_averaged_f1_delta	-0.0003117143709757529
1755	52001	per_image_iou_averaged_f1_delta	-0.0014289123418991516
1756	52001	per_image_iou_averaged_f1_delta	-0.0011237058443415492
1757	52001	per_image_iou_averaged_f1_delta	-0.00038332526833301115
1758	52001	per_image_iou_averaged_f1_delta	-0.0008669565998762844
1759	52001	per_image_iou_averaged_f1_delta	-0.0008933714447391726
1760	52001	per_image_iou_averaged_f1_delta	-0.00035847268347771483
1761	52001	per_image_iou_averaged_f1_delta	-0.0014644764854687565
1762	52001	per_image_iou_averaged_f1_delta	-0.0007337265333829968
1763	52001	per_image_iou_averaged_f1_delta	-0.001652211150590498
1764	52001	per_image_iou_averaged_f1_delta	-0.0008854238942288022
1765	52001	per_image_iou_averaged_f1_delta	-0.00010491332895324812
1766	52001	per_image_iou_averaged_f1_delta	-0.0006688429827568165
1767	52001	per_image_iou_averaged_f1_delta	-5.4002279118782194e-05
1768	52001	per_image_iou_averaged_f1_delta	0.0001238617467319183
1769	52001	per_image_iou_averaged_f1_delta	-0.0011135042950295667
1770	52001	per_image_iou_averaged_f1_delta	-8.159506720381846e-05
1771	52001	per_image_iou_averaged_f1_delta	-0.00013543897852319394
1772	52001	per_image_iou_averaged_f1_delta	0.0007359951069307037
1773	52001	per_image_iou_averaged_f1_delta	-0.0009743129227024244
1774	52001	per_image_iou_averaged_f1_delta	-0.0008803979168445757
1775	52001	per_image_iou_averaged_f1_delta	0.00015044485248415072
1776	52001	per_image_iou_averaged_f1_delta	-0.0006757599749994235
1777	52001	per_image_iou_averaged_f1_delta	-0.0004780537845053238
1778	52001	per_image_iou_averaged_f1_delta	-0.0005805097305646826
1779	52001	per_image_iou_averaged_f1_delta	0.00020528172218503774
1780	52001	per_image_iou_averaged_f1_delta	6.560533790444856e-05
1781	52001	per_image_iou_averaged_f1_delta	-0.0005019553602851101
1782	52001	per_image_iou_averaged_f1_delta	-0.0014464968531254956
1783	52001	per_image_iou_averaged_f1_delta	-0.0003963923457631887
1784	52001	per_image_iou_averaged_f1_delta	0.0001601433585862469
1785	52001	per_image_iou_averaged_f1_delta	-0.00017564413617529958
1786	52001	per_image_iou_averaged_f1_delta	-0.0018522467753976514
1787	52001	per_image_iou_averaged_f1_delta	-0.000771308600384842
1788	52001	per_image_iou_averaged_f1_delta	-0.0011867792451069
1789	52001	per_image_iou_averaged_f1_delta	-0.001151054975311887
1790	52001	per_image_iou_averaged_f1_delta	-0.000757953646462707
1791	52001	per_image_iou_averaged_f1_delta	-0.0009135875776427113
1792	52001	per_image_iou_averaged_f1_delta	-0.0008148001598691849
1793	52001	per_image_iou_averaged_f1_delta	-0.0005387540104840566
1794	52001	per_image_iou_averaged_f1_delta	-0.001688657606096442
1795	52001	per_image_iou_averaged_f1_delta	-0.0002803582230982344
1796	52001	per_image_iou_averaged_f1_delta	-0.001111438388157797
1797	52001	per_image_iou_averaged_f1_delta	0.0008350497642648658
1798	52001	per_image_iou_averaged_f1_delta	-0.00016278573489289172
1799	52001	per_image_iou_averaged_f1_delta	-0.001069312828526903
1800	52001	per_image_iou_averaged_f1_delta	-0.000638081878697915
1801	52001	per_image_iou_averaged_f1_delta	-0.0008500590876208837
1802	52001	per_image_iou_averaged_f1_delta	-0.0011885108859988832
1803	52001	per_image_iou_averaged_f1_delta	-0.002137127663506963
1804	52001	per_image_iou_averaged_f1_delta	-0.0009614060872370275
1805	52001	per_image_iou_averaged_f1_delta	1.292480727151466e-05
1806	52001	per_image_iou_averaged_f1_delta	-0.00039855747179369007
1807	52001	per_image_iou_averaged_f1_delta	-0.0006439215512123355
1808	52001	per_image_iou_averaged_f1_delta	-0.00017604004094898233
1809	52001	per_image_iou_averaged_f1_delta	-0.0006857543878427986
1810	52001	per_image_iou_averaged_f1_delta	-0.0014486980606646495
1811	52001	per_image_iou_averaged_f1_delta	-0.0007474192980450317
1812	52001	per_image_iou_averaged_f1_delta	-0.00022867281736744537
1813	52001	per_image_iou_averaged_f1_delta	-0.0010011347208671818
1814	52001	per_image_iou_averaged_f1_delta	-0.0013708584820879704
1815	52001	per_image_iou_averaged_f1_delta	-0.0016668672851829485
1816	52001	per_image_iou_averaged_f1_delta	-0.0005868273487169884
1817	52001	per_image_iou_averaged_f1_delta	-0.0008968862351068079
1818	52001	per_image_iou_averaged_f1_delta	-0.0008270473838032059
1819	52001	per_image_iou_averaged_f1_delta	-0.0011020396855588959
1820	52001	per_image_iou_averaged_f1_delta	-0.000511697293037634
1821	52001	per_image_iou_averaged_f1_delta	-0.0009634835907898152
1822	52001	per_image_iou_averaged_f1_delta	-0.0011966656018366681
1823	52001	per_image_iou_averaged_f1_delta	0.0001445535690416801
1824	52001	per_image_iou_averaged_f1_delta	-0.001098160602621566
1825	52001	per_image_iou_averaged_f1_delta	-0.0007056931844541804
1826	52001	per_image_iou_averaged_f1_delta	-0.0007933078983654382
1827	52001	per_image_iou_averaged_f1_delta	0.0003997655625027369
1828	52001	per_image_iou_averaged_f1_delta	-0.0005878533195943291
1829	52001	per_image_iou_averaged_f1_delta	-0.0014156919703852773
1830	52001	per_image_iou_averaged_f1_delta	-0.0007971493241115912
1831	52001	per_image_iou_averaged_f1_delta	-0.0008651318260667114
1832	52001	per_image_iou_averaged_f1_delta	-0.0009832241307913857
1833	52001	per_image_iou_averaged_f1_delta	0.00018073193697963052
1834	52001	per_image_iou_averaged_f1_delta	-0.0008397740088030819
1835	52001	per_image_iou_averaged_f1_delta	-7.924858199367249e-05
1836	52001	per_image_iou_averaged_f1_delta	-0.0021303028377178857
1837	52001	per_image_iou_averaged_f1_delta	-0.0005730442972110593
1838	52001	per_image_iou_averaged_f1_delta	-0.001515542224655263
1839	52001	per_image_iou_averaged_f1_delta	-0.0014015331370855887
1840	52001	per_image_iou_averaged_f1_delta	-0.0006342668440969719
1841	52001	per_image_iou_averaged_f1_delta	-0.0006832263126908421
1842	52001	per_image_iou_averaged_f1_delta	-0.0010261895576606573
1843	52001	per_image_iou_averaged_f1_delta	-0.001324988202050933
1844	52001	per_image_iou_averaged_f1_delta	-0.0005853508481309276
1845	52001	per_image_iou_averaged_f1_delta	-0.0006758355603555417
1846	52001	per_image_iou_averaged_f1_delta	-0.0001632951173822025
1847	52001	per_image_iou_averaged_f1_delta	-0.0010974179781384648
1848	52001	per_image_iou_averaged_f1_delta	0.001128615384827451
1849	52001	per_image_iou_averaged_f1_delta	-0.00024602858958254134
1850	52001	per_image_iou_averaged_f1_delta	-0.0006837774923500795
1851	52001	per_image_iou_averaged_f1_delta	-0.00017704197360383356
1852	52001	per_image_iou_averaged_f1_delta	-0.00041084553143341004
1853	52001	per_image_iou_averaged_f1_delta	0.0002440535845644044
1854	52001	per_image_iou_averaged_f1_delta	-0.0013679992638543183
1855	52001	per_image_iou_averaged_f1_delta	-0.001206482550928013
1856	52001	per_image_iou_averaged_f1_delta	-0.0009718327770733773
1857	52001	per_image_iou_averaged_f1_delta	-0.0006369966983180035
1858	52001	per_image_iou_averaged_f1_delta	8.539573442404112e-05
1859	52001	per_image_iou_averaged_f1_delta	0.0015315935936960111
1860	52001	per_image_iou_averaged_f1_delta	-4.938093906437615e-05
1861	52001	per_image_iou_averaged_f1_delta	-0.0009852630840940849
1862	52001	per_image_iou_averaged_f1_delta	-0.00020658551691864324
1863	52001	per_image_iou_averaged_f1_delta	-0.0010943849668127565
1864	52001	per_image_iou_averaged_f1_delta	-0.0006687246001218174
1865	52001	per_image_iou_averaged_f1_delta	-0.0011126700321311444
1866	52001	per_image_iou_averaged_f1_delta	-0.0008517823612834007
1867	52001	per_image_iou_averaged_f1_delta	-0.0012079932538931735
1868	52001	per_image_iou_averaged_f1_delta	-0.0006717516468991065
1869	52001	per_image_iou_averaged_f1_delta	-0.0008910470573317627
1870	52001	per_image_iou_averaged_f1_delta	-0.0013809040955233198
1871	52001	per_image_iou_averaged_f1_delta	-0.00039406722128978473
1872	52001	per_image_iou_averaged_f1_delta	8.928891445756431e-05
1873	52001	per_image_iou_averaged_f1_delta	-0.0009556675890848719
1874	52001	per_image_iou_averaged_f1_delta	-0.00048046967789967424
1875	52001	per_image_iou_averaged_f1_delta	-0.0006800687479335515
1876	52001	per_image_iou_averaged_f1_delta	-0.0009954591294565214
1877	52001	per_image_iou_averaged_f1_delta	-0.00032309475165915604
1878	52001	per_image_iou_averaged_f1_delta	0.00032802010355949507
1879	52001	per_image_iou_averaged_f1_delta	1.4909761863115812e-05
1880	52001	per_image_iou_averaged_f1_delta	-0.0008771080929923844
1881	52001	per_image_iou_averaged_f1_delta	-0.00013607229876397994
1882	52001	per_image_iou_averaged_f1_delta	-0.0004482291728968196
1883	52001	per_image_iou_averaged_f1_delta	-0.0008614922071014209
1884	52001	per_image_iou_averaged_f1_delta	-0.0004821557967750138
1885	52001	per_image_iou_averaged_f1_delta	-0.0017164216551391
1886	52001	per_image_iou_averaged_f1_delta	-0.0008279512924127655
1887	52001	per_image_iou_averaged_f1_delta	-0.0006090043546772264
1888	52001	per_image_iou_averaged_f1_delta	-0.0015018128517030216
1889	52001	per_image_iou_averaged_f1_delta	-0.0008443701683910934
1890	52001	per_image_iou_averaged_f1_delta	-0.0005656934668616865
1891	52001	per_image_iou_averaged_f1_delta	-0.0002689181841091159
1892	52001	per_image_iou_averaged_f1_delta	-0.0005268162001101656
1893	52001	per_image_iou_averaged_f1_delta	-0.0016870106424961176
1894	52001	per_image_iou_averaged_f1_delta	-0.0009810620962390738
1895	52001	per_image_iou_averaged_f1_delta	-0.0008139070228546118
1896	52001	per_image_iou_averaged_f1_delta	-0.0016160321553569375
1897	52001	per_image_iou_averaged_f1_delta	-9.191633511851629e-05
1898	52001	per_image_iou_averaged_f1_delta	-0.001223169374017649
1899	52001	per_image_iou_averaged_f1_delta	-0.0006553608627710915
1900	52001	per_image_iou_averaged_f1_delta	-0.0008309076872511788
1901	52001	per_image_iou_averaged_f1_delta	-0.001411000157020411
1902	52001	per_image_iou_averaged_f1_delta	0.00013343937456955447
1903	52001	per_image_iou_averaged_f1_delta	-0.0001759811554057667
1904	52001	per_image_iou_averaged_f1_delta	-0.000453348965774222
1905	52001	per_image_iou_averaged_f1_delta	-0.00023968085107467317
1906	52001	per_image_iou_averaged_f1_delta	-0.00013585783288064168
1907	52001	per_image_iou_averaged_f1_delta	-0.0007819612454898432
1908	52001	per_image_iou_averaged_f1_delta	-0.0005135188250165932
1909	52001	per_image_iou_averaged_f1_delta	-0.0006843193191655394
1910	52001	per_image_iou_averaged_f1_delta	-0.0013914350574409453
1911	52001	per_image_iou_averaged_f1_delta	-0.0005793961055494365
1912	52001	per_image_iou_averaged_f1_delta	5.4893957017808145e-05
1913	52001	per_image_iou_averaged_f1_delta	-0.0005554479589984803
1914	52001	per_image_iou_averaged_f1_delta	0.000212088524704065
1915	52001	per_image_iou_averaged_f1_delta	-0.002292731147859818
1916	52001	per_image_iou_averaged_f1_delta	-0.00034710239091499494
1917	52001	per_image_iou_averaged_f1_delta	-0.0008550191506840948
1918	52001	per_image_iou_averaged_f1_delta	-0.0018808016465691438
1919	52001	per_image_iou_averaged_f1_delta	-0.0008270310387535339
1920	52001	per_image_iou_averaged_f1_delta	-0.0006268264626404041
1921	52001	per_image_iou_averaged_f1_delta	-0.00031454819969271836
1922	52001	per_image_iou_averaged_f1_delta	-0.0012275027367836067
1923	52001	per_image_iou_averaged_f1_delta	-0.0010836583004484506
1924	52001	per_image_iou_averaged_f1_delta	-0.0007448243876017515
1925	52001	per_image_iou_averaged_f1_delta	0.0002041152949073317
1926	52001	per_image_iou_averaged_f1_delta	-0.0001547244499403758
1927	52001	per_image_iou_averaged_f1_delta	-0.0008112386516302296
1928	52001	per_image_iou_averaged_f1_delta	-0.0011358147718570832
1929	52001	per_image_iou_averaged_f1_delta	-0.00073502271448211
1930	52001	per_image_iou_averaged_f1_delta	0.00048578213566052815
1931	52001	per_image_iou_averaged_f1_delta	-0.0006924010206503617
1932	52001	per_image_iou_averaged_f1_delta	-0.0005518384868869712
1933	52001	per_image_iou_averaged_f1_delta	-0.0018144551539478815
1934	52001	per_image_iou_averaged_f1_delta	-0.0016291769220155828
1935	52001	per_image_iou_averaged_f1_delta	-0.0007106553811659779
1936	52001	per_image_iou_averaged_f1_delta	-0.0007432231649851902
1937	52001	per_image_iou_averaged_f1_delta	-0.0011827880754501552
1938	52001	per_image_iou_averaged_f1_delta	-0.0006844114014245307
1939	52001	per_image_iou_averaged_f1_delta	-0.0005979170428050193
1940	52001	per_image_iou_averaged_f1_delta	-0.0008945801893755988
1941	52001	per_image_iou_averaged_f1_delta	-0.0004279558491197353
1942	52001	per_image_iou_averaged_f1_delta	-0.0007103594970111906
1943	52001	per_image_iou_averaged_f1_delta	-0.0010734088652521573
1944	52001	per_image_iou_averaged_f1_delta	-0.0018733428851652669
1945	52001	per_image_iou_averaged_f1_delta	0.0004362992849268153
1946	52001	per_image_iou_averaged_f1_delta	-0.0006205583088363996
1947	52001	per_image_iou_averaged_f1_delta	-0.00010597275412955169
1948	52001	per_image_iou_averaged_f1_delta	0.00012142628999748566
1949	52001	per_image_iou_averaged_f1_delta	-0.0008976564544698338
1950	52001	per_image_iou_averaged_f1_delta	-0.001104475898618064
1951	52001	per_image_iou_averaged_f1_delta	0.00040071198137764705
1952	52001	per_image_iou_averaged_f1_delta	-0.00022977687886447602
1953	52001	per_image_iou_averaged_f1_delta	-0.00019402983886338375
1954	52001	per_image_iou_averaged_f1_delta	-0.0007121124801858671
1955	52001	per_image_iou_averaged_f1_delta	-0.001098231462191586
1956	52001	per_image_iou_averaged_f1_delta	-0.0009042545488768351
1957	52001	per_image_iou_averaged_f1_delta	-0.0009210932061182909
1958	52001	per_image_iou_averaged_f1_delta	-0.0010429551159049943
1959	52001	per_image_iou_averaged_f1_delta	-0.0013312996943246132
1960	52001	per_image_iou_averaged_f1_delta	-5.140463158280153e-05
1961	52001	per_image_iou_averaged_f1_delta	-0.0009257303472411575
1962	52001	per_image_iou_averaged_f1_delta	-0.0004024273733896848
1963	52001	per_image_iou_averaged_f1_delta	-0.00113026185035346
1964	52001	per_image_iou_averaged_f1_delta	-0.00041171653036719055
1965	52001	per_image_iou_averaged_f1_delta	-0.0010437650682579114
1966	52001	per_image_iou_averaged_f1_delta	-5.015930509078764e-05
1967	52001	per_image_iou_averaged_f1_delta	-0.00048805373505189875
1968	52001	per_image_iou_averaged_f1_delta	-0.0011898130178141977
1969	52001	per_image_iou_averaged_f1_delta	-0.0012979497321236049
1970	52001	per_image_iou_averaged_f1_delta	-0.0002189100077967006
1971	52001	per_image_iou_averaged_f1_delta	0.0007254684030371548
1972	52001	per_image_iou_averaged_f1_delta	-0.0007501234649459798
1973	52001	per_image_iou_averaged_f1_delta	-0.000912805531852149
1974	52001	per_image_iou_averaged_f1_delta	-0.00232187865678679
1975	52001	per_image_iou_averaged_f1_delta	-0.0004164447932912938
1976	52001	per_image_iou_averaged_f1_delta	-0.000987094267200507
1977	52001	per_image_iou_averaged_f1_delta	-0.0015051759282395073
1978	52001	per_image_iou_averaged_f1_delta	-0.0004937720749895826
1979	52001	per_image_iou_averaged_f1_delta	-0.001156096883257179
1980	52001	per_image_iou_averaged_f1_delta	-0.00025768073443064725
1981	52001	per_image_iou_averaged_f1_delta	-7.56507298384553e-05
1982	52001	per_image_iou_averaged_f1_delta	-0.0008788208454188177
1983	52001	per_image_iou_averaged_f1_delta	-0.0006875159307761083
1984	52001	per_image_iou_averaged_f1_delta	-0.0005215192743450514
1985	52001	per_image_iou_averaged_f1_delta	-0.0007695572072409854
1986	52001	per_image_iou_averaged_f1_delta	-0.00025247997919799163
1987	52001	per_image_iou_averaged_f1_delta	0.0004424218969674538
1988	52001	per_image_iou_averaged_f1_delta	-0.0001979938689779399
1989	52001	per_image_iou_averaged_f1_delta	-0.0010888679241370489
1990	52001	per_image_iou_averaged_f1_delta	-9.613210281494801e-05
1991	52001	per_image_iou_averaged_f1_delta	-0.0014311750683101536
1992	52001	per_image_iou_averaged_f1_delta	-0.0007128533678092917
1993	52001	per_image_iou_averaged_f1_delta	-0.000511459146114332
1994	52001	per_image_iou_averaged_f1_delta	-0.0023365836832686766
1995	52001	per_image_iou_averaged_f1_delta	-4.631175738940216e-05
1996	52001	per_image_iou_averaged_f1_delta	-0.0007547933811235503
1997	52001	per_image_iou_averaged_f1_delta	-0.0008770747361426402
1998	52001	per_image_iou_averaged_f1_delta	-0.0014416393211531832
1999	52001	per_image_iou_averaged_f1_delta	-0.0008158671532079639
