resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
512	171	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	1.0449954271316528	0x3f85c269	0	uint8	179	181	262144
512	172	/model.22/m.0/m.0.0/Add_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.046823285520076752	0x3d3fc9c6	12	uint8	180	193	491520
512	173	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	0.78406965732574463	0x3f48b8ca	251	uint8	181	215	0
512	174	/model.22/m.0/m.0.1/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.10391821712255478	0x3dd4d313	111	uint8	182	185	196608
512	175	/model.22/m.0/m.0.1/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x256	1	2	32	256	16384	16384	ROW_MAJOR_U8_V1	0.060472592711448669	0x3d77b21c	131	uint8	183	187	425984
512	176	/model.22/m.0/m.0.1/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x256	1	2	64	256	32768	32768	ROW_MAJOR_U8_V1	0.10391821712255478	0x3dd4d313	111	uint8	184	190	458752
512	177	/model.22/m.0/m.0.1/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x256x32	1	2	256	32	16384	16384	ROW_MAJOR_U8_V1	0.049220163375139236	0x3d499b15	130	uint8	185	187	442368
512	178	/model.22/m.0/m.0.1/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	ROW_MAJOR_U8_V1	0.10391821712255478	0x3dd4d313	111	uint8	186	188	2064384
512	179	/model.22/m.0/m.0.1/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x256x256	1	2	256	256	131072	131072	ROW_MAJOR_U8_V1	0.83974045515060425	0x3f56f93b	109	uint8	187	189	786432
512	180	/model.22/m.0/m.0.1/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.080201528966426849	0x3da440b3	115	uint8	188	191	81920
512	181	/model.22/m.0/m.0.1/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x256x256	1	2	256	256	131072	131072	ROW_MAJOR_U8_V1	0.0035874536260962486	0x3b6b1b7c	0	uint8	189	190	1572864
512	182	/model.22/m.0/m.0.1/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x256	1	2	64	256	32768	32768	ROW_MAJOR_U8_V1	0.068268783390522003	0x3d8bd081	118	uint8	190	191	2064384
512	183	/model.22/m.0/m.0.1/attn/Add_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.079644374549388885	0x3da31c97	116	uint8	191	192	458752
512	184	/model.22/m.0/m.0.1/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.051992025226354599	0x3d54f597	125	uint8	192	193	81920
512	185	/model.22/m.0/m.0.1/Add_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.08377055823802948	0x3dab8fe6	82	uint8	193	197	458752
512	186	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.1584012508392334	0x3e2233f0	132	uint8	194	195	196608
512	187	/model.22/m.0/m.0.1/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.077625632286071777	0x3d9efa30	4	uint8	195	196	917504
512	188	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.096886113286018372	0x3dc66c3a	127	uint8	196	197	81920
512	189	/model.22/Concat_output_0_QuantizeLinear_Output	4	1x384x16x16	1	384	16	16	98304	98304	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	198	199	786432
512	190	/model.22/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.20883379876613617	0x3e55d887	178	uint8	199	200	131072
512	191	/model.22/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.064100302755832672	0x3d834705	4	uint8	200	202	196608
512	192	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x16x16	1	16	16	16	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.069745950400829315	0x3d8ed6f7	135	uint8	201	203	352256
512	193	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.20714506506919861	0x3e541dd6	161	uint8	202	204	131072
512	194	/model.23/one2one_cv2.2/one2one_cv2.2.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x16x16	1	16	16	16	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.033882509917020798	0x3d0ac863	8	uint8	203	205	356352
512	195	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.077747620642185211	0x3d9f3a25	4	uint8	204	206	196608
512	196	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x16x16	1	16	16	16	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.085621371865272522	0x3daf5a42	79	uint8	205	207	352256
512	197	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.14417745172977448	0x3e13a341	136	uint8	206	208	81920
512	198	/model.23/one2one_cv2.2/one2one_cv2.2.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x16x16	1	16	16	16	4096	4096	NCHWc8_SPATIAL_INNER_V1	0.060253933072090149	0x3d76ccd4	5	uint8	207	209	356352
512	199	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.068100303411483765	0x3d8b782c	4	uint8	208	210	393216
512	200	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0_QuantizeLinear_Output	4	1x4x16x16	1	4	16	16	1024	2048	NCHWc8_SPATIAL_INNER_V1	0.068141959607601166	0x3d8b8e03	1	uint8	209	215	352256
512	201	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.79191499948501587	0x3f4abaf1	131	uint8	210	211	81920
512	202	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.38498526811599731	0x3ec51cca	1	uint8	211	212	393216
512	203	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.91585594415664673	0x3f6a7589	100	uint8	212	213	81920
512	204	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.55605745315551758	0x3f0e59c8	1	uint8	213	214	393216
512	205	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0_QuantizeLinear_Output	4	1x80x16x16	1	80	16	16	20480	20480	NCHWc8_SPATIAL_INNER_V1	0.50942540168762207	0x3f0269b4	249	uint8	214	215	81920
512	206	__stage52_internal_model.2__m.0__Add_output_0_at_model.2__Concat_output_0_QuantizeLinear_Output	4	1x16x128x128	1	16	128	128	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	10	11	262144
512	207	__stage52_internal_model.4__m.0__Add_output_0_at_model.4__Concat_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	21	22	393216
512	208	__stage52_internal_model.6__m.0__m__m.1__Add_output_0_at_model.6__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	39	40	2031616
512	209	__stage52_internal_model.8__m.0__m__m.1__Add_output_0_at_model.8__m.0__Concat_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	59	60	2031616
512	210	__stage52_internal_model.10__m__m.0__Add_1_output_0_at_model.10__Concat_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	86	87	458752
512	211	__stage52_internal_model.13__m.0__m__m.1__Add_output_0_at_model.13__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	102	103	458752
512	212	__stage52_internal_model.16__m.0__m__m.1__Add_output_0_at_model.16__m.0__Concat_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.077569164335727692	0x3d9edc95	11	uint8	120	121	983040
512	213	__stage52_internal_model.19__m.0__m__m.1__Add_output_0_at_model.19__m.0__Concat_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.12044448405504227	0x3df6ab99	7	uint8	154	155	491520
512	214	__stage52_internal_model.22__m.0__m.0.1__Add_1_output_0_at_model.22__Concat_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.081260465085506439	0x3da66be3	95	uint8	197	198	491520
448	0	images_QuantizeLinear_Output	4	1x3x448x448	1	3	448	448	602112	1605632	NCHWc8_SPATIAL_INNER_V1	0.0039215688593685627	0x3b808081	0	uint8	0	1	0
448	1	/model.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x224x224	1	16	224	224	802816	802816	NCHWc8_SPATIAL_INNER_V1	0.62096840143203735	0x3f1ef7c9	128	uint8	1	2	1605632
448	2	/model.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x224x224	1	16	224	224	802816	802816	NCHWc8_SPATIAL_INNER_V1	0.31116288900375366	0x3e9f50be	1	uint8	2	3	0
448	3	/model.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x112x112	1	32	112	112	401408	401408	NCHWc8_SPATIAL_INNER_V1	1.114243745803833	0x3f8e9f8a	122	uint8	3	4	802816
448	4	/model.1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x112x112	1	32	112	112	401408	401408	NCHWc8_SPATIAL_INNER_V1	0.58250099420547485	0x3f151ec9	0	uint8	4	5	1204224
448	5	/model.2/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x112x112	1	32	112	112	401408	401408	NCHWc8_SPATIAL_INNER_V1	0.83649581670761108	0x3f562497	155	uint8	5	11	802816
448	6	/model.2/Split_output_1_QuantizeLinear_Output	4	1x16x112x112	1	16	112	112	200704	200704	NCHWc8_SPATIAL_INNER_V1	0.18348428606987	0x3e3be34e	2	uint8	6	11	1204224
448	7	/model.2/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x8x112x112	1	8	112	112	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.038180503994226456	0x3d1c6329	176	uint8	7	8	1404928
448	8	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x8x112x112	1	8	112	112	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.012377118691802025	0x3c4ac966	22	uint8	8	9	1505280
448	9	/model.2/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x112x112	1	16	112	112	200704	200704	NCHWc8_SPATIAL_INNER_V1	0.52768832445144653	0x3f071695	179	uint8	9	10	0
448	10	/model.2/Concat_output_0_QuantizeLinear_Output	4	1x48x112x112	1	48	112	112	602112	602112	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	11	12	1605632
448	11	/model.2/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x112x112	1	64	112	112	802816	802816	NCHWc8_SPATIAL_INNER_V1	0.45538836717605591	0x3ee928aa	186	uint8	12	13	2408448
448	12	/model.2/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x112x112	1	64	112	112	802816	802816	NCHWc8_SPATIAL_INNER_V1	0.12448897212743759	0x3dfef413	2	uint8	13	14	3211264
448	13	/model.3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x56x56	1	64	56	56	200704	200704	NCHWc8_SPATIAL_INNER_V1	0.10164494067430496	0x3dd02b39	157	uint8	14	15	0
448	14	/model.3/act/Mul_output_0_QuantizeLinear_Output	4	1x64x56x56	1	64	56	56	200704	200704	NCHWc8_SPATIAL_INNER_V1	0.040006101131439209	0x3d23dd70	7	uint8	15	16	200704
448	15	/model.4/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x56x56	1	64	56	56	200704	200704	NCHWc8_SPATIAL_INNER_V1	0.068833477795124054	0x3d8cf891	163	uint8	16	22	0
448	16	/model.4/Split_output_1_QuantizeLinear_Output	4	1x32x56x56	1	32	56	56	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.022661056369543076	0x3cb9a3ae	12	uint8	17	22	1404928
448	17	/model.4/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x56x56	1	16	56	56	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.043681725859642029	0x3d32eb9c	128	uint8	18	19	1505280
448	18	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x56x56	1	16	56	56	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.022688010707497597	0x3cb9dc35	12	uint8	19	20	1555456
448	19	/model.4/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x56x56	1	32	56	56	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.079003848135471344	0x3da1ccc5	152	uint8	20	21	200704
448	20	/model.4/Concat_output_0_QuantizeLinear_Output	4	1x96x56x56	1	96	56	56	301056	301056	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	22	23	401408
448	21	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x56x56	1	128	56	56	401408	401408	NCHWc8_SPATIAL_INNER_V1	0.066064663231372833	0x3d874ce9	142	uint8	23	24	802816
448	22	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x56x56	1	128	56	56	401408	401408	NCHWc8_SPATIAL_INNER_V1	0.030298452824354172	0x3cf83476	9	uint8	24	107	1605632
448	23	/model.5/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x28x28	1	128	28	28	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.057099778205156326	0x3d69e175	136	uint8	25	26	200704
448	24	/model.5/act/Mul_output_0_QuantizeLinear_Output	4	1x128x28x28	1	128	28	28	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.027727888897061348	0x3ce32599	10	uint8	26	27	301056
448	25	/model.6/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x28x28	1	128	28	28	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.071361921727657318	0x3d922633	130	uint8	27	42	200704
448	26	/model.6/Split_output_1_QuantizeLinear_Output	4	1x64x28x28	1	64	28	28	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.035990659147500992	0x3d136af1	8	uint8	28	42	1505280
448	27	/model.6/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.04358367994427681	0x3d3284cd	165	uint8	29	31	1555456
448	28	/model.6/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.11293179541826248	0x3de748c9	167	uint8	30	40	1580544
448	29	/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.016115730628371239	0x3c840523	17	uint8	31	35	301056
448	30	/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.062696672976016998	0x3d80671d	141	uint8	32	33	1555456
448	31	/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.029125306755304337	0x3cee9832	10	uint8	33	34	326144
448	32	/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.044328935444355011	0x3d359242	146	uint8	34	35	1555456
448	33	/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.025938993319869041	0x3cd47e03	21	uint8	35	39	326144
448	34	/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.052987053990364075	0x3d5908f4	135	uint8	36	37	301056
448	35	/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.026028813794255257	0x3cd53a61	11	uint8	37	38	1555456
448	36	/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x28x28	1	32	28	28	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.076533496379852295	0x3d9cbd98	132	uint8	38	39	301056
448	37	/model.6/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x28x28	1	64	28	28	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	40	41	351232
448	38	/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x28x28	1	64	28	28	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.071232005953788757	0x3d91e216	121	uint8	41	42	702464
448	39	/model.6/Concat_output_0_QuantizeLinear_Output	4	1x192x28x28	1	192	28	28	150528	150528	NCHWc8_SPATIAL_INNER_V1	0.038419272750616074	0x3d1d5d87	7	uint8	42	43	0
448	40	/model.6/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x28x28	1	128	28	28	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.061128184199333191	0x3d7a618c	142	uint8	43	44	200704
448	41	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x28x28	1	128	28	28	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.028037777170538902	0x3ce5af7b	10	uint8	44	89	1404928
448	42	/model.7/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.075696587562561035	0x3d9b06d0	144	uint8	45	46	150528
448	43	/model.7/act/Mul_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.034168541431427002	0x3d0bf450	8	uint8	46	47	351232
448	44	/model.8/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.076210573315620422	0x3d9c144a	122	uint8	47	62	150528
448	45	/model.8/Split_output_1_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.037084359675645828	0x3d17e5c5	8	uint8	48	62	301056
448	46	/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.078175202012062073	0x3da01a52	153	uint8	49	51	326144
448	47	/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.096425510942935944	0x3dc57abd	127	uint8	50	60	338688
448	48	/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.032495331019163132	0x3d0519d3	9	uint8	51	55	1555456
448	49	/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.095939099788665771	0x3dc47bb8	120	uint8	52	53	326144
448	50	/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.0519237220287323	0x3d54adf8	5	uint8	53	54	1568000
448	51	/model.8/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.090949535369873047	0x3dba43c0	115	uint8	54	55	326144
448	52	/model.8/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.054633613675832748	0x3d5fc77f	10	uint8	55	59	1568000
448	53	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.099580615758895874	0x3dcbf0ec	94	uint8	56	57	326144
448	54	/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.064043141901493073	0x3d83290d	4	uint8	57	58	1555456
448	55	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x14x14	1	64	14	14	12544	12544	NCHWc8_SPATIAL_INNER_V1	0.13001835346221924	0x3e052388	132	uint8	58	59	326144
448	56	/model.8/m.0/Concat_output_0_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	60	61	1580544
448	57	/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.08362184464931488	0x3dab41ee	121	uint8	61	62	351232
448	58	/model.8/Concat_output_0_QuantizeLinear_Output	4	1x384x14x14	1	384	14	14	75264	75264	NCHWc8_SPATIAL_INNER_V1	0.045013688504695892	0x3d386046	6	uint8	62	63	200704
448	59	/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.071746848523616791	0x3d92f003	143	uint8	63	64	150528
448	60	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.032615300267934799	0x3d05979f	9	uint8	64	68	702464
448	61	/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	65	66	275968
448	62	/model.9/Concat_output_0_QuantizeLinear_Output	4	1x512x14x14	1	512	14	14	100352	100352	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	66	67	0
448	63	/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.094948738813400269	0x3dc2747c	147	uint8	67	68	100352
448	64	/model.9/Add_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.054341588169336319	0x3d5e9549	10	uint8	68	69	150528
448	65	/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.088547512888908386	0x3db55866	135	uint8	69	87	100352
448	66	/model.10/Split_output_1_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	NCHWc8_SPATIAL_INNER_V1	0.042742777615785599	0x3d2f130d	7	uint8	70	82	275968
448	67	/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x14x14	1	256	14	14	50176	50176	NCHWc8_SPATIAL_INNER_V1	0.11401121318340302	0x3de97eb6	121	uint8	71	74	150528
448	68	/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x196	1	2	32	196	12544	12544	ROW_MAJOR_U8_V1	0.059319499880075455	0x3d72f901	126	uint8	72	76	326144
448	69	/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x196	1	2	64	196	25088	25088	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	73	79	301056
448	70	/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x196x32	1	2	196	32	12544	12544	ROW_MAJOR_U8_V1	0.046277262270450592	0x3d3d8d3a	128	uint8	74	76	338688
448	71	/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x14x14	1	128	14	14	25088	25088	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	75	77	351232
448	72	/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x196x196	1	2	196	196	76832	76832	ROW_MAJOR_U8_V1	0.62591516971588135	0x3f203bfa	122	uint8	76	78	0
