candidate	image_index	image	fp32_split_vs_unsplit_mae	fp32_split_vs_unsplit_max_abs	fp32_split_vs_unsplit_cosine	s8_vs_fp32_mae	s8_vs_fp32_max_abs	s8_vs_fp32_cosine	candidate_tail_vs_source_mae	candidate_tail_vs_source_max_abs	candidate_tail_vs_source_cosine	confidence_branch_collapsed	status
R211_PROJECT_EXACT_SPLIT_run1	15	000000002006.jpg	0.0	0.0	0.9999999999999999	101.69613497161203	632.8565464019775	0.7639316052842502	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	16	000000002149.jpg	0.0	0.0	1.0	96.16858787240254	604.479305267334	0.8795723094353927	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	17	000000002153.jpg	0.0	0.0	1.0	76.64868085819813	413.26737213134766	0.9149207522222879	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	18	000000002261.jpg	0.0	0.0	1.0	48.0885365726716	394.3118438720703	0.9612822333775326	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	19	000000002532.jpg	0.0	0.0	1.0	40.55667338336507	456.7562255859375	0.9780126973680804	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	20	000000002587.jpg	0.0	0.0	1.0000000000000002	93.49366018763847	589.8346862792969	0.8565817072035591	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	21	000000002592.jpg	0.0	0.0	1.0	81.82207585528494	605.8955383300781	0.9003413667935903	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	22	000000003156.jpg	0.0	0.0	1.0	120.85771749660373	627.1590690612793	0.8064902668758014	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	23	000000003255.jpg	0.0	0.0	1.0000000000000002	45.37127078059647	554.3244781494141	0.9554735402335244	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	24	000000003501.jpg	0.0	0.0	1.0	101.08515862966577	538.3059997558594	0.8234859619968362	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	25	000000003661.jpg	0.0	0.0	1.0000000000000002	112.87268086691698	635.8918838500977	0.7794314682836475	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	26	000000004134.jpg	0.0	0.0	1.0000000000000002	102.31779875154297	628.7102031707764	0.8081178722883794	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	27	000000004395.jpg	0.0	0.0	1.0	122.10229131304555	623.041862487793	0.8471387611241739	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	28	000000005001.jpg	0.0	0.0	1.0	123.65251509870092	638.9800415039062	0.8019775832659091	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	29	000000005037.jpg	0.0	0.0	0.9999999999999998	114.43237588322825	632.8069794178009	0.7409843098099941	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	30	000000005193.jpg	0.0	0.0	1.0	112.3702346866164	613.9936428070068	0.8192051568591852	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	31	000000005477.jpg	0.0	0.0	1.0	96.50677916427453	636.33962059021	0.7847399820851638	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	32	000000005586.jpg	0.0	0.0	1.0	96.94977091064055	630.4546871185303	0.7895931590249964	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	33	000000005992.jpg	0.0	0.0	1.0	113.78070406645537	626.6792736053467	0.7899737568117517	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	34	000000006012.jpg	0.0	0.0	1.0	82.38134744029907	530.8353614807129	0.9072017537016396	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	35	000000006040.jpg	0.0	0.0	1.0	77.2723226188951	623.7274837493896	0.8455637095243772	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	36	000000006614.jpg	0.0	0.0	1.0	115.03973361258706	633.1181402206421	0.7984709998090749	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	37	000000006818.jpg	0.0	0.0	0.9999999999999999	112.83778756818838	612.4357490539551	0.7919906548586739	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	38	000000007108.jpg	0.0	0.0	0.9999999999999999	116.0018139821291	621.8350429534912	0.85614930518868	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	39	000000007278.jpg	0.0	0.0	0.9999999999999998	28.64476984139946	376.6540222167969	0.9654083703431757	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	40	000000007281.jpg	0.0	0.0	1.0	93.34801659959886	635.692400932312	0.8602232243875161	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	41	000000007386.jpg	0.0	0.0	1.0	90.39935474856033	602.2122650146484	0.8890899254688329	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	42	000000007511.jpg	0.0	0.0	1.0	78.53984655645158	635.5042214393616	0.9215262208017713	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	43	000000007574.jpg	0.0	0.0	0.9999999999999998	75.1057543084522	495.8430480957031	0.9212613037626384	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	44	000000007795.jpg	0.0	0.0	1.0	101.13188460032146	626.1569709777832	0.8529281073303472	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	45	000000007816.jpg	0.0	0.0	1.0	59.525501085486674	572.4730987548828	0.9520025468518027	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	46	000000007818.jpg	0.0	0.0	1.0	92.24593396794465	631.1192626953125	0.8794307989385464	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	47	000000007977.jpg	0.0	0.0	0.9999999999999999	37.74751538559794	369.7608184814453	0.9199858534208094	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	48	000000007991.jpg	0.0	0.0	0.9999999999999998	67.17837873131037	599.0509338378906	0.9268588330812578	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	49	000000008021.jpg	0.0	0.0	1.0	86.69650297153328	636.7086844444275	0.9250972865303487	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	50	000000008211.jpg	0.0	0.0	1.0	95.77269783097837	629.7042922973633	0.8354231431988648	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	51	000000008277.jpg	0.0	0.0	1.0	93.73526004927025	631.1573791503906	0.8192712835515563	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	52	000000008690.jpg	0.0	0.0	1.0000000000000002	125.6296521516641	625.902853012085	0.7636868048791859	0.0	0.0	1.0000000000000002	0	pass
R211_PROJECT_EXACT_SPLIT_run1	53	000000008762.jpg	0.0	0.0	0.9999999999999998	73.53133065313101	617.7624254226685	0.8708976792654757	0.0	0.0	0.9999999999999998	0	pass
R211_PROJECT_EXACT_SPLIT_run1	54	000000008844.jpg	0.0	0.0	0.9999999999999999	94.07640954908398	627.8800354003906	0.8871603174332691	0.0	0.0	0.9999999999999999	0	pass
R211_PROJECT_EXACT_SPLIT_run1	55	000000009378.jpg	0.0	0.0	1.0	69.34346113885442	557.4288024902344	0.9373502117710885	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	56	000000009400.jpg	0.0	0.0	1.0	112.71446602962084	635.7941722869873	0.8260896870827169	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	57	000000009448.jpg	0.0	0.0	1.0	93.21824296620157	634.9346165657043	0.8899223938841273	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	58	000000009483.jpg	0.0	0.0	1.0	87.13226253188319	602.7827377319336	0.8712785531609106	0.0	0.0	1.0	0	pass
R211_PROJECT_EXACT_SPLIT_run1	59	000000009769.jpg	0.0	0.0	1.0000000000000002	80.49550026395255	564.6859741210938	0.8855330925554165	0.0	0.0	1.0000000000000002	0	pass
