candidate	image_index	image	boundary_index	boundary_name	branch_kind	branch_collapsed	reference_shape	reference_dtype	reference_sha256	reference_non_finite_count	reference_minimum	reference_maximum	reference_mean	reference_stddev	reference_zero_count	reference_nonzero_count	reference_negative_count	reference_positive_count	candidate_shape	candidate_dtype	candidate_sha256	candidate_non_finite_count	candidate_minimum	candidate_maximum	candidate_mean	candidate_stddev	candidate_zero_count	candidate_nonzero_count	candidate_negative_count	candidate_positive_count	mae	max_abs_difference	cosine_similarity
R211_VENDOR_LITERAL_SPLIT	71	000000012576.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	530d9c7d05c17c1307f461283721c402c7efd0a21278d7bd49b3506da2a8f435	0	0.04135584831237793	12.64194393157959	3.991020917892456	2.685175895690918	0	1600	0	1600	1x4x20x20	float32	c4e28505fb20614f4060135dbb9dd668851e326aa54018e1243edd2dc209c6ad	0	0.0	12.312358856201172	3.996270179748535	2.654945135116577	1	1599	0	1599	0.24489315186627209	5.338605880737305	0.9936950840475791
R211_VENDOR_LITERAL_SPLIT	71	000000012576.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	f49d9d1252f56a524fd014de09b8c37941988babb800645fb8a620f7e42fd497	0	-84.25924682617188	2.673293113708496	-18.616220474243164	5.001823902130127	0	32000	31998	2	1x80x20x20	float32	d2a217ec9d296f58a2f5fa49bbce2a2ff77dd1ed849e84fb8b182a0ea97db557	0	-75.22799682617188	0.0	-17.357784271240234	4.947083473205566	2	31998	31998	0	1.9695809294208884	37.22266387939453	0.987577586826669
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	e80683e60ebc108ef7bf54fb9be3be498763df9b21eda5695bbd55233684904e	0	-0.6017311811447144	7.0561370849609375	1.7238446474075317	0.9992327094078064	0	25600	245	25355	1x4x80x80	float32	88271bdda0f6b38c619dcf390ef22b443537ba1a1ed41a041badc7e94a32e0c8	0	-0.5683654546737671	6.954118728637695	1.763271450996399	1.0226995944976807	55	25545	323	25222	0.23732183005937257	2.5056663155555725	0.9812382179911058
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	df925a02a33c72626cf6637e8e21e6f14cfb36a425c782225665c41b2588cace	0	-30.054079055786133	-0.020490169525146484	-19.09418296813965	2.5710160732269287	0	512000	512000	0	1x80x80x80	float32	93d0c0ed345685246108f61cb4c5b98d3565b5877277e457fc840cb457a0e1f0	0	-29.44843292236328	-0.368105411529541	-18.796875	2.4531302452087402	0	512000	512000	0	0.607973604206345	6.883111953735352	0.9991233527459024
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	bd61efea3b42a7d575bb804243f1e6b861f933a339cdbbbbc714dc5603a780f2	0	0.05186331272125244	9.508844375610352	2.494229793548584	1.512070894241333	0	6400	0	6400	1x4x40x40	float32	f3fd3dc26ad74a50e276444f19f744db2102d66482ec731395c51a1bb5626370	0	0.05059655383229256	9.309765815734863	2.5291872024536133	1.4808388948440552	0	6400	0	6400	0.27923462209000716	4.806851863861084	0.9821851413136841
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	16c15deaaffb8f4fd1d1b908de2d9f4ac0271bfb80cabd9b1d7daf3c18327949	0	-147.11575317382812	2.175729751586914	-19.70540428161621	4.935469627380371	0	128000	127996	4	1x80x40x40	float32	06fd4e71c4e4187b1e6f874fe2fafd4bd0207a69869ccd424beb9cc8976e0ca8	0	-112.16275024414062	0.0	-19.42586326599121	4.58188533782959	4	127996	127996	0	1.5299850723408162	45.716094970703125	0.9921385034285003
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	94696ac7c5fa8b625157b88a21d59cf877eb0845c8bcb2d6a866e2b6412dabde	0	0.12121033668518066	10.895963668823242	3.368952751159668	2.105992078781128	0	1600	0	1600	1x4x20x20	float32	4482e4d17250c354cfa108abd9e9ee3a4fccb66557ae3ab9cbcdd8ada700b736	0	0.1399131715297699	11.263010025024414	3.3087713718414307	2.061386823654175	0	1600	0	1600	0.2565994013566524	5.2306809425354	0.9907546525813961
R211_VENDOR_LITERAL_SPLIT	72	000000012639.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	91e34da5f5bb55b13b25083c91310e9b026932b4e1a62294f60905d5bf67861c	0	-110.62621307373047	2.6472997665405273	-19.149887084960938	4.97059965133667	0	32000	31998	2	1x80x20x20	float32	20436dc2c2b2d3076a5fb64655494314dcd97fd617ddb68040f902f8c403c9da	0	-82.99346923828125	0.0	-17.733469009399414	4.5743184089660645	2	31998	31998	0	1.8287912205308676	27.63274383544922	0.9938031723325416
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	d4f78abc04b9a77d505e397d5b6a9aef85dd82f20a91100fe3f081c46450c684	0	-0.4244128465652466	7.704411506652832	2.989778995513916	1.4369373321533203	0	25600	151	25449	1x4x80x80	float32	76fde8552b600ab4ff985c762ece649d8c728d8e320ffb0877d61db3594a2d4c	0	-0.5014989376068115	7.789949893951416	2.8993871212005615	1.4131054878234863	40	25560	202	25358	0.3046912994296872	2.950894594192505	0.9907205091877568
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	459fed7c144c85e69d6de849c4e33e05d9971a09fa2655b552d8e2150d7bcf20	0	-28.194185256958008	-6.025449275970459	-20.459720611572266	1.9053407907485962	0	512000	512000	0	1x80x80x80	float32	be2c28ebc85e983b8fb2b03d2e4e5e0d1471f45e2822cc1d84ed54226806486f	0	-27.36250114440918	-6.503195285797119	-20.15211296081543	1.9466272592544556	0	512000	512000	0	0.5777632692130282	6.1635894775390625	0.999253760896089
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	5810cbc25b11dddb68e2c423d20ab40b8958445750599fe40e636bac6e49d12a	0	0.1434505581855774	11.050897598266602	4.145244598388672	2.2329177856445312	0	6400	0	6400	1x4x40x40	float32	025e80b503c26ce0f0c7e341380b35872b9bf83bb0dcab4c83ccec85918b22a5	0	0.05059655383229256	10.47348690032959	4.068761825561523	2.131265163421631	0	6400	0	6400	0.3586825094622327	5.929079234600067	0.9905987243637774
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	640b48cb39a6b4d474f8ce22291186ecd296387e1da41855cec93ec49d41087d	0	-83.61042022705078	-4.9507551193237305	-20.628034591674805	3.9644615650177	0	128000	128000	0	1x80x40x40	float32	c0b71532675c8b736de8c25a3c98efaf89f9441c6e75a92ba09f0556f28e998f	0	-84.9717788696289	-4.5318284034729	-20.188518524169922	3.8636248111724854	0	128000	128000	0	1.3935168201364576	18.223773956298828	0.995536759120762
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	4464892fb9638256f0460e243e79611a13c1b6214a3998efcbcbb224230f2f5c	0	0.0681912899017334	17.341642379760742	4.68816614151001	3.0746755599975586	0	1600	0	1600	1x4x20x20	float32	cbc172f32ad2f79082d7d172b4e914ea9614fdcedb43bd370a40cd95be2276fc	0	0.20986975729465485	17.55910301208496	4.718003749847412	3.2402241230010986	0	1600	0	1600	0.3782449187431485	6.302667140960693	0.9880677626091311
R211_VENDOR_LITERAL_SPLIT	73	000000012667.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	0d4ac746af7a86804560be2f2cf1535cbcb8410e3b5ac90d41e9b3235d8197ee	0	-62.48768615722656	2.1762256622314453	-19.92852783203125	5.577361106872559	0	32000	31999	1	1x80x20x20	float32	b1b578b5ee9b2076a93be6d44abe316f0628b2de7a03db0cf63f93f34b7e1c5c	0	-61.638423919677734	0.0	-18.797927856445312	5.556807041168213	1	31999	31999	0	2.1648372705839574	19.797916412353516	0.9907128411292249
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	8886f1b6686a499a680d70d5fdab0f2b9fb3c0098fabc5c73423fbd1f7737449	0	-0.680282711982727	6.829873561859131	2.58365535736084	1.3496992588043213	0	25600	159	25441	1x4x80x80	float32	026587a11abfb3901e8724020dea024510be98564be6c9ced74191eb2236827b	0	-0.7020984888076782	6.987551689147949	2.619206190109253	1.3400466442108154	21	25579	216	25363	0.25322827564014005	2.742426335811615	0.9902678467771693
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	7bacd66469366f835f953dfea7808cd5d72893eac423e90e9ad7cd7b51746924	0	-27.958080291748047	-4.556693077087402	-19.930795669555664	2.136021852493286	0	512000	512000	0	1x80x80x80	float32	11ff776ee2495b75b2a7da37b7e55a1ccf57d57042c81fa99c1234052205a1e3	0	-28.3441162109375	-3.55835223197937	-19.559497833251953	2.022780656814575	0	512000	512000	0	0.5890417712009511	6.080038070678711	0.9993243973149087
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	a4cd0cbf7d6cc059065568de488ce41b7cd6097e6a48396f728b4a567f699988	0	0.20823049545288086	10.634186744689941	3.7267072200775146	1.989630937576294	0	6400	0	6400	1x4x40x40	float32	2b675a5553b99e0b36bc7721fdc055b9b1f0e468dbcb0b0dab8a45b2ee356b80	0	0.2529827654361725	9.309765815734863	3.7268316745758057	1.8848965167999268	0	6400	0	6400	0.31517763298470525	4.224397420883179	0.9895693032332917
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	f5d217762411369829464a3558026980ce1b03b6606d29276f3d51e41407297a	0	-62.240177154541016	-2.309206008911133	-19.79605484008789	3.772751569747925	0	128000	128000	0	1x80x40x40	float32	6d88f8c1b4a8eb460c451884b16da24699eb0577609751b167a74488ed389592	0	-60.04672622680664	-2.832392692565918	-19.5944766998291	3.755241632461548	0	128000	128000	0	1.5186477588359266	25.747410774230957	0.9927594660010765
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	19e0a870020983bc58e116d4201f20729ab8d3c6e4330085e47de5e1a2a6cbe5	0	0.06785869598388672	12.83768081665039	4.3602213859558105	2.675849676132202	0	1600	0	1600	1x4x20x20	float32	bfaa13f9ce0cb997a55df9af7cf93ce2a0b0d0fc770f6c70d974b48a3462ed26	0	0.0	13.151838302612305	4.340194225311279	2.6671226024627686	3	1597	0	1597	0.2760541789326817	5.442485809326172	0.9934020915046088
R211_VENDOR_LITERAL_SPLIT	74	000000012748.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	9e1abea196a9e311724fefa9e292bab0e1bf24c96580718f8b5b36aaffa17b19	0	-50.5886344909668	2.3810319900512695	-18.852163314819336	4.26220178604126	0	32000	31997	3	1x80x20x20	float32	62a55f18c80b668b4b0c4a68abde8b5861f058de17cecb4679c363bab27bc014	0	-54.84363555908203	0.0	-17.903003692626953	4.309545993804932	3	31997	31997	0	1.73074154542014	14.74930191040039	0.9935609551255494
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	cd418c6d5cbf2bf002496b9d24252f6d216830076ef12030b7baaf6c2fb7f322	0	-0.3261082172393799	7.338578224182129	2.9767956733703613	1.324159026145935	0	25600	109	25491	1x4x80x80	float32	c215e0fc753b60c93b317199f232f35f65d00381ebcc190d339ef6b4548e1489	0	-0.43463242053985596	7.1881513595581055	3.0492703914642334	1.3124316930770874	21	25579	195	25384	0.30293322145211277	3.9267151951789856	0.990213837992144
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	f71a6dbad87b32a5846be76f36d2905090abd3a70c7598fa87a7f0a744636973	0	-26.316505432128906	-8.706619262695312	-20.508214950561523	1.8031283617019653	0	512000	512000	0	1x80x80x80	float32	b03c7ddc560b2b428a6df3c97e22d132dfd2d475f08f27366f9d05861392e8cc	0	-26.012781143188477	-8.957231521606445	-20.292694091796875	1.7360796928405762	0	512000	512000	0	0.5653927411902696	7.3696489334106445	0.9991671856719146
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	b6401a6bb95f34f51dc7573a2729084fc25bf6d88ecc75af122511cebfb37926	0	0.16211169958114624	10.923927307128906	4.266294002532959	2.219709634780884	0	6400	0	6400	1x4x40x40	float32	31d9337ae4f62828e102811dcf201064569610e0dd6b906416a017b506f3fbd3	0	0.10119310766458511	10.625276565551758	4.323238372802734	2.1612892150878906	0	6400	0	6400	0.30836304306751117	3.6101865768432617	0.9938944795878664
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	242d638bd37859a7b42012c3423fc4b840be128dea72d2a4a4c164ebdb5e039e	0	-66.85801696777344	-3.2320199012756348	-20.536855697631836	2.947207450866699	0	128000	128000	0	1x80x40x40	float32	a5c74fb03a9b45d5013c73cc49ad84e7516f927001d5aea514cd66fd6afd9c91	0	-60.04672622680664	-3.9653499126434326	-20.459758758544922	3.007681131362915	0	128000	128000	0	1.329728302117437	19.754380226135254	0.995401552350808
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	2cd478e3facdb4de87d5a3cf37da5abf023ab0b27a5ec4f62f9c39aadbb63064	0	0.18609678745269775	17.02625274658203	5.353916168212891	3.467832326889038	0	1600	0	1600	1x4x20x20	float32	aa5942838be4fc7951c40279438e7e5d159137d1946c332b1ce11a7fc8ca7ff9	0	0.20986975729465485	16.85953712463379	5.415688991546631	3.462634563446045	0	1600	0	1600	0.31029637054540216	4.663316965103149	0.9956172186890744
R211_VENDOR_LITERAL_SPLIT	75	000000013004.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	a02652e57e8ec566f8f165013eb482cfe116baa44474061f831e8655f1de1f80	0	-45.88267135620117	-0.3005485534667969	-19.563884735107422	3.843808650970459	0	32000	32000	0	1x80x20x20	float32	08948bf58c8e9d422e34c5d5f761e9461fd5159543ed7825a20cc4b7c50e76cf	0	-47.078163146972656	-0.4853419065475464	-18.381126403808594	3.8550431728363037	0	32000	32000	0	1.9170009997524322	15.912471771240234	0.9927513135056488
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	35d1440cd8e5ae90ba2c991972f157f965719d1d7be0c8eb688e54667f39a89d	0	-0.25111591815948486	8.071758270263672	2.7291321754455566	1.4274367094039917	0	25600	55	25545	1x4x80x80	float32	d81c0c15e0603986249fe2974012b75c82c5461ff92fff3748d96718cf2ba0d5	0	-0.4011991620063782	7.789949893951416	2.6025521755218506	1.4029574394226074	51	25549	173	25376	0.281723409867991	3.50075626373291	0.9896663253380735
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	f76139ed55f54a56a38aa9c3467b7ed973d281e19f645cfe558cb7bbfd1c9f87	0	-29.98699378967285	-4.526580810546875	-19.52117919921875	2.385113000869751	0	512000	512000	0	1x80x80x80	float32	283e77ea4274502dea9961f6d208e8e9baea39f49e74fee23519acbbfb9610af	0	-28.589519500732422	-4.294562816619873	-19.15863037109375	2.293646812438965	0	512000	512000	0	0.633140043951571	7.701715469360352	0.9990572505567665
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	25c1d79981eee04ef2c3e73dcf1f1ccf545a57a5492cff1b59944536aa155c66	0	0.030916929244995117	10.927533149719238	3.7738022804260254	1.9355058670043945	0	6400	0	6400	1x4x40x40	float32	f0f408ee1cadbd0926c3bdedd4ce447a324b8d4820ce9164e355a395c611d1fc	0	0.0	11.080645561218262	3.643655300140381	1.847374677658081	3	6397	0	6397	0.32400602489477026	6.924997329711914	0.9904224143138388
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	0f89df33d72307546b1651064df99b142a7ac3f65ef2427132ccd42f4edbf9b3	0	-72.44587707519531	-2.288947105407715	-19.626178741455078	4.2944769859313965	0	128000	128000	0	1x80x40x40	float32	ef545251019ee97beb291e08b2c183fbb0581b1190476b117666ea0dbcbcb892	0	-70.80982208251953	-2.832392692565918	-19.425933837890625	4.143033027648926	0	128000	128000	0	1.4291776561662555	37.68011713027954	0.9938558754678706
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	c0704929670e709ce1897488eaed621735b763d240f0de22b9de3f6076abf996	0	0.07893490791320801	13.684941291809082	4.420465469360352	2.7119863033294678	0	1600	0	1600	1x4x20x20	float32	e97c1fa9a867d80712fb1d4bdc5616c4baee28e4730f2fe5a197969e5f8b0a46	0	0.06995658576488495	13.711490631103516	4.346621513366699	2.7286300659179688	0	1600	0	1600	0.2905254378169775	5.440308094024658	0.9925588330805895
R211_VENDOR_LITERAL_SPLIT	76	000000013177.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	c62f666ef8db69fddfcd6357bd872697ab37cbe736af059ed2bf69cb8b534804	0	-59.37938690185547	2.3686017990112305	-19.623363494873047	5.680027008056641	0	32000	31999	1	1x80x20x20	float32	d546191472c160d0d7e18d81bd03d19c2343d41c433fbdcae7964705b9c1d7bc	0	-63.09444808959961	0.0	-18.243471145629883	5.535695552825928	3	31997	31997	0	2.2652808704711496	25.890796661376953	0.9881565775047648
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	2c0442a1e85ae731d4ab603082903049fd900c5c3a6b1c4ad9fe17fb2fc42768	0	-0.3557816743850708	6.5878825187683105	2.0286004543304443	1.082106113433838	0	25600	72	25528	1x4x80x80	float32	8e321ac34b43436fbe195c6fb69394112f3aa3bb2de54ab71ca3c83d68575556	0	-0.367765873670578	6.653219223022461	2.1939847469329834	1.157604455947876	33	25567	171	25396	0.4169923824591388	3.510396361351013	0.965099496609045
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	c02cb81bcbee74a66307cf6b900bb5baaab83b5236e826d0cf3f6fb0c52c2482	0	-27.209753036499023	-4.714608669281006	-20.446016311645508	2.067634344100952	0	512000	512000	0	1x80x80x80	float32	f12501c9b313b006f5ded3985a900bb766c03c6976b5b0f397670c89bf538934	0	-27.48520278930664	-5.153475761413574	-20.135292053222656	1.9566744565963745	0	512000	512000	0	0.8478057319372893	7.824987411499023	0.9982696804981207
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	923b8d3c104d3265a8e4241fd356f91b7b454913888b78ad18cffad6be9d4082	0	-0.015511631965637207	10.52877426147461	3.014572858810425	1.6859431266784668	0	6400	2	6398	1x4x40x40	float32	f7ba8573fb346a2963fe4212d938a4ab64bf8522cd75f6b270663052b55336b0	0	-0.05059655383229256	10.321697235107422	3.168166399002075	1.692685842514038	9	6391	1	6390	0.46682016019534783	5.17950439453125	0.9757834574872046
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	00d061aa037370a7629d27c478da6f6cc9c39d266f26c8054f30452b69d2263f	0	-147.8261260986328	2.1077451705932617	-20.20716094970703	4.602651596069336	0	128000	127999	1	1x80x40x40	float32	ac1ce41d89487033aa83c6dd8729accc61437d3184b53a09f92c4e7a05b88d69	0	-118.96049499511719	0.0	-20.190765380859375	4.010180950164795	1	127999	127999	0	1.6243201096653939	28.865631103515625	0.992852986245616
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	c7630ba06b560853195774f5416a1130443a1db6af84febdd253c894c9abb008	0	0.43859660625457764	10.739557266235352	3.928788661956787	2.0611276626586914	0	1600	0	1600	1x4x20x20	float32	159a191ba562359b62c99dadbedca23319fb0f17141b9b18153149a7527452f0	0	0.34978294372558594	12.382315635681152	4.0559515953063965	2.3407249450683594	0	1600	0	1600	0.43226794129237534	4.88014554977417	0.9862008272372169
R211_VENDOR_LITERAL_SPLIT	77	000000013201.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	b82a21e8dca2397d2d36989888fe6668923bb82a38f353bf04bb803d3c5b42d8	0	-34.15087127685547	2.287443161010742	-19.510948181152344	3.0154130458831787	0	32000	31999	1	1x80x20x20	float32	483fda3eed8d9560dde73c30211c5d9849e77c4a4ada8bbf2fbbe2984624dd69	0	-59.69705581665039	0.0	-18.277551651000977	3.475175619125366	1	31999	31999	0	2.188570652663708	61.98449897766113	0.9851810879369194
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	b18a864fbabbdaab869e371eba8d88394e78b79963f5417c5dacee0e1c93da47	0	-0.5764394998550415	6.700072765350342	2.0401699542999268	1.0946458578109741	0	25600	321	25279	1x4x80x80	float32	b0fbe096c43ee43a792b1290361c0f5e676db10e52911a67097b6a3f3d62daa1	0	-0.5683654546737671	6.686652660369873	2.017899751663208	1.0960793495178223	65	25535	319	25216	0.2885505183768691	3.267720937728882	0.9798361828292658
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	1	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0	confidence	0	1x80x80x80	float32	1397ecba6ad2dcb6ccc7d715d1195b702fb64684499d695dbe2a48043bd49c84	0	-28.614730834960938	-1.1444740295410156	-20.191387176513672	2.4839673042297363	0	512000	512000	0	1x80x80x80	float32	f4c82fec65227f13258ec0980314777bb8a9ef16d7a7716a8e740645d8eff14f	0	-27.117097854614258	-2.331334114074707	-19.58327293395996	2.310241937637329	0	512000	512000	0	0.9239696870222688	9.139547348022461	0.998145727198529
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	2	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0	bbox	0	1x4x40x40	float32	aa685d3436ce6bddbc4b3354f76fcf80a1710ae3eb97ff817f0c088a90923539	0	0.08968925476074219	8.355279922485352	2.968743324279785	1.5235100984573364	0	6400	0	6400	1x4x40x40	float32	cdfde46a5538d08538eb19f53fb93209d262a7e4d88ea863e9f589ca6c9dbcb2	0	0.10119310766458511	8.297834396362305	2.9554946422576904	1.514263391494751	0	6400	0	6400	0.3401701529964339	3.557086229324341	0.9819041119117599
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	3	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv_output_0	confidence	0	1x80x40x40	float32	45321c74f339c974dac9015b791439bc26f5f9d1b5ff76c7481ee65e93ab2b1f	0	-123.33292388916016	1.8296775817871094	-20.175649642944336	3.981085777282715	0	128000	127997	3	1x80x40x40	float32	7691077b1abc02e91f582f97d73651d0fe728330aa55587cfbeaaffe3de38217	0	-92.33600616455078	0.0	-19.93829345703125	3.76137638092041	3	127997	127997	0	1.7996832867776975	30.996917724609375	0.9905980634217614
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	4	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv_output_0	bbox	0	1x4x20x20	float32	3623c31eb8b65c7b2b77ee554c283c540e37c6e4c710b7d21dd7308feb0d2a0b	0	0.26572656631469727	12.333234786987305	4.3420000076293945	2.5044798851013184	0	1600	0	1600	1x4x20x20	float32	6890f064613cb39e4ac2102806dc87484b4d625b6af96352641c74ce47d3ebf9	0	0.20986975729465485	13.50162124633789	4.2385382652282715	2.510493516921997	0	1600	0	1600	0.3656784132029861	4.954040169715881	0.9897484621785275
R211_VENDOR_LITERAL_SPLIT	78	000000013291.jpg	5	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv_output_0	confidence	0	1x80x20x20	float32	3e6dba0ff13684133baa8ff627559fdd406be3a907f88374a9b59182d0d23499	0	-101.5347671508789	2.6237010955810547	-19.736799240112305	4.947190761566162	0	32000	31996	4	1x80x20x20	float32	922103607e4ca723d1c28ed996cce86af13b21e2a2f36f6f1b98a02b4b985cee	0	-82.50812530517578	0.0	-18.891267776489258	4.865482330322266	4	31996	31996	0	1.9502351157665252	19.026641845703125	0.9913220989664228
R211_VENDOR_LITERAL_SPLIT	79	000000013348.jpg	0	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0	bbox	0	1x4x80x80	float32	a34b492bd2c404868939f0b8b0edb217e075f32cc76bfc2fe63a7572c4b9baeb	0	-0.5873545408248901	6.969869613647461	1.9555495977401733	1.1685795783996582	0	25600	300	25300	1x4x80x80	float32	647bc7d81d6cd42f6ab2f7766c26c1d83088f51334d4f71c6a64d44390cc6d5a	0	-0.5683654546737671	7.1212849617004395	1.8993176221847534	1.1562639474868774	97	25503	333	25170	0.3006085403605539	3.651273250579834	0.9777994438699835
