candidate	model	index	node_name	op_type	classification	axis	scale_name	scale_shape	scale_min	scale_max
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	544	PPQ_Operation_1034	DequantizeLinear	activation	NA	PPQ_Variable_1618	scalar	0.0038411251734942198	0.0038411251734942198
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	546	PPQ_Operation_1035	QuantizeLinear	activation	NA	PPQ_Variable_1621	scalar	0.0246320441365242	0.0246320441365242
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	547	PPQ_Operation_1036	DequantizeLinear	activation	NA	PPQ_Variable_1624	scalar	0.0246320441365242	0.0246320441365242
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	549	PPQ_Operation_1037	QuantizeLinear	activation	NA	PPQ_Variable_1627	scalar	0.0246320441365242	0.0246320441365242
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	550	PPQ_Operation_1038	DequantizeLinear	activation	NA	PPQ_Variable_1630	scalar	0.0246320441365242	0.0246320441365242
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	552	PPQ_Operation_1039	QuantizeLinear	activation	NA	PPQ_Variable_1633	scalar	0.02324822172522545	0.02324822172522545
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	553	PPQ_Operation_1040	DequantizeLinear	activation	NA	PPQ_Variable_1636	scalar	0.02324822172522545	0.02324822172522545
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	555	PPQ_Operation_1042	QuantizeLinear	activation	NA	PPQ_Variable_1642	scalar	0.0531170554459095	0.0531170554459095
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	556	PPQ_Operation_1043	DequantizeLinear	activation	NA	PPQ_Variable_1645	scalar	0.0531170554459095	0.0531170554459095
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	558	PPQ_Operation_1044	QuantizeLinear	activation	NA	PPQ_Variable_1648	scalar	0.003844305407255888	0.003844305407255888
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	559	PPQ_Operation_1045	DequantizeLinear	activation	NA	PPQ_Variable_1651	scalar	0.003844305407255888	0.003844305407255888
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	561	PPQ_Operation_1046	QuantizeLinear	activation	NA	PPQ_Variable_1654	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	562	PPQ_Operation_1047	DequantizeLinear	activation	NA	PPQ_Variable_1657	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	564	PPQ_Operation_1048	QuantizeLinear	activation	NA	PPQ_Variable_1660	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	565	PPQ_Operation_1050	QuantizeLinear	activation	NA	PPQ_Variable_1666	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	566	PPQ_Operation_1049	DequantizeLinear	activation	NA	PPQ_Variable_1663	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	567	PPQ_Operation_1051	DequantizeLinear	activation	NA	PPQ_Variable_1669	scalar	0.02104008197784424	0.02104008197784424
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	570	PPQ_Operation_1053	QuantizeLinear	activation	NA	PPQ_Variable_1675	scalar	0.03119703382253647	0.03119703382253647
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	571	PPQ_Operation_1056	QuantizeLinear	activation	NA	PPQ_Variable_1684	scalar	0.07523833960294724	0.07523833960294724
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	572	PPQ_Operation_1054	DequantizeLinear	activation	NA	PPQ_Variable_1678	scalar	0.03119703382253647	0.03119703382253647
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	573	PPQ_Operation_1057	DequantizeLinear	activation	NA	PPQ_Variable_1687	scalar	0.07523833960294724	0.07523833960294724
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	576	PPQ_Operation_1058	QuantizeLinear	activation	NA	PPQ_Variable_1690	scalar	0.0036283887457102537	0.0036283887457102537
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	577	PPQ_Operation_1060	QuantizeLinear	activation	NA	PPQ_Variable_1696	scalar	0.003903070231899619	0.003903070231899619
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	578	PPQ_Operation_1059	DequantizeLinear	activation	NA	PPQ_Variable_1693	scalar	0.0036283887457102537	0.0036283887457102537
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	579	PPQ_Operation_1061	DequantizeLinear	activation	NA	PPQ_Variable_1699	scalar	0.003903070231899619	0.003903070231899619
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	582	PPQ_Operation_1062	QuantizeLinear	activation	NA	PPQ_Variable_1702	scalar	0.012327329255640507	0.012327329255640507
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	583	PPQ_Operation_1064	QuantizeLinear	activation	NA	PPQ_Variable_1708	scalar	0.032633908092975616	0.032633908092975616
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	584	PPQ_Operation_1063	DequantizeLinear	activation	NA	PPQ_Variable_1705	scalar	0.012327329255640507	0.012327329255640507
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	585	PPQ_Operation_1065	DequantizeLinear	activation	NA	PPQ_Variable_1711	scalar	0.032633908092975616	0.032633908092975616
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	587	PPQ_Operation_1067	QuantizeLinear	activation	NA	PPQ_Variable_1717	scalar	0.04545937478542328	0.04545937478542328
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	588	PPQ_Operation_1068	DequantizeLinear	activation	NA	PPQ_Variable_1720	scalar	0.04545937478542328	0.04545937478542328
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	590	PPQ_Operation_1069	QuantizeLinear	activation	NA	PPQ_Variable_1723	scalar	0.0038286459166556597	0.0038286459166556597
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	591	PPQ_Operation_1070	DequantizeLinear	activation	NA	PPQ_Variable_1726	scalar	0.0038286459166556597	0.0038286459166556597
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	593	PPQ_Operation_1071	QuantizeLinear	activation	NA	PPQ_Variable_1729	scalar	0.026448175311088562	0.026448175311088562
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	594	PPQ_Operation_1072	DequantizeLinear	activation	NA	PPQ_Variable_1732	scalar	0.026448175311088562	0.026448175311088562
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	596	PPQ_Operation_1074	QuantizeLinear	activation	NA	PPQ_Variable_1738	scalar	0.0571695938706398	0.0571695938706398
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	597	PPQ_Operation_1075	DequantizeLinear	activation	NA	PPQ_Variable_1741	scalar	0.0571695938706398	0.0571695938706398
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	599	PPQ_Operation_1076	QuantizeLinear	activation	NA	PPQ_Variable_1744	scalar	0.0038719174917787313	0.0038719174917787313
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	600	PPQ_Operation_1077	DequantizeLinear	activation	NA	PPQ_Variable_1747	scalar	0.0038719174917787313	0.0038719174917787313
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	602	PPQ_Operation_1078	QuantizeLinear	activation	NA	PPQ_Variable_1750	scalar	0.03102056309580803	0.03102056309580803
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	603	PPQ_Operation_1079	DequantizeLinear	activation	NA	PPQ_Variable_1753	scalar	0.03102056309580803	0.03102056309580803
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	605	PPQ_Operation_1080	QuantizeLinear	activation	NA	PPQ_Variable_1756	scalar	0.033243466168642044	0.033243466168642044
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	606	PPQ_Operation_1081	DequantizeLinear	activation	NA	PPQ_Variable_1759	scalar	0.033243466168642044	0.033243466168642044
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	608	PPQ_Operation_1083	QuantizeLinear	activation	NA	PPQ_Variable_1765	scalar	0.04514537379145622	0.04514537379145622
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	609	PPQ_Operation_1084	DequantizeLinear	activation	NA	PPQ_Variable_1768	scalar	0.04514537379145622	0.04514537379145622
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	611	PPQ_Operation_1085	QuantizeLinear	activation	NA	PPQ_Variable_1771	scalar	0.003796245437115431	0.003796245437115431
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	612	PPQ_Operation_1086	DequantizeLinear	activation	NA	PPQ_Variable_1774	scalar	0.003796245437115431	0.003796245437115431
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	614	PPQ_Operation_1087	QuantizeLinear	activation	NA	PPQ_Variable_1777	scalar	0.019729146733880043	0.019729146733880043
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	615	PPQ_Operation_1088	DequantizeLinear	activation	NA	PPQ_Variable_1780	scalar	0.019729146733880043	0.019729146733880043
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	617	PPQ_Operation_1090	QuantizeLinear	activation	NA	PPQ_Variable_1786	scalar	0.07201404869556427	0.07201404869556427
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	618	PPQ_Operation_1091	DequantizeLinear	activation	NA	PPQ_Variable_1789	scalar	0.07201404869556427	0.07201404869556427
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	620	PPQ_Operation_1092	QuantizeLinear	activation	NA	PPQ_Variable_1792	scalar	0.0039215655997395515	0.0039215655997395515
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	621	PPQ_Operation_1093	DequantizeLinear	activation	NA	PPQ_Variable_1795	scalar	0.0039215655997395515	0.0039215655997395515
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	623	PPQ_Operation_1094	QuantizeLinear	activation	NA	PPQ_Variable_1798	scalar	0.04155900701880455	0.04155900701880455
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	624	PPQ_Operation_1095	DequantizeLinear	activation	NA	PPQ_Variable_1801	scalar	0.04155900701880455	0.04155900701880455
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	626	PPQ_Operation_1096	QuantizeLinear	activation	NA	PPQ_Variable_1804	scalar	0.05353141948580742	0.05353141948580742
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	627	PPQ_Operation_1097	DequantizeLinear	activation	NA	PPQ_Variable_1807	scalar	0.05353141948580742	0.05353141948580742
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	629	PPQ_Operation_1098	QuantizeLinear	activation	NA	PPQ_Variable_1810	scalar	0.051492124795913696	0.051492124795913696
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	630	PPQ_Operation_1099	DequantizeLinear	activation	NA	PPQ_Variable_1813	scalar	0.051492124795913696	0.051492124795913696
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	632	PPQ_Operation_1101	QuantizeLinear	activation	NA	PPQ_Variable_1819	scalar	0.05957742780447006	0.05957742780447006
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	633	PPQ_Operation_1102	DequantizeLinear	activation	NA	PPQ_Variable_1822	scalar	0.05957742780447006	0.05957742780447006
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	635	PPQ_Operation_1103	QuantizeLinear	activation	NA	PPQ_Variable_1825	scalar	0.003856388386338949	0.003856388386338949
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	636	PPQ_Operation_1104	DequantizeLinear	activation	NA	PPQ_Variable_1828	scalar	0.003856388386338949	0.003856388386338949
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	638	PPQ_Operation_1105	QuantizeLinear	activation	NA	PPQ_Variable_1831	scalar	0.03421277925372124	0.03421277925372124
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	639	PPQ_Operation_1106	DequantizeLinear	activation	NA	PPQ_Variable_1834	scalar	0.03421277925372124	0.03421277925372124
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	641	PPQ_Operation_1107	QuantizeLinear	activation	NA	PPQ_Variable_1837	scalar	0.028810761868953705	0.028810761868953705
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	642	PPQ_Operation_1108	DequantizeLinear	activation	NA	PPQ_Variable_1840	scalar	0.028810761868953705	0.028810761868953705
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	644	PPQ_Operation_1110	QuantizeLinear	activation	NA	PPQ_Variable_1846	scalar	0.04614659771323204	0.04614659771323204
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	645	PPQ_Operation_1111	DequantizeLinear	activation	NA	PPQ_Variable_1849	scalar	0.04614659771323204	0.04614659771323204
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	647	PPQ_Operation_1112	QuantizeLinear	activation	NA	PPQ_Variable_1852	scalar	0.003746086498722434	0.003746086498722434
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	648	PPQ_Operation_1113	DequantizeLinear	activation	NA	PPQ_Variable_1855	scalar	0.003746086498722434	0.003746086498722434
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	650	PPQ_Operation_1114	QuantizeLinear	activation	NA	PPQ_Variable_1858	scalar	0.01760527305305004	0.01760527305305004
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	651	PPQ_Operation_1115	DequantizeLinear	activation	NA	PPQ_Variable_1861	scalar	0.01760527305305004	0.01760527305305004
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	653	PPQ_Operation_1116	QuantizeLinear	activation	NA	PPQ_Variable_1864	scalar	0.01760527305305004	0.01760527305305004
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	654	PPQ_Operation_1117	DequantizeLinear	activation	NA	PPQ_Variable_1867	scalar	0.01760527305305004	0.01760527305305004
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	656	PPQ_Operation_1118	QuantizeLinear	activation	NA	PPQ_Variable_1870	scalar	0.017217494547367096	0.017217494547367096
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	657	PPQ_Operation_1119	DequantizeLinear	activation	NA	PPQ_Variable_1873	scalar	0.017217494547367096	0.017217494547367096
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	659	PPQ_Operation_1121	QuantizeLinear	activation	NA	PPQ_Variable_1879	scalar	0.03533358499407768	0.03533358499407768
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	660	PPQ_Operation_1122	DequantizeLinear	activation	NA	PPQ_Variable_1882	scalar	0.03533358499407768	0.03533358499407768
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	662	PPQ_Operation_1123	QuantizeLinear	activation	NA	PPQ_Variable_1885	scalar	0.003831548383459449	0.003831548383459449
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	663	PPQ_Operation_1124	DequantizeLinear	activation	NA	PPQ_Variable_1888	scalar	0.003831548383459449	0.003831548383459449
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	665	PPQ_Operation_1125	QuantizeLinear	activation	NA	PPQ_Variable_1891	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	666	PPQ_Operation_1126	DequantizeLinear	activation	NA	PPQ_Variable_1894	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	668	PPQ_Operation_1127	QuantizeLinear	activation	NA	PPQ_Variable_1897	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	669	PPQ_Operation_1129	QuantizeLinear	activation	NA	PPQ_Variable_1903	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	670	PPQ_Operation_1128	DequantizeLinear	activation	NA	PPQ_Variable_1900	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	671	PPQ_Operation_1130	DequantizeLinear	activation	NA	PPQ_Variable_1906	scalar	0.01808389090001583	0.01808389090001583
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	674	PPQ_Operation_1132	QuantizeLinear	activation	NA	PPQ_Variable_1912	scalar	0.014057266525924206	0.014057266525924206
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	675	PPQ_Operation_1135	QuantizeLinear	activation	NA	PPQ_Variable_1921	scalar	0.048898957669734955	0.048898957669734955
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	676	PPQ_Operation_1133	DequantizeLinear	activation	NA	PPQ_Variable_1915	scalar	0.014057266525924206	0.014057266525924206
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	677	PPQ_Operation_1136	DequantizeLinear	activation	NA	PPQ_Variable_1924	scalar	0.048898957669734955	0.048898957669734955
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	680	PPQ_Operation_1137	QuantizeLinear	activation	NA	PPQ_Variable_1927	scalar	0.0031019949819892645	0.0031019949819892645
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	681	PPQ_Operation_1139	QuantizeLinear	activation	NA	PPQ_Variable_1933	scalar	0.0038656729739159346	0.0038656729739159346
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	682	PPQ_Operation_1138	DequantizeLinear	activation	NA	PPQ_Variable_1930	scalar	0.0031019949819892645	0.0031019949819892645
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	683	PPQ_Operation_1140	DequantizeLinear	activation	NA	PPQ_Variable_1936	scalar	0.0038656729739159346	0.0038656729739159346
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	686	PPQ_Operation_1141	QuantizeLinear	activation	NA	PPQ_Variable_1939	scalar	0.005462856963276863	0.005462856963276863
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	687	PPQ_Operation_1143	QuantizeLinear	activation	NA	PPQ_Variable_1945	scalar	0.022375348955392838	0.022375348955392838
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	688	PPQ_Operation_1142	DequantizeLinear	activation	NA	PPQ_Variable_1942	scalar	0.005462856963276863	0.005462856963276863
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	689	PPQ_Operation_1144	DequantizeLinear	activation	NA	PPQ_Variable_1948	scalar	0.022375348955392838	0.022375348955392838
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	691	PPQ_Operation_1146	QuantizeLinear	activation	NA	PPQ_Variable_1954	scalar	0.03377186506986618	0.03377186506986618
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	692	PPQ_Operation_1147	DequantizeLinear	activation	NA	PPQ_Variable_1957	scalar	0.03377186506986618	0.03377186506986618
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	694	PPQ_Operation_1148	QuantizeLinear	activation	NA	PPQ_Variable_1960	scalar	0.003813019720837474	0.003813019720837474
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	695	PPQ_Operation_1149	DequantizeLinear	activation	NA	PPQ_Variable_1963	scalar	0.003813019720837474	0.003813019720837474
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	697	PPQ_Operation_1150	QuantizeLinear	activation	NA	PPQ_Variable_1966	scalar	0.0171095859259367	0.0171095859259367
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	698	PPQ_Operation_1151	DequantizeLinear	activation	NA	PPQ_Variable_1969	scalar	0.0171095859259367	0.0171095859259367
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	700	PPQ_Operation_1153	QuantizeLinear	activation	NA	PPQ_Variable_1975	scalar	0.03632034733891487	0.03632034733891487
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	701	PPQ_Operation_1154	DequantizeLinear	activation	NA	PPQ_Variable_1978	scalar	0.03632034733891487	0.03632034733891487
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	703	PPQ_Operation_1155	QuantizeLinear	activation	NA	PPQ_Variable_1981	scalar	0.0038061165250837803	0.0038061165250837803
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	704	PPQ_Operation_1156	DequantizeLinear	activation	NA	PPQ_Variable_1984	scalar	0.0038061165250837803	0.0038061165250837803
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	706	PPQ_Operation_1157	QuantizeLinear	activation	NA	PPQ_Variable_1987	scalar	0.01876579225063324	0.01876579225063324
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	707	PPQ_Operation_1158	DequantizeLinear	activation	NA	PPQ_Variable_1990	scalar	0.01876579225063324	0.01876579225063324
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	709	PPQ_Operation_1159	QuantizeLinear	activation	NA	PPQ_Variable_1993	scalar	0.018646903336048126	0.018646903336048126
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	710	PPQ_Operation_1160	DequantizeLinear	activation	NA	PPQ_Variable_1996	scalar	0.018646903336048126	0.018646903336048126
R211_PROJECT_EXACT_SPLIT_run1	r211_project_exact_split	712	PPQ_Operation_1162	QuantizeLinear	activation	NA	PPQ_Variable_2002	scalar	0.0378098227083683	0.0378098227083683
