mode	index	buffer_index	buffer_count	sequence	kernel_timestamp_sec	kernel_timestamp_usec	kernel_timestamp_ns	timestamp_clock	timestamp_source	bytesused	flags_hex	dqbuf_return_monotonic_ns	wait_us	requeue_us	sequence_gap
640x480-yuyv	2682	2	4	2682	144827	728279	144827728279000	monotonic	soe	614400	0x12001	144827760377044	32009	3	0
640x480-yuyv	2683	3	4	2683	144827	760286	144827760286000	monotonic	soe	614400	0x12001	144827792367907	31979	3	0
640x480-yuyv	2684	0	4	2684	144827	792251	144827792251000	monotonic	soe	614400	0x12001	144827828387446	36009	6	0
640x480-yuyv	2685	1	4	2685	144827	828284	144827828284000	monotonic	soe	614400	0x12001	144827860387101	31979	5	0
640x480-yuyv	2686	2	4	2686	144827	860289	144827860289000	monotonic	soe	614400	0x12001	144827892377839	31974	4	0
640x480-yuyv	2687	3	4	2687	144827	892259	144827892259000	monotonic	soe	614400	0x12001	144827928383045	35992	2	0
640x480-yuyv	2688	0	4	2688	144827	928302	144827928302000	monotonic	soe	614400	0x12001	144827960386491	31991	3	0
640x480-yuyv	2689	1	4	2689	144827	960296	144827960296000	monotonic	soe	614400	0x12001	144827992371813	31974	3	0
640x480-yuyv	2690	2	4	2690	144827	992257	144827992257000	monotonic	soe	614400	0x12001	144828028367768	35985	4	0
640x480-yuyv	2691	3	4	2691	144828	28282	144828028282000	monotonic	soe	614400	0x12001	144828060385840	32003	3	0
640x480-yuyv	2692	0	4	2692	144828	60284	144828060284000	monotonic	soe	614400	0x12001	144828092367912	31970	3	0
640x480-yuyv	2693	1	4	2693	144828	92256	144828092256000	monotonic	soe	614400	0x12001	144828128360784	35982	3	0
640x480-yuyv	2694	2	4	2694	144828	128284	144828128284000	monotonic	soe	614400	0x12001	144828160381856	32009	3	0
640x480-yuyv	2695	3	4	2695	144828	160291	144828160291000	monotonic	soe	614400	0x12001	144828192367344	31974	3	0
640x480-yuyv	2696	0	4	2696	144828	192261	144828192261000	monotonic	soe	614400	0x12001	144828228357591	35979	3	0
640x480-yuyv	2697	1	4	2697	144828	228284	144828228284000	monotonic	soe	614400	0x12001	144828260395621	32027	3	0
640x480-yuyv	2698	2	4	2698	144828	260300	144828260300000	monotonic	soe	614400	0x12001	144828292365859	31959	3	0
640x480-yuyv	2699	3	4	2699	144828	292259	144828292259000	monotonic	soe	614400	0x12001	144828328361148	35983	3	0
640x480-yuyv	2700	0	4	2700	144828	328285	144828328285000	monotonic	soe	614400	0x12001	144828360376428	31969	3	0
640x480-yuyv	2701	1	4	2701	144828	360287	144828360287000	monotonic	soe	614400	0x12001	144828392368625	31982	3	0
640x480-yuyv	2702	2	4	2702	144828	392261	144828392261000	monotonic	soe	614400	0x12001	144828428373372	35994	3	0
640x480-yuyv	2703	3	4	2703	144828	428298	144828428298000	monotonic	soe	614400	0x12001	144828460384569	32001	2	0
640x480-yuyv	2704	0	4	2704	144828	460291	144828460291000	monotonic	soe	614400	0x12001	144828492369015	31974	3	0
640x480-yuyv	2705	1	4	2705	144828	492262	144828492262000	monotonic	soe	614400	0x12001	144828528365221	35986	3	0
640x480-yuyv	2706	2	4	2706	144828	528290	144828528290000	monotonic	soe	614400	0x12001	144828560399793	32024	3	0
640x480-yuyv	2707	3	4	2707	144828	560310	144828560310000	monotonic	soe	614400	0x12001	144828592368697	31959	3	0
640x480-yuyv	2708	0	4	2708	144828	592265	144828592265000	monotonic	soe	614400	0x12001	144828628373486	35994	3	0
640x480-yuyv	2709	1	4	2709	144828	628299	144828628299000	monotonic	soe	614400	0x12001	144828660386683	32002	3	0
640x480-yuyv	2710	2	4	2710	144828	660298	144828660298000	monotonic	soe	614400	0x12001	144828692397546	32000	3	0
640x480-yuyv	2711	3	4	2711	144828	692282	144828692282000	monotonic	soe	614400	0x12001	144828728378710	35969	3	0
640x480-yuyv	2712	0	4	2712	144828	728297	144828728297000	monotonic	soe	614400	0x12001	144828760389198	31999	3	0
640x480-yuyv	2713	1	4	2713	144828	760296	144828760296000	monotonic	soe	614400	0x12001	144828792399437	32000	3	0
640x480-yuyv	2714	2	4	2714	144828	792286	144828792286000	monotonic	soe	614400	0x12001	144828828368517	35957	3	0
640x480-yuyv	2715	3	4	2715	144828	828289	144828828289000	monotonic	soe	614400	0x12001	144828860386089	32006	2	0
640x480-yuyv	2716	0	4	2716	144828	860296	144828860296000	monotonic	soe	614400	0x12001	144828892406077	32010	3	0
640x480-yuyv	2717	1	4	2717	144828	892292	144828892292000	monotonic	soe	614400	0x12001	144828928391991	35975	3	0
640x480-yuyv	2718	2	4	2718	144828	928316	144828928316000	monotonic	soe	614400	0x12001	144828960396854	31994	3	0
640x480-yuyv	2719	3	4	2719	144828	960303	144828960303000	monotonic	soe	614400	0x12001	144828992408384	31998	3	0
640x480-yuyv	2720	0	4	2720	144828	992292	144828992292000	monotonic	soe	614400	0x12001	144829028391256	35971	3	0
640x480-yuyv	2721	1	4	2721	144829	28314	144829028314000	monotonic	soe	614400	0x12001	144829060393828	31990	3	0
640x480-yuyv	2722	2	4	2722	144829	60300	144829060300000	monotonic	soe	614400	0x12001	144829092421900	32016	7	0
640x480-yuyv	2723	3	4	2723	144829	92292	144829092292000	monotonic	soe	614400	0x12001	144829128379855	35936	3	0
640x480-yuyv	2724	0	4	2724	144829	128300	144829128300000	monotonic	soe	614400	0x12001	144829160404593	32010	3	0
640x480-yuyv	2725	1	4	2725	144829	160304	144829160304000	monotonic	soe	614400	0x12001	144829192414957	31996	3	0
640x480-yuyv	2726	2	4	2726	144829	192295	144829192295000	monotonic	soe	614400	0x12001	144829228381120	35954	3	0
640x480-yuyv	2727	3	4	2727	144829	228297	144829228297000	monotonic	soe	614400	0x12001	144829260403942	32012	3	0
640x480-yuyv	2728	0	4	2728	144829	260313	144829260313000	monotonic	soe	614400	0x12001	144829292438723	32023	6	0
640x480-yuyv	2729	1	4	2729	144829	292307	144829292307000	monotonic	soe	614400	0x12001	144829328378927	35919	6	0
640x480-yuyv	2730	2	4	2730	144829	328297	144829328297000	monotonic	soe	614400	0x12001	144829360405083	32010	3	0
640x480-yuyv	2731	3	4	2731	144829	360311	144829360311000	monotonic	soe	614400	0x12001	144829392422863	32004	3	0
640x480-yuyv	2732	0	4	2732	144829	392308	144829392308000	monotonic	soe	614400	0x12001	144829428386651	35953	5	0
640x480-yuyv	2733	1	4	2733	144829	428303	144829428303000	monotonic	soe	614400	0x12001	144829460397390	31993	3	0
640x480-yuyv	2734	2	4	2734	144829	460302	144829460302000	monotonic	soe	614400	0x12001	144829492427712	32018	4	0
640x480-yuyv	2735	3	4	2735	144829	492309	144829492309000	monotonic	soe	614400	0x12001	144829528388875	35948	4	0
640x480-yuyv	2736	0	4	2736	144829	528302	144829528302000	monotonic	soe	614400	0x12001	144829560421364	32019	3	0
640x480-yuyv	2737	1	4	2737	144829	560326	144829560326000	monotonic	soe	614400	0x12001	144829592422769	31989	3	0
640x480-yuyv	2738	2	4	2738	144829	592313	144829592313000	monotonic	soe	614400	0x12001	144829628382557	35948	4	0
640x480-yuyv	2739	3	4	2739	144829	628303	144829628303000	monotonic	soe	614400	0x12001	144829660423546	32028	2	0
640x480-yuyv	2740	0	4	2740	144829	660329	144829660329000	monotonic	soe	614400	0x12001	144829692419867	31985	3	0
640x480-yuyv	2741	1	4	2741	144829	692311	144829692311000	monotonic	soe	614400	0x12001	144829728384989	35924	3	0
640x480-yuyv	2742	2	4	2742	144829	728310	144829728310000	monotonic	soe	614400	0x12001	144829760405686	32008	3	0
640x480-yuyv	2743	3	4	2743	144829	760313	144829760313000	monotonic	soe	614400	0x12001	144829792427383	32010	3	0
640x480-yuyv	2744	0	4	2744	144829	792316	144829792316000	monotonic	soe	614400	0x12001	144829828384463	35946	2	0
640x480-yuyv	2745	1	4	2745	144829	828307	144829828307000	monotonic	soe	614400	0x12001	144829860419785	32024	5	0
640x480-yuyv	2746	2	4	2746	144829	860314	144829860314000	monotonic	soe	614400	0x12001	144829892445773	32006	4	0
640x480-yuyv	2747	3	4	2747	144829	892327	144829892327000	monotonic	soe	614400	0x12001	144829928383770	35925	4	0
640x480-yuyv	2748	0	4	2748	144829	928304	144829928304000	monotonic	soe	614400	0x12001	144829960405300	32006	3	0
640x480-yuyv	2749	1	4	2749	144829	960313	144829960313000	monotonic	soe	614400	0x12001	144829992441747	32025	3	0
640x480-yuyv	2750	2	4	2750	144829	992333	144829992333000	monotonic	soe	614400	0x12001	144830028402119	35949	3	0
640x480-yuyv	2751	3	4	2751	144830	28325	144830028325000	monotonic	soe	614400	0x12001	144830060403774	31989	2	0
640x480-yuyv	2752	0	4	2752	144830	60313	144830060313000	monotonic	soe	614400	0x12001	144830092450638	32035	2	0
640x480-yuyv	2753	1	4	2753	144830	92336	144830092336000	monotonic	soe	614400	0x12001	144830128382717	35921	3	0
640x480-yuyv	2754	2	4	2754	144830	128309	144830128309000	monotonic	soe	614400	0x12001	144830160409414	32015	3	0
640x480-yuyv	2755	3	4	2755	144830	160312	144830160312000	monotonic	soe	614400	0x12001	144830192442736	32022	3	0
640x480-yuyv	2756	0	4	2756	144830	192338	144830192338000	monotonic	soe	614400	0x12001	144830228386441	35932	3	0
640x480-yuyv	2757	1	4	2757	144830	228312	144830228312000	monotonic	soe	614400	0x12001	144830260418430	32021	3	0
640x480-yuyv	2758	2	4	2758	144830	260327	144830260327000	monotonic	soe	614400	0x12001	144830292448210	32019	3	0
640x480-yuyv	2759	3	4	2759	144830	292340	144830292340000	monotonic	soe	614400	0x12001	144830328418249	35959	6	0
640x480-yuyv	2760	0	4	2760	144830	328314	144830328314000	monotonic	soe	614400	0x12001	144830360422445	31981	4	0
640x480-yuyv	2761	1	4	2761	144830	360326	144830360326000	monotonic	soe	614400	0x12001	144830392454184	32018	4	0
640x480-yuyv	2762	2	4	2762	144830	392343	144830392343000	monotonic	soe	614400	0x12001	144830428395264	35928	4	0
640x480-yuyv	2763	3	4	2763	144830	428316	144830428316000	monotonic	soe	614400	0x12001	144830460414877	32006	3	0
640x480-yuyv	2764	0	4	2764	144830	460314	144830460314000	monotonic	soe	614400	0x12001	144830492455658	32030	3	0
640x480-yuyv	2765	1	4	2765	144830	492342	144830492342000	monotonic	soe	614400	0x12001	144830528390571	35923	3	0
640x480-yuyv	2766	2	4	2766	144830	528316	144830528316000	monotonic	soe	614400	0x12001	144830560407809	32006	3	0
640x480-yuyv	2767	3	4	2767	144830	560318	144830560318000	monotonic	soe	614400	0x12001	144830592437840	32018	2	0
640x480-yuyv	2768	0	4	2768	144830	592323	144830592323000	monotonic	soe	614400	0x12001	144830628393961	35946	3	0
640x480-yuyv	2769	1	4	2769	144830	628319	144830628319000	monotonic	soe	614400	0x12001	144830660427950	32023	3	0
640x480-yuyv	2770	2	4	2770	144830	660339	144830660339000	monotonic	soe	614400	0x12001	144830692451730	32012	3	0
640x480-yuyv	2771	3	4	2771	144830	692328	144830692328000	monotonic	soe	614400	0x12001	144830728410643	35946	4	0
640x480-yuyv	2772	0	4	2772	144830	728328	144830728328000	monotonic	soe	614400	0x12001	144830760419590	31994	3	0
640x480-yuyv	2773	1	4	2773	144830	760321	144830760321000	monotonic	soe	614400	0x12001	144830792431579	32000	3	0
640x480-yuyv	2774	2	4	2774	144830	792324	144830792324000	monotonic	soe	614400	0x12001	144830828401325	35958	3	0
640x480-yuyv	2775	3	4	2775	144830	828327	144830828327000	monotonic	soe	614400	0x12001	144830860421481	32006	3	0
640x480-yuyv	2776	0	4	2776	144830	860323	144830860323000	monotonic	soe	614400	0x12001	144830892449136	32016	3	0
640x480-yuyv	2777	1	4	2777	144830	892337	144830892337000	monotonic	soe	614400	0x12001	144830928388257	35927	3	0
640x480-yuyv	2778	2	4	2778	144830	928313	144830928313000	monotonic	soe	614400	0x12001	144830960422579	32022	4	0
640x480-yuyv	2779	3	4	2779	144830	960323	144830960323000	monotonic	soe	614400	0x12001	144830992453485	32017	3	0
640x480-yuyv	2780	0	4	2780	144830	992342	144830992342000	monotonic	soe	614400	0x12001	144831028419773	35955	3	0
640x480-yuyv	2781	1	4	2781	144831	28341	144831028341000	monotonic	soe	614400	0x12001	144831060434428	32003	3	0
640x480-yuyv	2782	2	4	2782	144831	60341	144831060341000	monotonic	soe	614400	0x12001	144831092496751	32050	6	0
640x480-yuyv	2783	3	4	2783	144831	92363	144831092363000	monotonic	soe	614400	0x12001	144831128427955	35876	5	0
640x480-yuyv	2784	0	4	2784	144831	128342	144831128342000	monotonic	soe	614400	0x12001	144831160425027	31982	3	0
640x480-yuyv	2785	1	4	2785	144831	160332	144831160332000	monotonic	soe	614400	0x12001	144831192465015	32028	3	0
640x480-yuyv	2786	2	4	2786	144831	192351	144831192351000	monotonic	soe	614400	0x12001	144831228399054	35922	3	0
640x480-yuyv	2787	3	4	2787	144831	228322	144831228322000	monotonic	soe	614400	0x12001	144831260419917	32009	3	0
640x480-yuyv	2788	0	4	2788	144831	260327	144831260327000	monotonic	soe	614400	0x12001	144831292474073	32043	4	0
640x480-yuyv	2789	1	4	2789	144831	292344	144831292344000	monotonic	soe	614400	0x12001	144831328446195	35949	5	0
640x480-yuyv	2790	2	4	2790	144831	328345	144831328345000	monotonic	soe	614400	0x12001	144831360432808	31967	4	0
640x480-yuyv	2791	3	4	2791	144831	360342	144831360342000	monotonic	soe	614400	0x12001	144831392445213	31998	3	0
640x480-yuyv	2792	0	4	2792	144831	392336	144831392336000	monotonic	soe	614400	0x12001	144831428400834	35943	3	0
640x480-yuyv	2793	1	4	2793	144831	428326	144831428326000	monotonic	soe	614400	0x12001	144831460446031	32034	3	0
640x480-yuyv	2794	2	4	2794	144831	460353	144831460353000	monotonic	soe	614400	0x12001	144831492446478	31990	2	0
640x480-yuyv	2795	3	4	2795	144831	492336	144831492336000	monotonic	soe	614400	0x12001	144831528395641	35938	3	0
640x480-yuyv	2796	0	4	2796	144831	528325	144831528325000	monotonic	soe	614400	0x12001	144831560425505	32017	3	0
640x480-yuyv	2797	1	4	2797	144831	560327	144831560327000	monotonic	soe	614400	0x12001	144831592461660	32025	7	0
640x480-yuyv	2798	2	4	2798	144831	592335	144831592335000	monotonic	soe	614400	0x12001	144831628408073	35923	4	0
640x480-yuyv	2799	3	4	2799	144831	628329	144831628329000	monotonic	soe	614400	0x12001	144831660448562	32026	3	0
640x480-yuyv	2800	0	4	2800	144831	660350	144831660350000	monotonic	soe	614400	0x12001	144831692443384	31981	3	0
640x480-yuyv	2801	1	4	2801	144831	692338	144831692338000	monotonic	soe	614400	0x12001	144831728416714	35962	3	0
640x480-yuyv	2802	2	4	2802	144831	728341	144831728341000	monotonic	soe	614400	0x12001	144831760449536	32020	3	0
640x480-yuyv	2803	3	4	2803	144831	760356	144831760356000	monotonic	soe	614400	0x12001	144831792442107	31981	2	0
640x480-yuyv	2804	0	4	2804	144831	792337	144831792337000	monotonic	soe	614400	0x12001	144831828414188	35961	4	0
640x480-yuyv	2805	1	4	2805	144831	828342	144831828342000	monotonic	soe	614400	0x12001	144831860429926	32004	3	0
640x480-yuyv	2806	2	4	2806	144831	860334	144831860334000	monotonic	soe	614400	0x12001	144831892450081	32009	2	0
640x480-yuyv	2807	3	4	2807	144831	892343	144831892343000	monotonic	soe	614400	0x12001	144831928401994	35941	4	0
640x480-yuyv	2808	0	4	2808	144831	928328	144831928328000	monotonic	soe	614400	0x12001	144831960502276	32087	12	0
640x480-yuyv	2809	1	4	2809	144831	960339	144831960339000	monotonic	soe	614400	0x12001	144831992472097	31931	5	0
640x480-yuyv	2810	2	4	2810	144831	992342	144831992342000	monotonic	soe	614400	0x12001	144832028432760	35941	8	0
640x480-yuyv	2811	3	4	2811	144832	28331	144832028331000	monotonic	soe	614400	0x12001	144832060438624	31980	3	0
640x480-yuyv	2812	0	4	2812	144832	60336	144832060336000	monotonic	soe	614400	0x12001	144832092478862	32027	5	0
640x480-yuyv	2813	1	4	2813	144832	92350	144832092350000	monotonic	soe	614400	0x12001	144832128465151	35970	7	0
640x480-yuyv	2814	2	4	2814	144832	128353	144832128353000	monotonic	soe	614400	0x12001	144832160517515	32029	9	0
640x480-yuyv	2815	3	4	2815	144832	160360	144832160360000	monotonic	soe	614400	0x12001	144832192469919	31918	6	0
640x480-yuyv	2816	0	4	2816	144832	192347	144832192347000	monotonic	soe	614400	0x12001	144832228484250	35995	12	0
640x480-yuyv	2817	1	4	2817	144832	228344	144832228344000	monotonic	soe	614400	0x12001	144832260473821	31953	11	0
640x480-yuyv	2818	2	4	2818	144832	260339	144832260339000	monotonic	soe	614400	0x12001	144832292549102	32043	13	0
640x480-yuyv	2819	3	4	2819	144832	292375	144832292375000	monotonic	soe	614400	0x12001	144832328866812	36277	15	0
640x480-yuyv	2820	0	4	2820	144832	328409	144832328409000	monotonic	soe	614400	0x12001	144832360552796	31641	15	0
640x480-yuyv	2821	1	4	2821	144832	360393	144832360393000	monotonic	soe	614400	0x12001	144832392610952	32014	13	0
640x480-yuyv	2822	2	4	2822	144832	392405	144832392405000	monotonic	soe	614400	0x12001	144832428532698	35879	15	0
640x480-yuyv	2823	3	4	2823	144832	428359	144832428359000	monotonic	soe	614400	0x12001	144832460535645	31956	13	0
640x480-yuyv	2824	0	4	2824	144832	460379	144832460379000	monotonic	soe	614400	0x12001	144832492533424	31918	12	0
640x480-yuyv	2825	1	4	2825	144832	492373	144832492373000	monotonic	soe	614400	0x12001	144832528522130	35946	13	0
640x480-yuyv	2826	2	4	2826	144832	528367	144832528367000	monotonic	soe	614400	0x12001	144832560563369	32002	13	0
640x480-yuyv	2827	3	4	2827	144832	560374	144832560374000	monotonic	soe	614400	0x12001	144832592626816	32023	15	0
640x480-yuyv	2828	0	4	2828	144832	592414	144832592414000	monotonic	soe	614400	0x12001	144832628515603	35844	14	0
640x480-yuyv	2829	1	4	2829	144832	628365	144832628365000	monotonic	soe	614400	0x12001	144832660494841	31935	13	0
640x480-yuyv	2830	2	4	2830	144832	660344	144832660344000	monotonic	soe	614400	0x12001	144832692512622	31976	13	0
640x480-yuyv	2831	3	4	2831	144832	692371	144832692371000	monotonic	soe	614400	0x12001	144832728462076	35912	11	0
640x480-yuyv	2832	0	4	2832	144832	728343	144832728343000	monotonic	soe	614400	0x12001	144832760487940	31992	10	0
640x480-yuyv	2833	1	4	2833	144832	760370	144832760370000	monotonic	soe	614400	0x12001	144832792489762	31971	11	0
640x480-yuyv	2834	2	4	2834	144832	792356	144832792356000	monotonic	soe	614400	0x12001	144832828466217	35943	11	0
640x480-yuyv	2835	3	4	2835	144832	828355	144832828355000	monotonic	soe	614400	0x12001	144832860485080	31987	10	0
640x480-yuyv	2836	0	4	2836	144832	860374	144832860374000	monotonic	soe	614400	0x12001	144832892487319	31971	10	0
640x480-yuyv	2837	1	4	2837	144832	892353	144832892353000	monotonic	soe	614400	0x12001	144832928471732	35954	9	0
640x480-yuyv	2838	2	4	2838	144832	928355	144832928355000	monotonic	soe	614400	0x12001	144832960494846	31992	11	0
640x480-yuyv	2839	3	4	2839	144832	960371	144832960371000	monotonic	soe	614400	0x12001	144832992478625	31951	11	0
640x480-yuyv	2840	0	4	2840	144832	992353	144832992353000	monotonic	soe	614400	0x12001	144833028450164	35941	10	0
640x480-yuyv	2841	1	4	2841	144833	28344	144833028344000	monotonic	soe	614400	0x12001	144833060496319	32016	11	0
640x480-yuyv	2842	2	4	2842	144833	60352	144833060352000	monotonic	soe	614400	0x12001	144833092490724	31960	11	0
640x480-yuyv	2843	3	4	2843	144833	92360	144833092360000	monotonic	soe	614400	0x12001	144833128472388	35950	9	0
640x480-yuyv	2844	0	4	2844	144833	128368	144833128368000	monotonic	soe	614400	0x12001	144833160463918	31963	9	0
640x480-yuyv	2845	1	4	2845	144833	160351	144833160351000	monotonic	soe	614400	0x12001	144833192514240	32022	11	0
640x480-yuyv	2846	2	4	2846	144833	192378	144833192378000	monotonic	soe	614400	0x12001	144833228474820	35928	9	0
640x480-yuyv	2847	3	4	2847	144833	228367	144833228367000	monotonic	soe	614400	0x12001	144833260466308	31960	10	0
640x480-yuyv	2848	0	4	2848	144833	260351	144833260351000	monotonic	soe	614400	0x12001	144833292504880	32008	9	0
640x480-yuyv	2849	1	4	2849	144833	292375	144833292375000	monotonic	soe	614400	0x12001	144833328475377	35943	9	0
640x480-yuyv	2850	2	4	2850	144833	328370	144833328370000	monotonic	soe	614400	0x12001	144833360480615	31975	10	0
640x480-yuyv	2851	3	4	2851	144833	360356	144833360356000	monotonic	soe	614400	0x12001	144833392513271	32002	10	0
640x480-yuyv	2852	0	4	2852	144833	392379	144833392379000	monotonic	soe	614400	0x12001	144833428485767	35941	10	0
640x480-yuyv	2853	1	4	2853	144833	428371	144833428371000	monotonic	soe	614400	0x12001	144833460479131	31962	10	0
640x480-yuyv	2854	2	4	2854	144833	460362	144833460362000	monotonic	soe	614400	0x12001	144833492513828	32003	10	0
640x480-yuyv	2855	3	4	2855	144833	492379	144833492379000	monotonic	soe	614400	0x12001	144833528459241	35915	11	0
640x480-yuyv	2856	0	4	2856	144833	528354	144833528354000	monotonic	soe	614400	0x12001	144833560495063	32005	9	0
640x480-yuyv	2857	1	4	2857	144833	560376	144833560376000	monotonic	soe	614400	0x12001	144833592571802	32050	10	0
640x480-yuyv	2858	2	4	2858	144833	592388	144833592388000	monotonic	soe	614400	0x12001	144833628473798	35870	12	0
640x480-yuyv	2859	3	4	2859	144833	628355	144833628355000	monotonic	soe	614400	0x12001	144833660490036	31972	10	0
640x480-yuyv	2860	0	4	2860	144833	660361	144833660361000	monotonic	soe	614400	0x12001	144833692512900	31992	10	0
640x480-yuyv	2861	1	4	2861	144833	692379	144833692379000	monotonic	soe	614400	0x12001	144833728465730	35924	10	0
640x480-yuyv	2862	2	4	2862	144833	728354	144833728354000	monotonic	soe	614400	0x12001	144833760510219	32014	10	0
640x480-yuyv	2863	3	4	2863	144833	760380	144833760380000	monotonic	soe	614400	0x12001	144833792495415	31952	10	0
640x480-yuyv	2864	0	4	2864	144833	792367	144833792367000	monotonic	soe	614400	0x12001	144833828492204	35966	10	0
640x480-yuyv	2865	1	4	2865	144833	828372	144833828372000	monotonic	soe	614400	0x12001	144833860514067	31943	10	0
640x480-yuyv	2866	2	4	2866	144833	860382	144833860382000	monotonic	soe	614400	0x12001	144833892503514	31959	10	0
640x480-yuyv	2867	3	4	2867	144833	892366	144833892366000	monotonic	soe	614400	0x12001	144833928478927	35943	9	0
640x480-yuyv	2868	0	4	2868	144833	928368	144833928368000	monotonic	soe	614400	0x12001	144833960495082	31986	9	0
640x480-yuyv	2869	1	4	2869	144833	960380	144833960380000	monotonic	soe	614400	0x12001	144833992501946	31979	10	0
640x480-yuyv	2870	2	4	2870	144833	992367	144833992367000	monotonic	soe	614400	0x12001	144834028461484	35929	10	0
640x480-yuyv	2871	3	4	2871	144834	28357	144834028357000	monotonic	soe	614400	0x12001	144834060510473	32018	10	0
640x480-yuyv	2872	0	4	2872	144834	60384	144834060384000	monotonic	soe	614400	0x12001	144834092504753	31961	10	0
640x480-yuyv	2873	1	4	2873	144834	92378	144834092378000	monotonic	soe	614400	0x12001	144834128462874	35927	10	0
640x480-yuyv	2874	2	4	2874	144834	128360	144834128360000	monotonic	soe	614400	0x12001	144834160477863	31986	10	0
640x480-yuyv	2875	3	4	2875	144834	160363	144834160363000	monotonic	soe	614400	0x12001	144834192496226	31988	9	0
640x480-yuyv	2876	0	4	2876	144834	192362	144834192362000	monotonic	soe	614400	0x12001	144834228481682	35954	10	0
640x480-yuyv	2877	1	4	2877	144834	228383	144834228383000	monotonic	soe	614400	0x12001	144834260478170	31966	9	0
640x480-yuyv	2878	2	4	2878	144834	260367	144834260367000	monotonic	soe	614400	0x12001	144834292504283	31996	11	0
640x480-yuyv	2879	3	4	2879	144834	292361	144834292361000	monotonic	soe	614400	0x12001	144834328486280	35950	10	0
640x480-yuyv	2880	0	4	2880	144834	328382	144834328382000	monotonic	soe	614400	0x12001	144834360485394	31968	9	0
640x480-yuyv	2881	1	4	2881	144834	360371	144834360371000	monotonic	soe	614400	0x12001	144834392495507	31980	9	0
640x480-yuyv	2882	2	4	2882	144834	392368	144834392368000	monotonic	soe	614400	0x12001	144834428484587	35961	18	0
640x480-yuyv	2883	3	4	2883	144834	428381	144834428381000	monotonic	soe	614400	0x12001	144834460485784	31961	10	0
640x480-yuyv	2884	0	4	2884	144834	460366	144834460366000	monotonic	soe	614400	0x12001	144834492507773	31991	10	0
640x480-yuyv	2885	1	4	2885	144834	492377	144834492377000	monotonic	soe	614400	0x12001	144834528485978	35947	10	0
640x480-yuyv	2886	2	4	2886	144834	528384	144834528384000	monotonic	soe	614400	0x12001	144834560493466	31977	10	0
640x480-yuyv	2887	3	4	2887	144834	560377	144834560377000	monotonic	soe	614400	0x12001	144834592504663	31981	10	0
640x480-yuyv	2888	0	4	2888	144834	592372	144834592372000	monotonic	soe	614400	0x12001	144834628467743	35933	10	0
640x480-yuyv	2889	1	4	2889	144834	628367	144834628367000	monotonic	soe	614400	0x12001	144834660493606	31996	10	0
640x480-yuyv	2890	2	4	2890	144834	660368	144834660368000	monotonic	soe	614400	0x12001	144834692536387	32013	10	0
640x480-yuyv	2891	3	4	2891	144834	692394	144834692394000	monotonic	soe	614400	0x12001	144834728484258	35918	11	0
640x480-yuyv	2892	0	4	2892	144834	728370	144834728370000	monotonic	soe	614400	0x12001	144834760484122	31967	10	0
640x480-yuyv	2893	1	4	2893	144834	760368	144834760368000	monotonic	soe	614400	0x12001	144834792499318	31987	9	0
640x480-yuyv	2894	2	4	2894	144834	792375	144834792375000	monotonic	soe	614400	0x12001	144834828483232	35956	9	0
640x480-yuyv	2895	3	4	2895	144834	828373	144834828373000	monotonic	soe	614400	0x12001	144834860500262	31987	10	0
640x480-yuyv	2896	0	4	2896	144834	860376	144834860376000	monotonic	soe	614400	0x12001	144834892496459	31965	9	0
640x480-yuyv	2897	1	4	2897	144834	892375	144834892375000	monotonic	soe	614400	0x12001	144834928484414	35959	11	0
640x480-yuyv	2898	2	4	2898	144834	928379	144834928379000	monotonic	soe	614400	0x12001	144834960511486	31995	9	0
640x480-yuyv	2899	3	4	2899	144834	960392	144834960392000	monotonic	soe	614400	0x12001	144834992512682	31972	10	0
640x480-yuyv	2900	0	4	2900	144834	992380	144834992380000	monotonic	soe	614400	0x12001	144835028475762	35932	10	0
640x480-yuyv	2901	1	4	2901	144835	28379	144835028379000	monotonic	soe	614400	0x12001	144835060499293	31993	9	0
640x480-yuyv	2902	2	4	2902	144835	60392	144835060392000	monotonic	soe	614400	0x12001	144835092519906	31993	10	0
640x480-yuyv	2903	3	4	2903	144835	92390	144835092390000	monotonic	soe	614400	0x12001	144835128474694	35926	9	0
640x480-yuyv	2904	0	4	2904	144835	128371	144835128371000	monotonic	soe	614400	0x12001	144835160516183	32010	10	0
640x480-yuyv	2905	1	4	2905	144835	160400	144835160400000	monotonic	soe	614400	0x12001	144835192497338	31952	10	0
640x480-yuyv	2906	2	4	2906	144835	192377	144835192377000	monotonic	soe	614400	0x12001	144835228474960	35913	11	0
640x480-yuyv	2907	3	4	2907	144835	228370	144835228370000	monotonic	soe	614400	0x12001	144835260491573	31987	10	0
640x480-yuyv	2908	0	4	2908	144835	260376	144835260376000	monotonic	soe	614400	0x12001	144835292505520	31982	9	0
640x480-yuyv	2909	1	4	2909	144835	292382	144835292382000	monotonic	soe	614400	0x12001	144835328494934	35960	9	0
640x480-yuyv	2910	2	4	2910	144835	328391	144835328391000	monotonic	soe	614400	0x12001	144835360491463	31967	8	0
640x480-yuyv	2911	3	4	2911	144835	360378	144835360378000	monotonic	soe	614400	0x12001	144835392519035	32000	9	0
640x480-yuyv	2912	0	4	2912	144835	392383	144835392383000	monotonic	soe	614400	0x12001	144835428502824	35953	10	0
