arm	block	cycle	position	sample	total_us	pure_executor_us	process_cpu_us	voluntary_cs	involuntary_cs	output_hash	affinity_ok	cpu4_7_ime_count
stage58	4	22	2	846	133592	131389	662239	0	0	0xd43f5e018b415631	1	0
stage57	4	22	3	846	133740	130591	655067	0	1	0xd43f5e018b415631	1	0
stage58	4	23	0	847	133451	131195	662932	3	0	0xd43f5e018b415631	1	0
stage57	4	23	1	847	134661	130956	673493	0	1	0xd43f5e018b415631	1	0
stage57	4	23	2	848	132630	130349	659916	0	0	0xd43f5e018b415631	1	0
stage58	4	23	3	848	134455	130575	658362	1	0	0xd43f5e018b415631	1	0
stage57	4	24	0	849	132948	130733	662045	1	2	0xd43f5e018b415631	1	0
stage58	4	24	1	849	133046	130872	657595	2	0	0xd43f5e018b415631	1	0
stage58	4	24	2	850	133346	131131	652928	0	1	0xd43f5e018b415631	1	0
stage57	4	24	3	850	132802	130556	662057	0	1	0xd43f5e018b415631	1	0
stage58	4	25	0	851	133167	130977	658495	0	0	0xd43f5e018b415631	1	0
stage57	4	25	1	851	133169	130958	652884	1	1	0xd43f5e018b415631	1	0
stage57	4	25	2	852	132912	130706	663132	1	0	0xd43f5e018b415631	1	0
stage58	4	25	3	852	133428	131251	659186	1	1	0xd43f5e018b415631	1	0
stage57	4	26	0	853	134005	130815	669119	1	1	0xd43f5e018b415631	1	0
stage58	4	26	1	853	133869	131386	660236	0	0	0xd43f5e018b415631	1	0
stage58	4	26	2	854	133354	131137	651468	0	0	0xd43f5e018b415631	1	0
stage57	4	26	3	854	135159	130815	662758	0	1	0xd43f5e018b415631	1	0
stage58	4	27	0	855	133283	131069	663374	0	1	0xd43f5e018b415631	1	0
stage57	4	27	1	855	133658	130266	657829	0	0	0xd43f5e018b415631	1	0
stage57	4	27	2	856	132643	130290	649399	0	0	0xd43f5e018b415631	1	0
stage58	4	27	3	856	133301	131078	662579	0	0	0xd43f5e018b415631	1	0
stage57	4	28	0	857	134025	130312	657238	0	0	0xd43f5e018b415631	1	0
stage58	4	28	1	857	133576	131355	663685	1	2	0xd43f5e018b415631	1	0
stage58	4	28	2	858	133617	131157	656775	0	0	0xd43f5e018b415631	1	0
stage57	4	28	3	858	132666	130456	648444	0	1	0xd43f5e018b415631	1	0
stage58	4	29	0	859	133757	131564	662063	0	0	0xd43f5e018b415631	1	0
stage57	4	29	1	859	132974	130741	653391	1	0	0xd43f5e018b415631	1	0
stage57	4	29	2	860	132740	130546	648466	1	0	0xd43f5e018b415631	1	0
stage58	4	29	3	860	133279	131111	660960	0	1	0xd43f5e018b415631	1	0
stage57	4	30	0	861	134125	130575	655915	0	0	0xd43f5e018b415631	1	0
stage58	4	30	1	861	134026	131788	662327	2	1	0xd43f5e018b415631	1	0
stage58	4	30	2	862	133186	130971	652727	0	0	0xd43f5e018b415631	1	0
stage57	4	30	3	862	133127	130904	662712	2	1	0xd43f5e018b415631	1	0
stage58	4	31	0	863	133639	131134	657952	1	0	0xd43f5e018b415631	1	0
stage57	4	31	1	863	132854	130135	649747	0	0	0xd43f5e018b415631	1	0
stage57	4	31	2	864	133008	130824	661666	0	0	0xd43f5e018b415631	1	0
stage58	4	31	3	864	133343	131117	657028	3	0	0xd43f5e018b415631	1	0
stage57	4	32	0	865	133169	130891	650571	1	1	0xd43f5e018b415631	1	0
stage58	4	32	1	865	133502	131012	661254	1	1	0xd43f5e018b415631	1	0
stage58	4	32	2	866	133449	131279	654545	0	1	0xd43f5e018b415631	1	0
stage57	4	32	3	866	132615	130414	662990	0	0	0xd43f5e018b415631	1	0
stage58	4	33	0	867	133357	131181	660437	1	0	0xd43f5e018b415631	1	0
stage57	4	33	1	867	133113	130897	653854	2	0	0xd43f5e018b415631	1	0
stage57	4	33	2	868	133147	130834	664539	0	3	0xd43f5e018b415631	1	0
stage58	4	33	3	868	135765	131291	677846	0	0	0xd43f5e018b415631	1	0
stage57	4	34	0	869	134476	130328	660624	0	1	0xd43f5e018b415631	1	0
stage58	4	34	1	869	133744	131489	665118	2	0	0xd43f5e018b415631	1	0
stage58	4	34	2	870	133108	130943	656758	0	1	0xd43f5e018b415631	1	0
stage57	4	34	3	870	132411	130215	650779	0	0	0xd43f5e018b415631	1	0
stage58	4	35	0	871	133556	131324	665408	1	0	0xd43f5e018b415631	1	0
stage57	4	35	1	871	134853	130886	659612	0	0	0xd43f5e018b415631	1	0
stage57	4	35	2	872	132760	130580	661303	1	0	0xd43f5e018b415631	1	0
stage58	4	35	3	872	134986	131016	659516	0	2	0xd43f5e018b415631	1	0
stage57	4	36	0	873	132930	130719	660527	3	0	0xd43f5e018b415631	1	0
stage58	4	36	1	873	133033	130852	656039	0	1	0xd43f5e018b415631	1	0
stage58	4	36	2	874	133608	131178	667689	0	0	0xd43f5e018b415631	1	0
stage57	4	36	3	874	132750	130569	659581	1	0	0xd43f5e018b415631	1	0
stage58	4	37	0	875	133067	130890	656057	0	0	0xd43f5e018b415631	1	0
stage57	4	37	1	875	133862	130893	667655	0	1	0xd43f5e018b415631	1	0
stage57	4	37	2	876	132517	130206	658178	0	0	0xd43f5e018b415631	1	0
stage58	4	37	3	876	134825	131150	673541	0	0	0xd43f5e018b415631	1	0
stage57	4	38	0	877	134718	130518	661232	0	1	0xd43f5e018b415631	1	0
stage58	4	38	1	877	133870	131620	664621	1	1	0xd43f5e018b415631	1	0
stage58	4	38	2	878	133914	131453	656522	0	0	0xd43f5e018b415631	1	0
stage57	4	38	3	878	132862	130580	662889	0	0	0xd43f5e018b415631	1	0
stage58	4	39	0	879	135664	131528	677422	0	0	0xd43f5e018b415631	1	0
stage57	4	39	1	879	132814	130659	659106	0	0	0xd43f5e018b415631	1	0
stage57	4	39	2	880	133010	130847	655087	0	2	0xd43f5e018b415631	1	0
stage58	4	39	3	880	134327	131420	667625	0	0	0xd43f5e018b415631	1	0
stage57	4	40	0	881	132718	130555	655815	0	1	0xd43f5e018b415631	1	0
stage58	4	40	1	881	133169	130780	652607	0	0	0xd43f5e018b415631	1	0
stage58	4	40	2	882	133875	131669	663823	0	0	0xd43f5e018b415631	1	0
stage57	4	40	3	882	133702	130177	655279	0	0	0xd43f5e018b415631	1	0
stage58	4	41	0	883	133891	131488	663738	1	1	0xd43f5e018b415631	1	0
stage57	4	41	1	883	133043	130536	654548	0	0	0xd43f5e018b415631	1	0
stage57	4	41	2	884	132637	130434	649154	0	1	0xd43f5e018b415631	1	0
stage58	4	41	3	884	133797	131580	662915	0	0	0xd43f5e018b415631	1	0
stage57	4	42	0	885	133442	131260	654491	1	1	0xd43f5e018b415631	1	0
stage58	4	42	1	885	133452	131165	663897	1	0	0xd43f5e018b415631	1	0
stage58	4	42	2	886	133332	131163	657224	0	0	0xd43f5e018b415631	1	0
stage57	4	42	3	886	132772	130370	650440	1	0	0xd43f5e018b415631	1	0
stage58	4	43	0	887	133631	131372	663211	3	2	0xd43f5e018b415631	1	0
stage57	4	43	1	887	134457	130825	656712	1	1	0xd43f5e018b415631	1	0
stage57	4	43	2	888	133284	131129	660761	0	1	0xd43f5e018b415631	1	0
stage58	4	43	3	888	133577	131400	655086	0	1	0xd43f5e018b415631	1	0
stage57	4	44	0	889	132853	130599	663181	3	0	0xd43f5e018b415631	1	0
stage58	4	44	1	889	133575	131095	659692	1	0	0xd43f5e018b415631	1	0
stage58	4	44	2	890	133833	131364	668869	0	0	0xd43f5e018b415631	1	0
stage57	4	44	3	890	134565	130341	661360	0	1	0xd43f5e018b415631	1	0
stage58	4	45	0	891	134056	131317	665766	0	0	0xd43f5e018b415631	1	0
stage57	4	45	1	891	134564	130888	657145	0	1	0xd43f5e018b415631	1	0
stage57	4	45	2	892	133225	130749	660628	0	0	0xd43f5e018b415631	1	0
stage58	4	45	3	892	133193	131014	654815	0	1	0xd43f5e018b415631	1	0
stage57	4	46	0	893	133176	130836	665180	1	0	0xd43f5e018b415631	1	0
stage58	4	46	1	893	133003	130814	659289	0	0	0xd43f5e018b415631	1	0
stage58	4	46	2	894	133382	131214	654761	0	0	0xd43f5e018b415631	1	0
stage57	4	46	3	894	134024	131510	665048	0	0	0xd43f5e018b415631	1	0
stage58	4	47	0	895	132868	130665	654847	0	2	0xd43f5e018b415631	1	0
stage57	4	47	1	895	133456	130700	667166	1	0	0xd43f5e018b415631	1	0
stage57	4	47	2	896	133568	131108	660695	0	1	0xd43f5e018b415631	1	0
stage58	4	47	3	896	134629	131162	670645	0	0	0xd43f5e018b415631	1	0
stage57	4	48	0	897	132902	130571	657556	0	0	0xd43f5e018b415631	1	0
stage58	4	48	1	897	134888	131540	671072	1	0	0xd43f5e018b415631	1	0
stage58	4	48	2	898	133265	130722	657032	0	1	0xd43f5e018b415631	1	0
stage57	4	48	3	898	133225	130835	651045	1	1	0xd43f5e018b415631	1	0
stage58	4	49	0	899	133200	131032	661131	0	1	0xd43f5e018b415631	1	0
stage57	4	49	1	899	132980	130521	655347	0	0	0xd43f5e018b415631	1	0
stage57	4	49	2	900	132557	130167	650086	0	1	0xd43f5e018b415631	1	0
stage58	4	49	3	900	133496	131268	663966	2	0	0xd43f5e018b415631	1	0
stage57	4	50	0	901	134248	130462	657911	0	0	0xd43f5e018b415631	1	0
stage58	4	50	1	901	133421	130990	663134	1	1	0xd43f5e018b415631	1	0
stage58	4	50	2	902	133124	130940	656494	0	0	0xd43f5e018b415631	1	0
stage57	4	50	3	902	133254	130848	651083	1	2	0xd43f5e018b415631	1	0
stage58	4	51	0	903	133264	131083	661215	0	0	0xd43f5e018b415631	1	0
stage57	4	51	1	903	132861	130710	654801	0	1	0xd43f5e018b415631	1	0
stage57	4	51	2	904	132881	130671	650561	1	0	0xd43f5e018b415631	1	0
stage58	4	51	3	904	133948	131616	663268	0	0	0xd43f5e018b415631	1	0
stage57	4	52	0	905	132823	130606	653490	1	0	0xd43f5e018b415631	1	0
stage58	4	52	1	905	133831	131457	666306	0	1	0xd43f5e018b415631	1	0
stage58	4	52	2	906	133351	131187	657777	0	0	0xd43f5e018b415631	1	0
stage57	4	52	3	906	132646	130445	650693	0	3	0xd43f5e018b415631	1	0
stage58	4	53	0	907	133403	131080	664097	3	0	0xd43f5e018b415631	1	0
stage57	4	53	1	907	132913	130756	657129	0	1	0xd43f5e018b415631	1	0
stage57	4	53	2	908	132884	130425	652644	0	0	0xd43f5e018b415631	1	0
stage58	4	53	3	908	134484	131863	665869	1	0	0xd43f5e018b415631	1	0
stage57	4	54	0	909	133699	130321	654244	0	1	0xd43f5e018b415631	1	0
stage58	4	54	1	909	133239	130982	662091	3	0	0xd43f5e018b415631	1	0
stage58	4	54	2	910	133472	131225	656505	0	1	0xd43f5e018b415631	1	0
stage57	4	54	3	910	133122	130381	665424	1	1	0xd43f5e018b415631	1	0
stage58	4	55	0	911	133463	131289	660488	0	1	0xd43f5e018b415631	1	0
stage57	4	55	1	911	133619	130292	653972	0	0	0xd43f5e018b415631	1	0
stage57	4	55	2	912	132604	130370	661685	0	0	0xd43f5e018b415631	1	0
stage58	4	55	3	912	135139	130722	660964	0	0	0xd43f5e018b415631	1	0
stage57	4	56	0	913	132677	130487	661005	0	1	0xd43f5e018b415631	1	0
stage58	4	56	1	913	135065	130778	659925	0	0	0xd43f5e018b415631	1	0
stage58	4	56	2	914	133417	131251	660865	1	2	0xd43f5e018b415631	1	0
stage57	4	56	3	914	133138	130964	654177	2	0	0xd43f5e018b415631	1	0
stage58	4	57	0	915	133562	131210	665139	0	1	0xd43f5e018b415631	1	0
stage57	4	57	1	915	133091	130943	657666	0	0	0xd43f5e018b415631	1	0
stage57	4	57	2	916	133336	130886	652669	0	0	0xd43f5e018b415631	1	0
stage58	4	57	3	916	133990	131777	663142	1	0	0xd43f5e018b415631	1	0
stage57	4	58	0	917	134073	131072	670400	0	0	0xd43f5e018b415631	1	0
stage58	4	58	1	917	135110	130792	662231	0	2	0xd43f5e018b415631	1	0
stage58	4	58	2	918	133303	131095	663270	0	0	0xd43f5e018b415631	1	0
stage57	4	58	3	918	134612	131217	658453	0	1	0xd43f5e018b415631	1	0
stage58	4	59	0	919	133662	131432	662186	2	0	0xd43f5e018b415631	1	0
stage57	4	59	1	919	133039	130855	654083	0	0	0xd43f5e018b415631	1	0
stage57	4	59	2	920	133146	130810	665228	0	0	0xd43f5e018b415631	1	0
stage58	4	59	3	920	133678	131503	660235	0	1	0xd43f5e018b415631	1	0
stage57	4	60	0	921	134446	131147	669488	1	0	0xd43f5e018b415631	1	0
stage58	4	60	1	921	133654	131484	658030	1	1	0xd43f5e018b415631	1	0
stage58	4	60	2	922	133713	131476	666652	1	0	0xd43f5e018b415631	1	0
stage57	4	60	3	922	132858	130683	658079	1	1	0xd43f5e018b415631	1	0
stage58	4	61	0	923	133081	130906	654081	0	0	0xd43f5e018b415631	1	0
stage57	4	61	1	923	133385	130735	665165	1	0	0xd43f5e018b415631	1	0
stage57	4	61	2	924	132969	130805	658171	0	0	0xd43f5e018b415631	1	0
stage58	4	61	3	924	133078	130854	653558	0	0	0xd43f5e018b415631	1	0
stage57	4	62	0	925	133681	131090	664842	1	2	0xd43f5e018b415631	1	0
stage58	4	62	1	925	135766	131930	675377	0	2	0xd43f5e018b415631	1	0
stage58	4	62	2	926	133503	131008	657268	0	1	0xd43f5e018b415631	1	0
stage57	4	62	3	926	132996	130788	649963	1	0	0xd43f5e018b415631	1	0
stage58	4	63	0	927	133380	131196	661410	0	0	0xd43f5e018b415631	1	0
stage57	4	63	1	927	133531	130367	655182	0	0	0xd43f5e018b415631	1	0
stage57	4	63	2	928	132956	130685	663602	0	1	0xd43f5e018b415631	1	0
stage58	4	63	3	928	135048	130899	661068	1	0	0xd43f5e018b415631	1	0
stage57	4	64	0	929	132686	130478	661597	1	1	0xd43f5e018b415631	1	0
stage58	4	64	1	929	133460	131284	658885	0	0	0xd43f5e018b415631	1	0
stage58	4	64	2	930	133430	131077	652100	0	1	0xd43f5e018b415631	1	0
stage57	4	64	3	930	133505	131336	661507	0	0	0xd43f5e018b415631	1	0
stage58	4	65	0	931	134975	131295	672082	1	0	0xd43f5e018b415631	1	0
stage57	4	65	1	931	132923	130769	657307	0	0	0xd43f5e018b415631	1	0
stage57	4	65	2	932	132753	130546	652692	0	0	0xd43f5e018b415631	1	0
stage58	4	65	3	932	133623	131366	665493	3	2	0xd43f5e018b415631	1	0
stage57	4	66	0	933	134670	130426	659356	0	0	0xd43f5e018b415631	1	0
stage58	4	66	1	933	132909	130652	661944	3	1	0xd43f5e018b415631	1	0
stage58	4	66	2	934	133406	130937	658136	0	0	0xd43f5e018b415631	1	0
stage57	4	66	3	934	133129	130923	651331	0	0	0xd43f5e018b415631	1	0
stage58	4	67	0	935	133023	130794	661839	1	0	0xd43f5e018b415631	1	0
stage57	4	67	1	935	133620	130266	657429	1	1	0xd43f5e018b415631	1	0
stage57	4	67	2	936	133146	130946	665738	0	0	0xd43f5e018b415631	1	0
stage58	4	67	3	936	135867	131579	678978	0	1	0xd43f5e018b415631	1	0
stage57	4	68	0	937	134399	130846	661264	1	0	0xd43f5e018b415631	1	0
stage58	4	68	1	937	132906	130685	649260	0	1	0xd43f5e018b415631	1	0
stage58	4	68	2	938	134036	131863	661822	0	0	0xd43f5e018b415631	1	0
stage57	4	68	3	938	132737	130528	651538	1	0	0xd43f5e018b415631	1	0
stage58	4	69	0	939	133655	131381	664561	3	0	0xd43f5e018b415631	1	0
stage57	4	69	1	939	132778	130621	656257	0	0	0xd43f5e018b415631	1	0
stage57	4	69	2	940	133354	131155	652748	0	2	0xd43f5e018b415631	1	0
stage58	4	69	3	940	133776	131471	663010	0	0	0xd43f5e018b415631	1	0
stage57	4	70	0	941	133189	131024	654432	2	1	0xd43f5e018b415631	1	0
stage58	4	70	1	941	133278	131060	664955	0	0	0xd43f5e018b415631	1	0
stage58	4	70	2	942	133926	131455	659775	0	0	0xd43f5e018b415631	1	0
stage57	4	70	3	942	133963	131067	667208	0	0	0xd43f5e018b415631	1	0
stage58	4	71	0	943	134083	131908	658568	0	1	0xd43f5e018b415631	1	0
stage57	4	71	1	943	133002	130792	664309	1	0	0xd43f5e018b415631	1	0
stage57	4	71	2	944	133080	130930	659616	0	1	0xd43f5e018b415631	1	0
stage58	4	71	3	944	134370	130843	671600	0	3	0xd43f5e018b415631	1	0
stage57	4	72	0	945	135323	131059	662394	1	0	0xd43f5e018b415631	1	0
stage58	4	72	1	945	133628	131374	662473	3	0	0xd43f5e018b415631	1	0
stage58	4	72	2	946	133737	131210	655324	0	0	0xd43f5e018b415631	1	0
stage57	4	72	3	946	132799	130560	662541	3	0	0xd43f5e018b415631	1	0
stage58	4	73	0	947	133057	130877	658813	0	0	0xd43f5e018b415631	1	0
stage57	4	73	1	947	132481	130263	652919	2	2	0xd43f5e018b415631	1	0
stage57	4	73	2	948	133324	130914	651269	0	0	0xd43f5e018b415631	1	0
stage58	4	73	3	948	135713	130985	663243	0	1	0xd43f5e018b415631	1	0
stage57	4	74	0	949	132930	130735	660549	3	0	0xd43f5e018b415631	1	0
stage58	4	74	1	949	133530	131349	656627	1	0	0xd43f5e018b415631	1	0
stage58	4	74	2	950	133520	131311	665738	0	0	0xd43f5e018b415631	1	0
stage57	4	74	3	950	135749	131415	676966	0	1	0xd43f5e018b415631	1	0
stage58	4	75	0	951	135182	131111	660621	0	0	0xd43f5e018b415631	1	0
stage57	4	75	1	951	133140	130947	660700	3	1	0xd43f5e018b415631	1	0
stage57	4	75	2	952	133073	130612	655278	0	1	0xd43f5e018b415631	1	0
stage58	4	75	3	952	133215	130973	650344	1	0	0xd43f5e018b415631	1	0
stage57	4	76	0	953	134889	130601	662187	0	0	0xd43f5e018b415631	1	0
stage58	4	76	1	953	133546	131313	664405	2	0	0xd43f5e018b415631	1	0
stage58	4	76	2	954	133382	130897	657349	0	0	0xd43f5e018b415631	1	0
stage57	4	76	3	954	132669	130438	650029	1	0	0xd43f5e018b415631	1	0
stage58	4	77	0	955	133636	131428	663335	0	2	0xd43f5e018b415631	1	0
stage57	4	77	1	955	133022	130752	655443	1	0	0xd43f5e018b415631	1	0
stage57	4	77	2	956	133054	130667	650573	0	1	0xd43f5e018b415631	1	0
stage58	4	77	3	956	133575	131364	662026	1	0	0xd43f5e018b415631	1	0
stage57	4	78	0	957	134516	131048	671801	0	0	0xd43f5e018b415631	1	0
stage58	4	78	1	957	133447	131271	659821	0	0	0xd43f5e018b415631	1	0
stage58	4	78	2	958	133770	131546	653441	0	1	0xd43f5e018b415631	1	0
stage57	4	78	3	958	134994	130640	662661	0	0	0xd43f5e018b415631	1	0
stage58	4	79	0	959	133655	131425	664385	2	1	0xd43f5e018b415631	1	0
stage57	4	79	1	959	132530	130374	655804	2	1	0xd43f5e018b415631	1	0
stage57	4	79	2	960	133177	130979	653548	0	0	0xd43f5e018b415631	1	0
stage58	4	79	3	960	133780	131265	664600	0	0	0xd43f5e018b415631	1	0
stage57	4	80	0	961	132898	130423	655753	0	0	0xd43f5e018b415631	1	0
stage58	4	80	1	961	134854	131642	669238	0	0	0xd43f5e018b415631	1	0
stage58	4	80	2	962	133631	131145	655785	0	0	0xd43f5e018b415631	1	0
stage57	4	80	3	962	132611	130318	647227	0	2	0xd43f5e018b415631	1	0
stage58	4	81	0	963	133529	131032	660890	0	0	0xd43f5e018b415631	1	0
stage57	4	81	1	963	133565	131334	653752	2	3	0xd43f5e018b415631	1	0
stage57	4	81	2	964	132777	130577	662070	0	0	0xd43f5e018b415631	1	0
stage58	4	81	3	964	135372	131315	676692	0	0	0xd43f5e018b415631	1	0
stage57	4	82	0	965	132722	130567	659704	0	0	0xd43f5e018b415631	1	0
stage58	4	82	1	965	133343	131151	656484	0	2	0xd43f5e018b415631	1	0
stage58	4	82	2	966	133673	131455	666772	0	0	0xd43f5e018b415631	1	0
stage57	4	82	3	966	135455	131072	676950	0	1	0xd43f5e018b415631	1	0
stage58	4	83	0	967	133246	131055	660113	0	1	0xd43f5e018b415631	1	0
stage57	4	83	1	967	133178	130681	654247	0	0	0xd43f5e018b415631	1	0
stage57	4	83	2	968	132795	130598	648381	0	0	0xd43f5e018b415631	1	0
stage58	4	83	3	968	133511	131271	660901	0	0	0xd43f5e018b415631	1	0
stage57	4	84	0	969	132494	130277	652969	1	0	0xd43f5e018b415631	1	0
stage58	4	84	1	969	133512	131236	667074	3	0	0xd43f5e018b415631	1	0
stage58	4	84	2	970	133813	131341	660496	0	2	0xd43f5e018b415631	1	0
stage57	4	84	3	970	133978	131143	668653	0	0	0xd43f5e018b415631	1	0
stage58	4	85	0	971	133573	131382	659477	0	1	0xd43f5e018b415631	1	0
stage57	4	85	1	971	133191	130909	651983	0	0	0xd43f5e018b415631	1	0
stage57	4	85	2	972	132754	130572	661987	0	0	0xd43f5e018b415631	1	0
stage58	4	85	3	972	133238	131067	658593	0	0	0xd43f5e018b415631	1	0
stage57	4	86	0	973	133822	130435	669309	0	1	0xd43f5e018b415631	1	0
stage58	4	86	1	973	135928	131607	679180	0	0	0xd43f5e018b415631	1	0
stage58	4	86	2	974	133250	131081	659926	0	1	0xd43f5e018b415631	1	0
stage57	4	86	3	974	132557	130386	653356	2	1	0xd43f5e018b415631	1	0
stage58	4	87	0	975	134018	131029	667795	0	0	0xd43f5e018b415631	1	0
stage57	4	87	1	975	132946	130776	657785	1	0	0xd43f5e018b415631	1	0
stage57	4	87	2	976	133222	131019	653523	0	0	0xd43f5e018b415631	1	0
stage58	4	87	3	976	133529	131011	664051	0	0	0xd43f5e018b415631	1	0
stage57	4	88	0	977	133672	131200	657237	1	0	0xd43f5e018b415631	1	0
stage58	4	88	1	977	133611	131338	665444	3	2	0xd43f5e018b415631	1	0
stage58	4	88	2	978	133457	131286	658282	0	0	0xd43f5e018b415631	1	0
stage57	4	88	3	978	132723	130309	650769	0	1	0xd43f5e018b415631	1	0
stage58	4	89	0	979	133523	131255	663807	2	0	0xd43f5e018b415631	1	0
stage57	4	89	1	979	134313	130544	657675	1	0	0xd43f5e018b415631	1	0
stage57	4	89	2	980	132709	130479	661947	1	0	0xd43f5e018b415631	1	0
stage58	4	89	3	980	132911	130722	658433	2	1	0xd43f5e018b415631	1	0
stage57	4	90	0	981	132681	130513	653754	1	0	0xd43f5e018b415631	1	0
stage58	4	90	1	981	133319	130896	666759	0	1	0xd43f5e018b415631	1	0
stage58	4	90	2	982	133382	131217	660687	0	1	0xd43f5e018b415631	1	0
stage57	4	90	3	982	133921	130527	654872	0	0	0xd43f5e018b415631	1	0
stage58	4	91	0	983	133724	131492	662010	1	2	0xd43f5e018b415631	1	0
stage57	4	91	1	983	132915	130682	653535	0	0	0xd43f5e018b415631	1	0
stage57	4	91	2	984	132516	130321	648700	0	0	0xd43f5e018b415631	1	0
stage58	4	91	3	984	133546	131288	662754	1	0	0xd43f5e018b415631	1	0
stage57	4	92	0	985	133728	130503	655592	0	2	0xd43f5e018b415631	1	0
stage58	4	92	1	985	133754	131251	663937	0	0	0xd43f5e018b415631	1	0
stage58	4	92	2	986	133347	130849	655623	0	1	0xd43f5e018b415631	1	0
stage57	4	92	3	986	133098	130288	665195	0	0	0xd43f5e018b415631	1	0
stage58	4	93	0	987	133887	131685	660761	1	0	0xd43f5e018b415631	1	0
stage57	4	93	1	987	134028	130816	668493	0	0	0xd43f5e018b415631	1	0
stage57	4	93	2	988	133412	131256	658905	0	1	0xd43f5e018b415631	1	0
stage58	4	93	3	988	134398	131480	669456	1	0	0xd43f5e018b415631	1	0
stage57	4	94	0	989	132797	130625	657310	2	1	0xd43f5e018b415631	1	0
stage58	4	94	1	989	134309	130720	670790	0	1	0xd43f5e018b415631	1	0
stage58	4	94	2	990	133297	131126	659889	0	0	0xd43f5e018b415631	1	0
stage57	4	94	3	990	132910	130677	653424	1	0	0xd43f5e018b415631	1	0
stage58	4	95	0	991	134181	131480	666195	0	0	0xd43f5e018b415631	1	0
stage57	4	95	1	991	132003	129849	654429	0	0	0xd43f5e018b415631	1	0
stage57	4	95	2	992	132531	130375	654072	0	0	0xd43f5e018b415631	1	0
stage58	4	95	3	992	134462	131212	668919	0	2	0xd43f5e018b415631	1	0
stage57	4	96	0	993	132917	130755	656808	1	0	0xd43f5e018b415631	1	0
stage58	4	96	1	993	133909	131429	669228	0	1	0xd43f5e018b415631	1	0
stage58	4	96	2	994	133790	131331	660752	0	0	0xd43f5e018b415631	1	0
stage57	4	96	3	994	133875	130585	668799	1	0	0xd43f5e018b415631	1	0
stage58	4	97	0	995	133697	131191	660304	0	0	0xd43f5e018b415631	1	0
stage57	4	97	1	995	132860	130619	651711	2	1	0xd43f5e018b415631	1	0
stage57	4	97	2	996	132841	130561	663539	0	0	0xd43f5e018b415631	1	0
stage58	4	97	3	996	134294	130661	660719	0	1	0xd43f5e018b415631	1	0
stage57	4	98	0	997	132919	130722	649299	1	1	0xd43f5e018b415631	1	0
stage58	4	98	1	997	133643	131461	661356	0	0	0xd43f5e018b415631	1	0
stage58	4	98	2	998	133492	131011	653890	0	0	0xd43f5e018b415631	1	0
stage57	4	98	3	998	133094	130798	662606	0	0	0xd43f5e018b415631	1	0
stage58	4	99	0	999	133303	131123	657629	1	0	0xd43f5e018b415631	1	0
stage57	4	99	1	999	133052	130825	651282	1	0	0xd43f5e018b415631	1	0
stage57	4	99	2	1000	133106	130901	662213	0	2	0xd43f5e018b415631	1	0
stage58	4	99	3	1000	135042	131155	675002	0	0	0xd43f5e018b415631	1	0
