surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	1	26	146683	2419.15	22117.3	71955.5	16426.7	11705.6	9969.28	5990.67	3311.64	2652.87	543255	1214	2	1	0	0xd43f5e018b415631
compatibility_500	1	27	146198	2400.11	22204.1	71253.5	16711.9	11706	9914.24	5840.5	3358.47	2668.2	542047	1207	1	1	0	0xd43f5e018b415631
compatibility_500	1	28	145765	2399.69	22319.8	71189.8	16261.6	11733.9	9719.78	6006.26	3345.43	2650.08	541835	1195	1	1	0	0xd43f5e018b415631
compatibility_500	1	29	146462	2402.4	22330.8	71920.3	16231.9	11719.9	9813.32	5869.29	3357.6	2671.78	542570	1218	0	1	0	0xd43f5e018b415631
compatibility_500	1	30	147153	2432.2	22190.6	71791.1	16543.1	11739.6	10056.4	6140.55	3435.09	2689.29	545438	1216	1	1	0	0xd43f5e018b415631
compatibility_500	1	31	146594	2329.53	22178.9	71839.5	16364.5	11812.7	9730.15	6281.05	3351.26	2573.07	542954	1211	2	1	0	0xd43f5e018b415631
compatibility_500	1	32	146436	2438.32	22189.1	71403.1	16529.3	11947.4	9822.4	5997.38	3299.47	2676.66	542830	1212	0	1	0	0xd43f5e018b415631
compatibility_500	1	33	146482	2393.65	22467.2	71326.5	16430.6	11752.5	9930.2	5892.71	3485.47	2671.45	543022	1222	1	1	0	0xd43f5e018b415631
compatibility_500	1	34	148721	2361.82	22225.6	71751	16506.6	13281.1	10484.3	5951.54	3367.52	2655.95	544585	1213	0	1	0	0xd43f5e018b415631
compatibility_500	1	35	146357	2349.94	22346.3	71388.1	16357.3	11735.1	10160.6	5893.92	3381.93	2607.49	543286	1217	0	1	0	0xd43f5e018b415631
compatibility_500	1	36	149295	4429.21	22162	71496.4	16440.9	12231.3	9978.08	6366.85	3385.6	2672.83	545028	1213	3	1	0	0xd43f5e018b415631
compatibility_500	1	37	146417	2374.4	22413.1	71425	16516.3	11684.8	9801.48	6031.34	3424.02	2607.78	542931	1222	0	1	0	0xd43f5e018b415631
compatibility_500	1	38	146552	2366.15	22250.6	71583.6	16419.7	11755.9	9963.49	6102.01	3364.3	2614.24	543731	1196	0	1	0	0xd43f5e018b415631
compatibility_500	1	39	146037	2385.74	22151.6	71337.4	16289.3	11707.5	9767.36	6064.96	3508.64	2687.33	542311	1197	1	1	0	0xd43f5e018b415631
compatibility_500	1	40	146881	2340.57	22086.2	71954.8	16399.7	11731.3	10070.2	6197.72	3349.93	2611.87	543929	1218	1	1	0	0xd43f5e018b415631
