raw	repeat=2	run=15	wall_us=26867	process_cpu_us=74393.6
raw	repeat=2	run=16	wall_us=26593	process_cpu_us=73599
raw	repeat=2	run=17	wall_us=26771.2	process_cpu_us=73998
raw	repeat=2	run=18	wall_us=26613.3	process_cpu_us=73381.2
raw	repeat=2	run=19	wall_us=26786.1	process_cpu_us=73876
raw	repeat=2	run=20	wall_us=26707.6	process_cpu_us=73693.1
raw	repeat=2	run=21	wall_us=26597	process_cpu_us=73622.8
raw	repeat=2	run=22	wall_us=26677.2	process_cpu_us=73750.5
raw	repeat=2	run=23	wall_us=26655.4	process_cpu_us=73573.7
raw	repeat=2	run=24	wall_us=26587.2	process_cpu_us=73531
raw	repeat=2	run=25	wall_us=26745.7	process_cpu_us=73993.5
raw	repeat=2	run=26	wall_us=26820.8	process_cpu_us=74056.3
raw	repeat=2	run=27	wall_us=26640.5	process_cpu_us=73828.7
raw	repeat=2	run=28	wall_us=26658.7	process_cpu_us=73786
raw	repeat=2	run=29	wall_us=26788.3	process_cpu_us=73952.8
raw	repeat=2	run=30	wall_us=26674.2	process_cpu_us=73708.6
raw	repeat=2	run=31	wall_us=26658.4	process_cpu_us=73615.9
raw	repeat=2	run=32	wall_us=26692.9	process_cpu_us=73883.8
raw	repeat=2	run=33	wall_us=26733	process_cpu_us=73760.5
raw	repeat=2	run=34	wall_us=26675.1	process_cpu_us=73964.4
raw	repeat=2	run=35	wall_us=26658.8	process_cpu_us=73656.3
raw	repeat=2	run=36	wall_us=26551.9	process_cpu_us=73525
raw	repeat=2	run=37	wall_us=26553.1	process_cpu_us=73473.6
raw	repeat=2	run=38	wall_us=26682	process_cpu_us=73788.7
raw	repeat=2	run=39	wall_us=26712	process_cpu_us=73766.6
raw	repeat=2	run=40	wall_us=26725.4	process_cpu_us=73700.7
raw	repeat=2	run=41	wall_us=26693.9	process_cpu_us=73849.2
raw	repeat=2	run=42	wall_us=26694	process_cpu_us=74041.8
raw	repeat=2	run=43	wall_us=26719.7	process_cpu_us=73666.5
raw	repeat=2	run=44	wall_us=26701.8	process_cpu_us=73840.4
raw	repeat=2	run=45	wall_us=26814.2	process_cpu_us=74084.5
raw	repeat=2	run=46	wall_us=26688.8	process_cpu_us=74115.7
raw	repeat=2	run=47	wall_us=26582.9	process_cpu_us=73756
raw	repeat=2	run=48	wall_us=27390.1	process_cpu_us=74669
raw	repeat=2	run=49	wall_us=26560.4	process_cpu_us=73664.1
raw	repeat=2	run=50	wall_us=26749.8	process_cpu_us=73935.2
raw	repeat=2	run=51	wall_us=26652.9	process_cpu_us=73633.5
raw	repeat=2	run=52	wall_us=26574.5	process_cpu_us=73887.6
raw	repeat=2	run=53	wall_us=26614.9	process_cpu_us=73704.9
raw	repeat=2	run=54	wall_us=26679	process_cpu_us=73878.7
raw	repeat=2	run=55	wall_us=26706.5	process_cpu_us=74013.5
raw	repeat=2	run=56	wall_us=26579.2	process_cpu_us=73587.4
raw	repeat=2	run=57	wall_us=26666.7	process_cpu_us=73927.2
raw	repeat=2	run=58	wall_us=26635	process_cpu_us=73864.2
raw	repeat=2	run=59	wall_us=26600.7	process_cpu_us=73707.7
raw	repeat=2	run=60	wall_us=26700.9	process_cpu_us=73927.7
raw	repeat=2	run=61	wall_us=26562.9	process_cpu_us=73612
raw	repeat=2	run=62	wall_us=26655.1	process_cpu_us=73699.1
raw	repeat=2	run=63	wall_us=26759.6	process_cpu_us=74036.7
raw	repeat=2	run=64	wall_us=26682	process_cpu_us=73949.6
raw	repeat=2	run=65	wall_us=26794.5	process_cpu_us=74371
raw	repeat=2	run=66	wall_us=26594	process_cpu_us=73778.5
raw	repeat=2	run=67	wall_us=26671	process_cpu_us=74120.8
raw	repeat=2	run=68	wall_us=26657.7	process_cpu_us=73910.3
raw	repeat=2	run=69	wall_us=26764	process_cpu_us=74032.7
raw	repeat=2	run=70	wall_us=26738	process_cpu_us=74267.1
raw	repeat=2	run=71	wall_us=26654.7	process_cpu_us=73691.4
raw	repeat=2	run=72	wall_us=26642.3	process_cpu_us=74070.2
raw	repeat=2	run=73	wall_us=26659.7	process_cpu_us=73812.5
raw	repeat=2	run=74	wall_us=26690.5	process_cpu_us=74129.5
raw	repeat=2	run=75	wall_us=26696.7	process_cpu_us=73995.4
raw	repeat=2	run=76	wall_us=26730.6	process_cpu_us=74225.3
raw	repeat=2	run=77	wall_us=26622.2	process_cpu_us=74044.5
raw	repeat=2	run=78	wall_us=26682.5	process_cpu_us=73928.1
raw	repeat=2	run=79	wall_us=26676.5	process_cpu_us=73925
raw	repeat=2	run=80	wall_us=26724.3	process_cpu_us=74270.7
raw	repeat=2	run=81	wall_us=26560.9	process_cpu_us=73634.2
raw	repeat=2	run=82	wall_us=30326.9	process_cpu_us=74074.8
raw	repeat=2	run=83	wall_us=26613.6	process_cpu_us=73964.5
raw	repeat=2	run=84	wall_us=26769.9	process_cpu_us=74211.1
raw	repeat=2	run=85	wall_us=26731	process_cpu_us=74041.7
raw	repeat=2	run=86	wall_us=26618.4	process_cpu_us=73940.3
raw	repeat=2	run=87	wall_us=26706.2	process_cpu_us=73963
raw	repeat=2	run=88	wall_us=26691.2	process_cpu_us=73852.8
raw	repeat=2	run=89	wall_us=26643	process_cpu_us=73771.5
raw	repeat=2	run=90	wall_us=26616.6	process_cpu_us=73872
raw	repeat=2	run=91	wall_us=26608.5	process_cpu_us=73885.3
raw	repeat=2	run=92	wall_us=26682.1	process_cpu_us=73783
raw	repeat=2	run=93	wall_us=26757.3	process_cpu_us=74227.1
raw	repeat=2	run=94	wall_us=26736.5	process_cpu_us=74338.8
raw	repeat=2	run=95	wall_us=26641.4	process_cpu_us=73889.7
raw	repeat=2	run=96	wall_us=26521.6	process_cpu_us=73647.6
raw	repeat=2	run=97	wall_us=26633.3	process_cpu_us=73868.4
raw	repeat=2	run=98	wall_us=26695.4	process_cpu_us=74058.6
raw	repeat=2	run=99	wall_us=26508.3	process_cpu_us=73673
repeat_summary	repeat=2	mean_us=26718.4	stddev_us=378.023	p95_us=26814.6
raw	repeat=3	run=0	wall_us=26449	process_cpu_us=73420.3
raw	repeat=3	run=1	wall_us=26687.7	process_cpu_us=73889.2
raw	repeat=3	run=2	wall_us=26463.2	process_cpu_us=73602.8
raw	repeat=3	run=3	wall_us=26625.2	process_cpu_us=73901.3
raw	repeat=3	run=4	wall_us=26468.3	process_cpu_us=73672.4
raw	repeat=3	run=5	wall_us=26557.7	process_cpu_us=73709.4
raw	repeat=3	run=6	wall_us=26763.2	process_cpu_us=74231.8
raw	repeat=3	run=7	wall_us=26591.1	process_cpu_us=74061.4
raw	repeat=3	run=8	wall_us=26444.6	process_cpu_us=73600.2
raw	repeat=3	run=9	wall_us=26495.5	process_cpu_us=73620
raw	repeat=3	run=10	wall_us=26533.4	process_cpu_us=73795.2
raw	repeat=3	run=11	wall_us=26709.9	process_cpu_us=73959.7
raw	repeat=3	run=12	wall_us=26926.3	process_cpu_us=74367.4
raw	repeat=3	run=13	wall_us=26544	process_cpu_us=73697.2
raw	repeat=3	run=14	wall_us=26631.1	process_cpu_us=73806.7
raw	repeat=3	run=15	wall_us=26642.6	process_cpu_us=74112.4
raw	repeat=3	run=16	wall_us=26597	process_cpu_us=73602.2
raw	repeat=3	run=17	wall_us=26638.4	process_cpu_us=73826.4
raw	repeat=3	run=18	wall_us=26578.7	process_cpu_us=73764.2
raw	repeat=3	run=19	wall_us=26616.1	process_cpu_us=73796.8
raw	repeat=3	run=20	wall_us=26547.1	process_cpu_us=73748.1
raw	repeat=3	run=21	wall_us=26723.9	process_cpu_us=73876.5
raw	repeat=3	run=22	wall_us=29215.5	process_cpu_us=75917.8
raw	repeat=3	run=23	wall_us=26612.2	process_cpu_us=74008.2
raw	repeat=3	run=24	wall_us=26644.3	process_cpu_us=73792.6
raw	repeat=3	run=25	wall_us=26524.7	process_cpu_us=73843.9
raw	repeat=3	run=26	wall_us=26524.9	process_cpu_us=73628.5
raw	repeat=3	run=27	wall_us=26596.5	process_cpu_us=73813.2
raw	repeat=3	run=28	wall_us=26628.1	process_cpu_us=73756.3
raw	repeat=3	run=29	wall_us=26533.8	process_cpu_us=73548.8
raw	repeat=3	run=30	wall_us=26697.4	process_cpu_us=73942.6
raw	repeat=3	run=31	wall_us=26598.5	process_cpu_us=74020.8
raw	repeat=3	run=32	wall_us=26575.7	process_cpu_us=73927
raw	repeat=3	run=33	wall_us=26512	process_cpu_us=73855.5
raw	repeat=3	run=34	wall_us=26466.8	process_cpu_us=73778.4
raw	repeat=3	run=35	wall_us=26630.5	process_cpu_us=74193.4
raw	repeat=3	run=36	wall_us=26452.9	process_cpu_us=73584.7
raw	repeat=3	run=37	wall_us=26640.7	process_cpu_us=74068.3
raw	repeat=3	run=38	wall_us=26633.9	process_cpu_us=74067
raw	repeat=3	run=39	wall_us=26675.9	process_cpu_us=74230
raw	repeat=3	run=40	wall_us=26572.7	process_cpu_us=73814.4
raw	repeat=3	run=41	wall_us=26634.7	process_cpu_us=73933.5
raw	repeat=3	run=42	wall_us=26444.8	process_cpu_us=73386.1
raw	repeat=3	run=43	wall_us=26551.2	process_cpu_us=73883.1
raw	repeat=3	run=44	wall_us=26671.6	process_cpu_us=73904.4
raw	repeat=3	run=45	wall_us=26587.3	process_cpu_us=73917.5
raw	repeat=3	run=46	wall_us=26604.5	process_cpu_us=73869.5
raw	repeat=3	run=47	wall_us=26570.6	process_cpu_us=73792.3
raw	repeat=3	run=48	wall_us=26692.7	process_cpu_us=74245.4
raw	repeat=3	run=49	wall_us=26650.9	process_cpu_us=74057.8
raw	repeat=3	run=50	wall_us=26425.3	process_cpu_us=73222.5
raw	repeat=3	run=51	wall_us=26541.6	process_cpu_us=73779.9
raw	repeat=3	run=52	wall_us=26619.8	process_cpu_us=73918.1
raw	repeat=3	run=53	wall_us=26618.1	process_cpu_us=74111.8
raw	repeat=3	run=54	wall_us=26517.9	process_cpu_us=73603.5
raw	repeat=3	run=55	wall_us=26579.9	process_cpu_us=73529.9
raw	repeat=3	run=56	wall_us=26595.9	process_cpu_us=73881.3
raw	repeat=3	run=57	wall_us=26726.2	process_cpu_us=73910.7
raw	repeat=3	run=58	wall_us=26426.5	process_cpu_us=73496.3
raw	repeat=3	run=59	wall_us=26548.2	process_cpu_us=73860
raw	repeat=3	run=60	wall_us=26504.5	process_cpu_us=73795.4
raw	repeat=3	run=61	wall_us=26644	process_cpu_us=74252.7
raw	repeat=3	run=62	wall_us=26620.7	process_cpu_us=73677.2
raw	repeat=3	run=63	wall_us=26586.3	process_cpu_us=73730.2
raw	repeat=3	run=64	wall_us=26761.1	process_cpu_us=73934.5
raw	repeat=3	run=65	wall_us=26706	process_cpu_us=74124.8
raw	repeat=3	run=66	wall_us=26592	process_cpu_us=73744.9
raw	repeat=3	run=67	wall_us=26703	process_cpu_us=74116.8
raw	repeat=3	run=68	wall_us=26810.5	process_cpu_us=74194.7
raw	repeat=3	run=69	wall_us=26587.1	process_cpu_us=73730
raw	repeat=3	run=70	wall_us=26716.8	process_cpu_us=73920.2
raw	repeat=3	run=71	wall_us=26671.5	process_cpu_us=73922.2
raw	repeat=3	run=72	wall_us=26507.7	process_cpu_us=73430.2
raw	repeat=3	run=73	wall_us=26522.6	process_cpu_us=73674.5
raw	repeat=3	run=74	wall_us=26531.2	process_cpu_us=73330.8
raw	repeat=3	run=75	wall_us=26701.4	process_cpu_us=74048.3
raw	repeat=3	run=76	wall_us=26615	process_cpu_us=73956.8
raw	repeat=3	run=77	wall_us=26559.3	process_cpu_us=73476.8
raw	repeat=3	run=78	wall_us=26537.9	process_cpu_us=73592.5
raw	repeat=3	run=79	wall_us=26610.1	process_cpu_us=73801.7
raw	repeat=3	run=80	wall_us=26564.8	process_cpu_us=73703.9
raw	repeat=3	run=81	wall_us=26652.4	process_cpu_us=73846
raw	repeat=3	run=82	wall_us=26726.1	process_cpu_us=73936.7
raw	repeat=3	run=83	wall_us=26479	process_cpu_us=73551.1
raw	repeat=3	run=84	wall_us=26692	process_cpu_us=73878.5
raw	repeat=3	run=85	wall_us=26549.1	process_cpu_us=73724.7
raw	repeat=3	run=86	wall_us=26699.7	process_cpu_us=73863.2
raw	repeat=3	run=87	wall_us=26765	process_cpu_us=73831.5
raw	repeat=3	run=88	wall_us=26726.3	process_cpu_us=73796.9
raw	repeat=3	run=89	wall_us=26595.8	process_cpu_us=73767.5
raw	repeat=3	run=90	wall_us=26675.1	process_cpu_us=73708.2
