surface	category_id	class_name	instances	ap50_95	ap50	ar_100
C2_CPU	2	bicycle	26	0.45544067821929296	0.6589265682672122	0.573076923076923
C2_CPU	3	car	176	0.42679330295968954	0.6593482324111493	0.6289772727272728
C2_CPU	4	motorcycle	37	0.5411034470615728	0.7444682994086056	0.6729729729729731
C2_CPU	5	airplane	16	0.7022240582348216	0.8985093776958413	0.78125
C2_CPU	6	bus	34	0.6767697766323586	0.8577672724397075	0.8
C2_CPU	7	train	22	0.623402133846591	0.8198697827857322	0.7636363636363637
C2_CPU	8	truck	53	0.5134050440269513	0.6547875224695326	0.7471698113207548
C2_CPU	9	boat	42	0.35536167562180276	0.5376479623736394	0.5976190476190475
C2_CPU	10	traffic light	70	0.18606365256735521	0.4065367212100266	0.37
C2_CPU	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
C2_CPU	13	stop sign	6	0.6429455445544554	0.7579207920792079	0.8833333333333334
C2_CPU	14	parking meter	1	0.9999999999999998	0.9999999999999999	1.0
C2_CPU	15	bench	46	0.2860822680719905	0.3784370720047171	0.5043478260869565
C2_CPU	16	bird	67	0.4582010839876873	0.6942760068413839	0.5895522388059702
C2_CPU	17	cat	15	0.7992860522315967	0.9219314788621721	0.9
C2_CPU	18	dog	17	0.5385884171597596	0.7060824377656062	0.7470588235294117
C2_CPU	19	horse	25	0.6032098390950777	0.7827551860124128	0.7040000000000001
C2_CPU	20	sheep	34	0.7222125110080087	0.8598817855923522	0.8088235294117647
C2_CPU	21	cow	25	0.76294774891414	0.8862389268359712	0.86
C2_CPU	22	elephant	26	0.7404686936084913	0.874994137612519	0.8307692307692308
C2_CPU	23	bear	4	0.8762376237623762	1.0	0.875
C2_CPU	24	zebra	30	0.7376710446127116	0.8769268881775394	0.8099999999999999
C2_CPU	25	giraffe	12	0.7826847041523803	0.9463041326757107	0.8583333333333334
C2_CPU	27	backpack	22	0.15973882492353209	0.2383518357169226	0.45
C2_CPU	28	umbrella	42	0.44903593477383863	0.7828072634069768	0.6785714285714286
C2_CPU	31	handbag	45	0.07681984128521521	0.14995739261350513	0.43555555555555553
C2_CPU	32	tie	34	0.5195689036716927	0.7143261204513144	0.6
C2_CPU	33	suitcase	11	0.5999955422174409	0.9325019040365573	0.8818181818181818
C2_CPU	34	frisbee	13	0.45440264026402644	0.6053725372537254	0.5846153846153845
C2_CPU	35	skis	51	0.23982571875861214	0.46137433018272367	0.47058823529411764
C2_CPU	36	snowboard	15	0.32014313885954204	0.48071496616145887	0.4600000000000001
C2_CPU	37	sports ball	30	0.2496713858485319	0.32227910238780916	0.33666666666666667
C2_CPU	38	kite	41	0.489680339401297	0.7104321941660832	0.7146341463414634
C2_CPU	39	baseball bat	25	0.2788659655267282	0.48647361466055317	0.54
C2_CPU	40	baseball glove	15	0.5110063345044182	0.7476897689768977	0.62
C2_CPU	41	skateboard	36	0.49869929139929	0.7502445540696706	0.6944444444444445
C2_CPU	42	surfboard	15	0.3181214671871401	0.4919642770408929	0.6133333333333333
C2_CPU	43	tennis racket	20	0.4894745282532776	0.8532804778468349	0.6749999999999999
C2_CPU	44	bottle	111	0.3930124045488633	0.5811043793458259	0.6378378378378379
C2_CPU	46	wine glass	28	0.3402316082816589	0.5829213924888164	0.6357142857142858
C2_CPU	47	cup	74	0.4551483265784802	0.600442205081837	0.7027027027027027
C2_CPU	48	fork	8	0.1567381994179265	0.216982502906161	0.6
C2_CPU	49	knife	38	0.20924656499817265	0.3735011752170496	0.4131578947368421
C2_CPU	50	spoon	37	0.1371155605906804	0.24789762413306304	0.38378378378378375
C2_CPU	51	bowl	67	0.2759791409765624	0.36545354448563244	0.5417910447761194
C2_CPU	52	banana	47	0.31329153502697943	0.5043496985432021	0.5191489361702127
C2_CPU	53	apple	13	0.3442207258561349	0.5079379654675247	0.6846153846153846
C2_CPU	54	sandwich	12	0.5268232319299443	0.6799409032863961	0.8166666666666667
C2_CPU	55	orange	19	0.30866670652739325	0.3945271268784816	0.763157894736842
C2_CPU	56	broccoli	29	0.22013010309417755	0.3624366435208719	0.503448275862069
C2_CPU	57	carrot	21	0.5488055541253307	0.7176895933123975	0.819047619047619
C2_CPU	58	hot dog	12	0.2741862717199555	0.34667275146758664	0.4916666666666667
C2_CPU	59	pizza	13	0.6851719956832695	0.8559490132686737	0.8076923076923077
C2_CPU	60	donut	6	0.25327675624705326	0.3045733144743045	0.39999999999999997
C2_CPU	61	cake	18	0.4002323554564399	0.5891638650125056	0.5444444444444444
C2_CPU	62	chair	103	0.39521762686167405	0.5832027653711694	0.6572815533980583
C2_CPU	63	couch	35	0.5296519127152375	0.737082285050777	0.8457142857142858
C2_CPU	64	potted plant	49	0.3347171669173797	0.5598203546961547	0.6183673469387754
C2_CPU	65	bed	15	0.5598960204844764	0.6905870129496612	0.8
C2_CPU	67	dining table	70	0.3016359535244867	0.48107629494482224	0.6028571428571429
C2_CPU	70	toilet	17	0.7029380743566244	0.9186369388818578	0.8764705882352942
C2_CPU	72	tv	35	0.4820358001054104	0.6225751904168655	0.6857142857142857
C2_CPU	73	laptop	25	0.7269074339395937	0.8778624565152751	0.836
C2_CPU	74	mouse	13	0.5899445204308661	0.7689696647576598	0.7307692307692307
C2_CPU	75	remote	24	0.26437079234637667	0.5008237977896	0.4750000000000001
C2_CPU	76	keyboard	22	0.49486305571633177	0.6640905407309166	0.7
C2_CPU	77	cell phone	31	0.46261076167478027	0.5993425279350051	0.635483870967742
C2_CPU	78	microwave	5	0.43383052590973376	0.5511551155115512	0.74
C2_CPU	79	oven	22	0.5414542935392439	0.753966869962353	0.7363636363636363
C2_CPU	80	toaster	2	0.0	0.0	0.0
C2_CPU	81	sink	31	0.4700587082163217	0.6161252296433092	0.6451612903225806
C2_CPU	82	refrigerator	15	0.48768454350295787	0.6988448638096891	0.7533333333333334
C2_CPU	84	book	121	0.20375429199182438	0.3539010981402429	0.4917355371900826
C2_CPU	85	clock	14	0.46950853456386366	0.5802059843993449	0.6071428571428571
C2_CPU	86	vase	34	0.32399689628433637	0.4263369239312898	0.5205882352941177
C2_CPU	87	scissors	4	0.2659132058755769	0.3561120817964149	0.55
C2_CPU	88	teddy bear	34	0.4210901933840828	0.7151009470571571	0.6294117647058822
C2_CPU	89	hair drier	0	nan	nan	nan
C2_CPU	90	toothbrush	7	0.46359143606668357	0.6633663366336634	0.6428571428571428
C2_EP	1	person	1092	0.5313990064630522	0.7726295919596244	0.6665750915750916
C2_EP	2	bicycle	26	0.4473949385828033	0.6524659722204431	0.5653846153846154
C2_EP	3	car	176	0.4221311879167462	0.6631352223007215	0.6215909090909091
C2_EP	4	motorcycle	37	0.5297409539154243	0.7345627969340299	0.6405405405405407
C2_EP	5	airplane	16	0.7284537330908061	0.9041725601131543	0.78125
C2_EP	6	bus	34	0.7025390544217753	0.876967508052642	0.8147058823529412
C2_EP	7	train	22	0.6256163299719393	0.8297003588255826	0.7636363636363638
C2_EP	8	truck	53	0.5048132185867795	0.6499808213763864	0.7622641509433963
C2_EP	9	boat	42	0.3350666811514311	0.5267663578799336	0.5809523809523809
C2_EP	10	traffic light	70	0.19458259889813748	0.4060884687357894	0.3642857142857143
C2_EP	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
C2_EP	13	stop sign	6	0.6231047916821756	0.7139693292637534	0.8666666666666668
C2_EP	14	parking meter	1	0.8999999999999999	0.9999999999999999	0.9
C2_EP	15	bench	46	0.298095145297758	0.39004079308786527	0.4695652173913043
C2_EP	16	bird	67	0.47877873970896767	0.7167291421206541	0.5985074626865672
C2_EP	17	cat	15	0.7841742269465043	0.9164639321074965	0.8933333333333333
C2_EP	18	dog	17	0.5242035544086547	0.6796098813981486	0.7411764705882352
C2_EP	19	horse	25	0.5894265052338968	0.7674977778151647	0.6960000000000001
C2_EP	20	sheep	34	0.7478127986181261	0.8591191143531024	0.8117647058823529
C2_EP	21	cow	25	0.7639858575775806	0.883941251267984	0.86
C2_EP	22	elephant	26	0.7398108209361351	0.8754373576149719	0.8346153846153846
C2_EP	23	bear	4	0.700082508250825	0.8556105610561057	0.85
C2_EP	24	zebra	30	0.7256493909761014	0.8838882952302719	0.7966666666666666
C2_EP	25	giraffe	12	0.7979389706358441	0.9454686645135099	0.8916666666666666
C2_EP	27	backpack	22	0.15011602007567754	0.22247616811374266	0.4454545454545455
C2_EP	28	umbrella	42	0.43595082831999526	0.7653611408039493	0.6714285714285715
C2_EP	31	handbag	45	0.08171405260591576	0.1804242037860274	0.4488888888888889
C2_EP	32	tie	34	0.513049418251466	0.7055480400325185	0.5735294117647058
C2_EP	33	suitcase	11	0.6942230501636442	0.9710586443259708	0.8909090909090909
C2_EP	34	frisbee	13	0.48269606478720156	0.6182618261826184	0.5923076923076922
C2_EP	35	skis	51	0.23779710301085752	0.47093013791571975	0.4549019607843137
C2_EP	36	snowboard	15	0.30765555650583126	0.47964652701267146	0.4666666666666667
C2_EP	37	sports ball	30	0.2264685538014488	0.30656907193246813	0.33
C2_EP	38	kite	41	0.4860328904634395	0.6945052821910068	0.6951219512195121
C2_EP	39	baseball bat	25	0.27051029843651814	0.46642238469092623	0.552
C2_EP	40	baseball glove	15	0.47666504714131885	0.7056105610561054	0.6266666666666667
C2_EP	41	skateboard	36	0.5120974606400085	0.7405361548502836	0.7
C2_EP	42	surfboard	15	0.33245039817954686	0.5473887014420151	0.6
C2_EP	43	tennis racket	20	0.4843199341622258	0.869117415943275	0.6849999999999999
