surface	model	scope	provider	score_threshold	iou_threshold	max_dets	area	tp	fp	fn	precision	recall	f1	detections	detections_per_image	ignored_detections	ignored_ground_truths
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	small	1423	604	13841	0.7020226936359152	0.09322589098532495	0.1645942976114742	16286	3.2572	14259	21517
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	small	602	28	14662	0.9555555555555556	0.039439203354297694	0.07575185604630678	10220	2.044	9590	21517
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	small	504	90	14760	0.8484848484848485	0.0330188679245283	0.06356413166855845	10220	2.044	9626	21517
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	300	all	30527	560656	5808	0.05163714112212293	0.8401541213705793	0.09729442023973814	638556	127.7112	47373	446
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	300	all	23433	568846	12902	0.0395641243400492	0.644915370854548	0.07455449608185628	638556	127.7112	46277	446
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	300	all	26958	103282	9377	0.20698710073710075	0.7419292692995734	0.3236740207113913	147569	29.5138	17329	446
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	300	all	20525	109391	15810	0.15798669909787863	0.5648823448465666	0.2469158080252149	147569	29.5138	17653	446
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	300	all	21497	19639	14838	0.5225836250486192	0.5916334113114078	0.5549689561255179	44058	8.8116	2922	446
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	300	all	17008	23660	19327	0.41821579620340316	0.46808861978808314	0.4417490227653468	44058	8.8116	3390	446
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	300	all	13563	2499	22772	0.8444153903623459	0.3732764552084767	0.5177013951180411	16286	3.2572	224	446
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	300	all	11806	4161	24529	0.7394000125258345	0.3249208751892115	0.4514550112806393	16286	3.2572	319	446
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	300	all	9457	713	26878	0.9298918387413962	0.26027246456584563	0.4067089560262338	10220	2.044	50	446
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	300	all	8637	1510	27698	0.8511875431161919	0.23770469244530068	0.3716277268620111	10220	2.044	73	446
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	300	large	8440	129607	239	0.06113859772396358	0.9724622652379307	0.11504436841459592	638556	127.7112	500509	28102
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	300	large	7880	130984	799	0.05674616891346929	0.9079387026155087	0.10681631795476573	638556	127.7112	499692	28102
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	300	large	8081	27336	598	0.22816726430810064	0.9310980527710566	0.36651850507982586	147569	29.5138	112152	28102
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	300	large	7392	28612	1287	0.20531052105321632	0.8517110266159695	0.330864087012958	147569	29.5138	111565	28102
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	300	large	7626	8515	1053	0.47246143361625675	0.8786726581403388	0.6145044319097502	44058	8.8116	27917	28102
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	300	large	6913	9684	1766	0.4165210580225342	0.7965203364442908	0.5470011077702168	44058	8.8116	27461	28102
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	300	large	6726	1786	1953	0.7901785714285714	0.7749740753543035	0.7825024722238381	16286	3.2572	7774	28102
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	300	large	6103	2678	2576	0.6950233458603804	0.7031916119368591	0.6990836197021764	16286	3.2572	7505	28102
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	300	large	5839	597	2840	0.9072405220633935	0.6727733609862887	0.7726099900760833	10220	2.044	3784	28102
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	300	large	5387	1199	3292	0.8179471606437898	0.6206936282981911	0.705797576154602	10220	2.044	3634	28102
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	300	medium	11306	176530	1086	0.06019080474456441	0.9123628147191737	0.11293125836546339	638556	127.7112	450720	24389
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	300	medium	9393	179339	2999	0.0497689845919081	0.7579890251775339	0.09340506354288897	638556	127.7112	449824	24389
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	300	medium	10285	33596	2107	0.23438390191654704	0.8299709489993544	0.3655394238800135	147569	29.5138	103688	24389
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	300	medium	8314	35742	4078	0.18871436353731613	0.670916720464816	0.2945719954648526	147569	29.5138	103513	24389
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	300	medium	8405	5748	3987	0.5938670246590829	0.6782601678502259	0.633264268223771	44058	8.8116	29905	24389
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	300	medium	6796	7187	5596	0.48601873703783166	0.5484183344092963	0.5153364928909953	44058	8.8116	30075	24389
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	300	medium	4960	444	7432	0.9178386380458919	0.4002582311168496	0.5574286356484603	16286	3.2572	10882	24389
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	300	medium	4281	879	8111	0.8296511627906977	0.34546481601032925	0.48780765724703734	16286	3.2572	11126	24389
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	300	medium	3037	88	9355	0.97184	0.24507746933505486	0.3914416446478057	10220	2.044	7095	24389
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	300	medium	2747	221	9645	0.9255390835579514	0.22167527437056164	0.3576822916666667	10220	2.044	7252	24389
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	300	small	10786	254522	4478	0.040654635367195865	0.7066299790356394	0.0768857904566386	638556	127.7112	373248	21517
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	300	small	6161	258522	9103	0.023276901047668344	0.4036294549266247	0.04401547435764627	638556	127.7112	373873	21517
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	300	small	8608	42351	6656	0.1689201122471006	0.5639412997903563	0.25997010102230345	147569	29.5138	96610	21517
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	300	small	4821	45037	10443	0.0966946127000682	0.31584119496855345	0.14806056325051442	147569	29.5138	97711	21517
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	300	small	5498	5377	9766	0.5055632183908046	0.3601939203354298	0.42067408852672256	44058	8.8116	33183	21517
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	300	small	3302	6789	11962	0.32722227727678127	0.21632599580712789	0.2604614474462631	44058	8.8116	33967	21517
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	300	small	1906	269	13358	0.8763218390804598	0.12486897274633124	0.21859051551121053	16286	3.2572	14111	21517
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	300	small	1423	604	13841	0.7020226936359152	0.09322589098532495	0.1645942976114742	16286	3.2572	14259	21517
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	300	small	602	28	14662	0.9555555555555556	0.039439203354297694	0.07575185604630678	10220	2.044	9590	21517
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	300	small	504	90	14760	0.8484848484848485	0.0330188679245283	0.06356413166855845	10220	2.044	9626	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	100	all	30168	518326	6167	0.05500151323442007	0.8302738406495115	0.10316861851925949	574583	114.9166	26089	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	100	all	23117	525607	13218	0.04212864755323259	0.6362185220861428	0.07902450863929962	574583	114.9166	25859	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	100	all	26877	101454	9458	0.20943497673983683	0.7397000137608366	0.32644261717658773	144196	28.8392	15865	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	100	all	20448	107577	15887	0.1597188049209139	0.5627631760011008	0.2488196641518618	144196	28.8392	16171	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	100	all	21618	20099	14717	0.5182060071433708	0.594963533782854	0.5539384000409985	44727	8.9454	3010	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	100	all	17072	24188	19263	0.41376635967038294	0.46985000688041834	0.4400283523422901	44727	8.9454	3467	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	100	all	13361	2400	22974	0.8477253981346361	0.36771707719829366	0.5129376535626535	15974	3.1948	213	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	100	all	11618	4040	24717	0.741984927832418	0.31974680060547683	0.446906314311542	15974	3.1948	316	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	100	all	9299	690	27036	0.9309240164180599	0.25592404018164305	0.40147655642863306	10038	2.0076	49	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	100	all	8505	1464	27830	0.8531447487210352	0.2340718315673593	0.3673548721492744	10038	2.0076	69	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	100	large	8439	123588	240	0.06391874389329455	0.9723470445903906	0.11995224084260797	574583	114.9166	442556	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	100	large	7837	124841	842	0.05906781832707759	0.902984214771287	0.11088237582857588	574583	114.9166	441905	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	100	large	8076	26490	603	0.23363999305676098	0.9305219495333564	0.37349982656954556	144196	28.8392	109630	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	100	large	7368	27784	1311	0.20960400546199362	0.8489457310750086	0.33620040610526797	144196	28.8392	109044	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	100	large	7646	8676	1033	0.4684474941796348	0.8809770710911395	0.6116555337786488	44727	8.9454	28405	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	100	large	6925	9848	1754	0.41286591545936924	0.7979029842147712	0.5441615590130442	44727	8.9454	27954	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	100	large	6693	1709	1986	0.7965960485598667	0.7711717939854822	0.7836777706223289	15974	3.1948	7572	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	100	large	6062	2603	2617	0.699596076168494	0.6984675653877175	0.6990313653136532	15974	3.1948	7309	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	100	large	5816	570	2863	0.9107422486689634	0.6701232860928679	0.7721208098240956	10038	2.0076	3652	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	100	large	5362	1165	3317	0.8215106480772177	0.61781311210969	0.7052479284492964	10038	2.0076	3511	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	100	medium	11214	160893	1178	0.06515714061601213	0.9049386701097483	0.12156163448040369	574583	114.9166	402476	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	100	medium	9295	163328	3097	0.05384566367170076	0.7500806972240155	0.10047833959408697	574583	114.9166	401960	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	100	medium	10244	32587	2148	0.23917256192944364	0.8266623628147192	0.3710048349419626	144196	28.8392	101365	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	100	medium	8284	34706	4108	0.1926959758083275	0.6684958037443512	0.29915857137698165	144196	28.8392	101206	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	100	medium	8490	5977	3902	0.5868528374922237	0.6851194318915429	0.632190327264604	44727	8.9454	30260	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	100	medium	6851	7458	5541	0.4787895729960165	0.5528566817301485	0.5131643009625109	44727	8.9454	30418	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	100	medium	4830	411	7562	0.9215798511734402	0.3897675919948354	0.5478364430329495	15974	3.1948	10733	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	100	medium	4192	813	8200	0.8375624375624375	0.3382827630729503	0.48192217048916475	15974	3.1948	10969	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	100	medium	2918	92	9474	0.9694352159468439	0.2354744996772111	0.3789118296325153	10038	2.0076	7028	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	100	medium	2653	204	9739	0.928596429821491	0.21408973531310524	0.3479572430979081	10038	2.0076	7181	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	100	small	10521	233847	4743	0.04305391868002357	0.6892688679245284	0.08104547975596227	574583	114.9166	330215	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	100	small	5987	237437	9277	0.024594945444984882	0.39223008385744235	0.04628741959426027	574583	114.9166	331159	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	100	small	8577	42376	6687	0.16833159970953623	0.5619103773584906	0.25905734177024026	144196	28.8392	93243	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	100	small	4799	45087	10465	0.09619933448262037	0.31439989517819705	0.14732156561780504	144196	28.8392	94310	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	100	small	5510	5448	9754	0.5028289833911298	0.36098008385744235	0.42025779879490505	44727	8.9454	33769	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	100	small	3300	6882	11964	0.3241013553329405	0.21619496855345913	0.25937278943645364	44727	8.9454	34545	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	100	small	1864	280	13400	0.8694029850746269	0.12211740041928722	0.2141544117647059	15974	3.1948	13830	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	100	small	1367	624	13897	0.6865896534404822	0.08955712788259958	0.15844682700666474	15974	3.1948	13983	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	100	small	585	28	14679	0.9543230016313213	0.038325471698113206	0.07369150343263842	10038	2.0076	9425	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	100	small	492	95	14772	0.838160136286201	0.03223270440251572	0.06207810232792884	10038	2.0076	9451	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	300	all	30477	555828	5858	0.05198147721748919	0.8387780377046924	0.09789605550558911	633640	126.728	47335	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	300	all	23412	563981	12923	0.03985747191403371	0.6443374157148755	0.07507118487545854	633640	126.728	46247	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	300	all	26911	101902	9424	0.20891524923726643	0.7406357506536397	0.3259016155206239	146103	29.2206	17290	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	300	all	20472	108060	15863	0.15927551115675473	0.5634236961607265	0.24834563617946584	146103	29.2206	17571	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	300	all	21618	20099	14717	0.5182060071433708	0.594963533782854	0.5539384000409985	44727	8.9454	3010	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	300	all	17072	24188	19263	0.41376635967038294	0.46985000688041834	0.4400283523422901	44727	8.9454	3467	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	300	all	13361	2400	22974	0.8477253981346361	0.36771707719829366	0.5129376535626535	15974	3.1948	213	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	300	all	11618	4040	24717	0.741984927832418	0.31974680060547683	0.446906314311542	15974	3.1948	316	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	300	all	9299	690	27036	0.9309240164180599	0.25592404018164305	0.40147655642863306	10038	2.0076	49	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	300	all	8505	1464	27830	0.8531447487210352	0.2340718315673593	0.3673548721492744	10038	2.0076	69	446
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	300	large	8442	126670	237	0.062481496832257684	0.9726927065330108	0.11742042269683083	633640	126.728	498528	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	300	large	7849	128030	830	0.05776462882417445	0.9043668625417675	0.10859309066257142	633640	126.728	497761	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	300	large	8076	26495	603	0.2336062017297735	0.9305219495333564	0.37345664739884393	146103	29.2206	111532	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	300	large	7368	27789	1311	0.20957419575049066	0.8489457310750086	0.33616205858198744	146103	29.2206	110946	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	300	large	7646	8676	1033	0.4684474941796348	0.8809770710911395	0.6116555337786488	44727	8.9454	28405	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	300	large	6925	9848	1754	0.41286591545936924	0.7979029842147712	0.5441615590130442	44727	8.9454	27954	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	300	large	6693	1709	1986	0.7965960485598667	0.7711717939854822	0.7836777706223289	15974	3.1948	7572	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	300	large	6062	2603	2617	0.699596076168494	0.6984675653877175	0.6990313653136532	15974	3.1948	7309	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	300	large	5816	570	2863	0.9107422486689634	0.6701232860928679	0.7721208098240956	10038	2.0076	3652	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	300	large	5362	1165	3317	0.8215106480772177	0.61781311210969	0.7052479284492964	10038	2.0076	3511	28102
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	300	medium	11275	173403	1117	0.06105220979217882	0.9098612007746933	0.1144263459684376	633640	126.728	448962	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	300	medium	9379	176173	3013	0.050546477537294125	0.756859264041317	0.09476417572646809	633640	126.728	448088	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	300	medium	10248	32696	2144	0.23863636363636365	0.8269851517107811	0.3703917883475496	146103	29.2206	103159	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	300	medium	8292	34834	4100	0.19227380234661226	0.6691413815364752	0.29871393061709717	146103	29.2206	102977	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	300	medium	8490	5977	3902	0.5868528374922237	0.6851194318915429	0.632190327264604	44727	8.9454	30260	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	300	medium	6851	7458	5541	0.4787895729960165	0.5528566817301485	0.5131643009625109	44727	8.9454	30418	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	300	medium	4830	411	7562	0.9215798511734402	0.3897675919948354	0.5478364430329495	15974	3.1948	10733	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	300	medium	4192	813	8200	0.8375624375624375	0.3382827630729503	0.48192217048916475	15974	3.1948	10969	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	300	medium	2918	92	9474	0.9694352159468439	0.2354744996772111	0.3789118296325153	10038	2.0076	7028	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	300	medium	2653	204	9739	0.928596429821491	0.21408973531310524	0.3479572430979081	10038	2.0076	7181	24389
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.5	300	small	10765	255758	4499	0.04039051038747125	0.7052541928721174	0.07640522806233076	633640	126.728	367117	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.001	0.75	300	small	6185	259777	9079	0.02325520187094397	0.4052017819706499	0.043985975692147954	633640	126.728	367678	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.5	300	small	8607	42710	6657	0.1677221973225247	0.563875786163522	0.2585422267613884	146103	29.2206	94786	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.01	0.75	300	small	4815	45437	10449	0.09581708190718777	0.3154481132075472	0.14698699554307346	146103	29.2206	95851	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.5	300	small	5510	5448	9754	0.5028289833911298	0.36098008385744235	0.42025779879490505	44727	8.9454	33769	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.05	0.75	300	small	3300	6882	11964	0.3241013553329405	0.21619496855345913	0.25937278943645364	44727	8.9454	34545	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.5	300	small	1864	280	13400	0.8694029850746269	0.12211740041928722	0.2141544117647059	15974	3.1948	13830	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.25	0.75	300	small	1367	624	13897	0.6865896534404822	0.08955712788259958	0.15844682700666474	15974	3.1948	13983	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.5	300	small	585	28	14679	0.9543230016313213	0.038325471698113206	0.07369150343263842	10038	2.0076	9425	21517
C2_BOARD_EP	C2	board	SpaceMIT_EP	0.5	0.75	300	small	492	95	14772	0.838160136286201	0.03223270440251572	0.06207810232792884	10038	2.0076	9451	21517
