profile	profile_sha256	name	block	op_type	provider	duration_us	thread_id
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.2/cv2/act/Sigmoid_kernel_time	model.2	Sigmoid	CPUExecutionProvider	4625.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.2/cv2/act/Mul_kernel_time	model.2	Mul	CPUExecutionProvider	4241.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.2/cv2/act/Mul_output_0_QuantizeLinear_kernel_time	model.2	QuantizeLinear	CPUExecutionProvider	1995.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/conv/Conv_token_45_kernel_time	model.3	QLinearConv	CPUExecutionProvider	6261.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.3	DequantizeLinear	CPUExecutionProvider	924.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/conv/Conv_output_0_DequantizeLinear_kernel_time	model.3	DequantizeLinear	CPUExecutionProvider	820.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/act/Sigmoid_kernel_time	model.3	Sigmoid	CPUExecutionProvider	1292.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/act/Mul_kernel_time	model.3	Mul	CPUExecutionProvider	1573.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.3/act/Mul_output_0_QuantizeLinear_kernel_time	model.3	QuantizeLinear	CPUExecutionProvider	847.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/conv/Conv_token_49_kernel_time	model.4	QLinearConv	CPUExecutionProvider	1463.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	978.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/conv/Conv_output_0_DequantizeLinear_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	817.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/act/Sigmoid_kernel_time	model.4	Sigmoid	CPUExecutionProvider	1287.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/act/Mul_kernel_time	model.4	Mul	CPUExecutionProvider	1450.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv1/act/Mul_output_0_q_kernel_time	model.4	QuantizeLinear	CPUExecutionProvider	825.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Split_kernel_time	model.4	Split	CPUExecutionProvider	677.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Split_output_0_dq_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	570.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Split_output_1_DequantizeLinear/duplicated_token_3_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	519.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Split_output_1_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	550.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/conv/Conv_token_53_kernel_time	model.4	QLinearConv	CPUExecutionProvider	3248.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	376.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/conv/Conv_output_0_DequantizeLinear_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	320.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/act/Sigmoid_kernel_time	model.4	Sigmoid	CPUExecutionProvider	496.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/act/Mul_kernel_time	model.4	Mul	CPUExecutionProvider	621.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear_kernel_time	model.4	QuantizeLinear	CPUExecutionProvider	372.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv2/conv/Conv_token_57_kernel_time	model.4	QLinearConv	CPUExecutionProvider	2342.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv2/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	597.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv2/conv/Conv_output_0_DequantizeLinear_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	433.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv2/act/Sigmoid_kernel_time	model.4	Sigmoid	CPUExecutionProvider	727.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/cv2/act/Mul_kernel_time	model.4	Mul	CPUExecutionProvider	1287.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/m.0/Add_kernel_time	model.4	Add	CPUExecutionProvider	1037.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Concat_kernel_time	model.4	Concat	CPUExecutionProvider	1537.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/Concat_output_0_QuantizeLinear_kernel_time	model.4	QuantizeLinear	CPUExecutionProvider	1060.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/conv/Conv_token_61_kernel_time	model.4	QLinearConv	CPUExecutionProvider	2564.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	1591.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/conv/Conv_output_0_DequantizeLinear_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	1651.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/act/Sigmoid_kernel_time	model.4	Sigmoid	CPUExecutionProvider	2379.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/act/Mul_kernel_time	model.4	Mul	CPUExecutionProvider	2369.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/act/Mul_output_0_QuantizeLinear_kernel_time	model.4	QuantizeLinear	CPUExecutionProvider	1256.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.4/cv2/act/Mul_output_0_DequantizeLinear/duplicated_kernel_time	model.4	DequantizeLinear	CPUExecutionProvider	1630.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/conv/Conv_token_65_kernel_time	model.5	QLinearConv	CPUExecutionProvider	4639.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.5	DequantizeLinear	CPUExecutionProvider	585.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/conv/Conv_output_0_DequantizeLinear_kernel_time	model.5	DequantizeLinear	CPUExecutionProvider	450.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/act/Sigmoid_kernel_time	model.5	Sigmoid	CPUExecutionProvider	768.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/act/Mul_kernel_time	model.5	Mul	CPUExecutionProvider	1128.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.5/act/Mul_output_0_QuantizeLinear_kernel_time	model.5	QuantizeLinear	CPUExecutionProvider	567.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.6/cv1/conv/Conv_token_69_kernel_time	model.6	QLinearConv	CPUExecutionProvider	1066.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.6/cv1/conv/Conv_output_0_DequantizeLinear/duplicated_kernel_time	model.6	DequantizeLinear	CPUExecutionProvider	578.0	139228
/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_14-32-19__contcodex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE45-SYSTEM-ROOFLINE-VENDOR-ORT-FORENSICS-ACCURACY-AND-MODEL-CODESIGN-DECISION-001__stage45-system-roofline/board_artifacts/profiles/full_ort_only_2026-07-11_17-03-18.json	b65f1fc56e1d8a609ac1c88e7476c460d320bfb8aae800846f7311f733f3ea75	/model.6/cv1/conv/Conv_output_0_DequantizeLinear_kernel_time	model.6	DequantizeLinear	CPUExecutionProvider	552.0	139228
