variance_lane	lane	graphwise_rank	op	variable	pyramid	branch	snr	mse	cosine	q_min	q_max	f_min	f_max	f_histogram	snr_high_error	cosine_significant_deviation	source_report
Vdraw	VDRAW	196	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	model.8.m.0.m.1.cv1.conv.weight[Constant]			0.0001	0.0	0.9999	-0.406	0.216	-0.406	0.217	17,0,0,0,0,0,17,0,17,34,17,153,102,153,170,340,782,1581,3349,5661,7412,7072,4454,1819,901,459,170,34,68,17,0,17	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	197	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	model.8.m.0.m.1.cv1.conv.bias[Constant]			0.0001	0.0	1.0	-0.693	1.797	-0.694	1.804	1105,1700,1122,2346,1003,1445,1734,1105,544,2295,1836,1445,1190,2006,2737,969,0,527,1632,1547,493,595,1241,1105,0,646,1173,0,0,0,0,1275	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	198	/model.8/m.0/m/m.1/cv1/conv/Conv[Conv]	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0			0.0768	0.1565	0.9615	-7.233	8.811	-7.257	13.012	6,10,14,41,172,392,905,1765,3171,4716,6006,6646,5311,3298,1531,638,141,31,13,3,2,0,1,0,1,0,0,1,0,0,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	199	/model.22/m.0/m.0.1/Add[Add]	/model.22/m.0/m.0.1/Add_output_0			0.0768	0.096	0.9618	-4.552	7.296	-4.732	7.558	2,5,8,10,38,94,194,412,1221,2866,5113,6195,5468,4193,2866,1954,1335,971,688,431,317,168,88,72,38,25,19,8,8,8,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	200	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid[Sigmoid]	/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0			0.0762	0.0036	0.9612	0.004	0.920	0.002	0.952	1427,3582,4276,4303,4002,3537,2792,2377,1908,1508,1083,870,715,528,428,336,268,228,165,105,94,70,59,47,37,22,14,13,14,5,1,2	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	201	/model.8/m.0/m/m.0/cv1/conv/Conv[Conv]	model.8.m.0.m.0.cv1.conv.weight[Constant]			0.0002	0.0	0.9999	-0.640	0.659	-0.635	0.663	17,0,34,34,17,153,119,204,374,595,884,1462,2533,3298,5015,5695,4760,3570,2227,1513,765,544,357,238,102,119,136,17,0,0,0,34	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	202	/model.8/m.0/m/m.0/cv1/conv/Conv[Conv]	model.8.m.0.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-1.621	2.513	-1.619	2.511	748,0,1139,629,0,0,0,1955,2244,1122,2193,1037,2941,5967,510,3281,1683,2669,1054,2329,663,0,1547,0,527,0,0,0,0,0,0,578	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	203	/model.8/m.0/m/m.0/cv1/conv/Conv[Conv]	/model.8/m.0/m/m.0/cv1/conv/Conv_output_0			0.0759	0.1714	0.9619	-7.500	8.383	-7.016	8.919	5,6,16,28,70,157,331,703,1436,2456,3660,4690,5038,5040,4056,2901,2162,1231,518,192,62,29,14,6,2,3,0,0,0,2,1,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	204	/model.8/Concat[Concat]	/model.8/Split_output_0			0.0454	0.0171	0.9771	-0.285	5.079	-0.278	5.860	17651,4026,2966,2146,1963,1560,1169,1055,688,498,352,246,163,123,78,46,25,21,12,10,2,5,3,3,3,1,0,0,0,0,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	205	/model.8/Concat[Concat]	/model.8/Concat_output_0			0.075	0.0257	0.9619	-0.285	6.518	-0.278	7.256	21255,4224,2605,1910,1380,1052,768,524,339,236,184,124,92,47,24,11,7,9,4,6,3,1,2,4,2,1,1,0,0,0,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	206	/model.13/cv2/act/Mul[Mul]	/model.13/cv2/act/Mul_output_0			0.0749	0.013	0.9621	-0.270	2.922	-0.278	2.954	11703,4139,3153,2742,2278,2089,1841,1572,1289,1070,824,574,447,329,222,157,115,75,42,53,30,20,7,10,9,5,3,9,5,2,0,2	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	207	/model.13/m.0/m/m.1/cv1/act/Mul[Mul]	/model.13/m.0/m/m.1/cv1/act/Mul_output_0			0.074	0.0079	0.9624	-0.285	3.814	-0.278	5.928	19941,5707,3906,2504,1346,712,340,184,84,35,18,14,6,8,2,1,0,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	208	/model.13/m.0/m/m.0/cv2/conv/Conv[Conv]	model.13.m.0.m.0.cv2.conv.weight[Constant]			0.0001	0.0	0.9999	-0.498	0.888	-0.496	0.892	34,51,68,102,204,459,1071,1190,2533,3791,6018,6222,4913,3910,2091,867,510,408,136,119,17,34,0,17,17,0,0,17,0,0,0,17	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	209	/model.13/m.0/m/m.0/cv2/conv/Conv[Conv]	model.13.m.0.m.0.cv2.conv.bias[Constant]			0.0	0.0	1.0	-1.619	1.635	-1.620	1.635	1037,0,0,0,1411,1088,0,1122,0,935,3162,2108,3230,1326,901,1241,2091,1207,1003,0,2142,2074,867,0,1241,986,1088,1445,0,0,2193,918	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	210	/model.13/m.0/m/m.0/cv2/conv/Conv[Conv]	/model.13/m.0/m/m.0/cv2/conv/Conv_output_0			0.0738	0.092	0.9625	-6.704	6.704	-6.898	7.566	1,0,1,3,6,21,32,57,126,258,510,1017,2127,3416,5228,5488,5457,4569,3630,1964,621,185,61,18,11,5,3,0,0,0,0,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	211	/model.16/m.0/m/m.0/cv1/conv/Conv[Conv]	model.16.m.0.m.0.cv1.conv.weight[Constant]			0.0001	0.0	1.0	-3.405	2.929	-3.392	2.924	34,34,0,51,17,0,170,102,170,153,442,476,986,1615,2295,3961,5202,6239,4777,3349,1751,918,697,544,391,102,136,68,34,34,0,68	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	212	/model.16/m.0/m/m.0/cv1/conv/Conv[Conv]	model.16.m.0.m.0.cv1.conv.bias[Constant]			0.0	0.0	1.0	-3.154	2.984	-3.154	2.984	2125,0,0,0,2074,2125,0,0,2074,2210,0,2159,4505,2091,0,2397,0,1989,2278,0,2244,2516,0,0,0,1972,0,0,0,0,0,2057	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	213	/model.16/m.0/m/m.0/cv1/conv/Conv[Conv]	/model.16/m.0/m/m.0/cv1/conv/Conv_output_0			0.0725	0.0646	0.9634	-3.976	4.279	-3.838	4.418	4,5,15,29,91,156,322,588,971,1591,2316,3281,3617,3790,3764,3622,3187,2416,1705,1254,834,490,319,182,113,58,39,39,13,2,2,1	0	1	stage65b_r2_vdraw_split_s8_qdq_report.md
Vdraw	VDRAW	214	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv[Conv]	model.23.one2one_cv2.1.0.conv.weight[Constant]	P4	bbox	0.0009	0.0	0.9995	-1.323	0.432	-1.318	0.433	17,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,34,68,102,85,408,782,10863,20519,1343,187,170,68,85,0,51	0	0	stage65b_r2_vdraw_split_s8_qdq_report.md
