surface	repeat	run	wall_us	process_cpu_us
model4final_model9_sched_other	0	9	21098.4	78798.1
model4final_model9_sched_other	0	10	21406.5	78943.5
model4final_model9_sched_other	0	11	21233.8	79228.7
model4final_model9_sched_other	0	12	21276.7	79122.5
model4final_model9_sched_other	0	13	21315.4	79039.3
model4final_model9_sched_other	0	14	23921.2	82392.9
model4final_model9_sched_other	0	15	21298.6	79389
model4final_model9_sched_other	0	16	21297.5	79267.1
model4final_model9_sched_other	0	17	21165.8	78827
model4final_model9_sched_other	0	18	21163.8	78724.1
model4final_model9_sched_other	0	19	21224	79165.5
model4final_model9_sched_other	0	20	21117.6	78863.4
model4final_model9_sched_other	0	21	21182.6	78922.2
model4final_model9_sched_other	0	22	21214.9	78780
model4final_model9_sched_other	0	23	21095.5	78964.5
model4final_model9_sched_other	0	24	21053.1	78841.6
model4final_model9_sched_other	0	25	21103.1	78883.7
model4final_model9_sched_other	0	26	21235.6	78853.8
model4final_model9_sched_other	0	27	21112.3	78748.1
model4final_model9_sched_other	0	28	21371.4	78867.5
model4final_model9_sched_other	0	29	21321.5	79553.2
model4final_model9_sched_other	0	30	21199.3	78722.9
model4final_model9_sched_other	0	31	21218.4	78895.4
model4final_model9_sched_other	0	32	21275.9	79080.7
model4final_model9_sched_other	0	33	21242.5	78977.7
model4final_model9_sched_other	0	34	21993.4	79854
model4final_model9_sched_other	0	35	21285.5	79214.6
model4final_model9_sched_other	0	36	21144.6	78890.6
model4final_model9_sched_other	0	37	21115.1	78823
model4final_model9_sched_other	0	38	21211.6	78734
model4final_model9_sched_other	0	39	21149	78959.7
model4final_model9_sched_other	0	40	21280.2	78936.5
model4final_model9_sched_other	0	41	21086.6	79162.8
model4final_model9_sched_other	0	42	21087.8	78851.4
model4final_model9_sched_other	0	43	21191.1	78850.9
model4final_model9_sched_other	0	44	21185.9	78658
model4final_model9_sched_other	0	45	21144.7	78958.2
model4final_model9_sched_other	0	46	21363.8	79311.4
model4final_model9_sched_other	0	47	21276.8	78986.7
model4final_model9_sched_other	0	48	21210.2	79221.8
model4final_model9_sched_other	0	49	21123.4	78723.8
model4final_model9_sched_other	0	50	21233.8	78851.8
model4final_model9_sched_other	0	51	21417.5	79464.5
model4final_model9_sched_other	0	52	21144.5	78946.1
model4final_model9_sched_other	0	53	21218.3	78666
model4final_model9_sched_other	0	54	21113.5	78767.1
model4final_model9_sched_other	0	55	21256.5	79106.3
